---,DisplayName,Description,DescriptionLong,FlavorText,CustomTypeText,EmberWeaponData,OffHandWeaponToEquip,bUseAffixWithName,SlotForSkillDescription,LevelRangeString,MinLevel,MaxLevel,DropWeight,GoldValue,ItemWardrobe,bCanBeDyed,DyeRow,GameplayTagContainer,AffixAnyTagContainer,AffixAllTagContainer,AffixSpawnRowName,ItemQuality,LootContent,LootContentRecipe,LootContentRecipeUnit,DamageTypeTag,SpokeTags,PlayerClassTags,ItemSetTag,AnimSlotPrefix,AnimSlotSuffix,bIsTwoHanded,bCanSell,bCanDestroy,bCanBeUsed,bCanBulkBuy,bIgnoreLevel,bIgnoreSpoke,bIgnoreDroppedArea,AttackSpeedIndex,bIsStatStick,PickupAction,PickUpTraitString,MaxStackSize,IconOverride,ItemClass,Notes
Armor_Common_Pants_Global_02,"NSLOCTEXT(""ItemsTable"", ""Armor_Common_Pants_Global_01_DisplayName"", ""Loose Leggings"")","","","","","(RowName="""")","(RowName="""")","False","None","25-60","0.000000","0.000000","1","8.000000","(RowName=""Common_Global_2_Pants"")","True","(RowName="""")","(GameplayTags=((TagName=""Item.Armour.Pants"")))","(GameplayTags=((TagName=""Affix.Defense""),(TagName=""Affix.Hitpoints.Bonus"")))","(GameplayTags=((TagName=""Item.Armour.Pants"")))","Armor_Normal","Normal","(RowName="""")","None","(RowName="""")","(TagName="""")","(GameplayTags=)","(GameplayTags=((TagName=""Character.Player.DuskMage""),(TagName=""Character.Player.Railman""),(TagName=""Character.Player.Sharpshooter"")))","(TagName="""")","None","None","False","True","True","False","False","False","False","False","None","False","AddToInventory","None","0","None","None",""
Armor_Common_Pants_Newbie_01,"NSLOCTEXT(""ItemsTable"", ""428CD2874F7C08AD5D4C7CB4C011F143"", ""Ragged Leggings"")","","","","","(RowName="""")","(RowName="""")","False","None","","0.000000","0.000000","0","0.000000","(RowName=""Newbie_Pants"")","True","(RowName="""")","(GameplayTags=((TagName=""Item.Armour.Pants"")))","(GameplayTags=((TagName=""Affix.Defense""),(TagName=""Affix.Hitpoints.Bonus"")))","(GameplayTags=((TagName=""Item.Armour.Pants"")))","Armor_Starter_Medium","Normal","(RowName="""")","None","(RowName="""")","(TagName="""")","(GameplayTags=)","(GameplayTags=((TagName=""Character.Player.DuskMage""),(TagName=""Character.Player.Railman""),(TagName=""Character.Player.Sharpshooter"")))","(TagName="""")","None","None","False","True","True","False","False","False","False","False","None","False","AddToInventory","None","0","None","None",""
Armor_Common_Pants_Nude_01,"NSLOCTEXT(""ItemsTable"", ""1CDFC8DF42FEA03C8D88AE8EA6DC9F66"", ""Pants A"")","","","","","(RowName="""")","(RowName="""")","False","None","","0.000000","0.000000","0","0.000000","(RowName=""Nude_1_Pants"")","False","(RowName=""Undies"")","(GameplayTags=((TagName=""Item.Armour.Pants"")))","(GameplayTags=)","(GameplayTags=)","None","None","(RowName="""")","None","(RowName="""")","(TagName="""")","(GameplayTags=)","(GameplayTags=((TagName=""Character.Player.DuskMage""),(TagName=""Character.Player.Railman""),(TagName=""Character.Player.Sharpshooter"")))","(TagName="""")","None","None","False","True","True","False","False","False","False","False","None","False","AddToInventory","None","0","None","None",""
Armor_Common_PetCollar_01,"NSLOCTEXT(""ItemsTable"", ""9677279B4A7E2CFE4E0784AC2DA35C06"", ""Flimsy Collar"")","","","","","(RowName="""")","(RowName="""")","False","None","10-60","0.000000","0.000000","1","8.000000","(RowName="""")","False","(RowName="""")","(GameplayTags=((TagName=""Item.Pet.Collar"")))","(GameplayTags=)","(GameplayTags=((TagName=""Item.Pet.Collar"")))","PetCollar_Common","Normal","(RowName="""")","None","(RowName="""")","(TagName="""")","(GameplayTags=)","(GameplayTags=((TagName=""Character.Player"")))","(TagName="""")","None","None","False","True","True","False","False","False","False","False","None","True","AddToInventory","None","0","None","/Game/Items/Weapons/w_collar_1h_weakleather/w_collar_1h_weakleather_bp.w_collar_1h_weakleather_bp_C",""
Armor_Common_Shoulders_Global_01,"NSLOCTEXT(""ItemsTable"", ""Armor_Common_Shoulders_Global_01_DisplayName"", ""Soft Shoulderpads"")","","","","","(RowName="""")","(RowName="""")","False","None","7-45","0.000000","0.000000","1","8.000000","(RowName=""Common_Global_1_Shoulders"")","True","(RowName="""")","(GameplayTags=((TagName=""Item.Armour.Shoulders"")))","(GameplayTags=((TagName=""Affix.Defense""),(TagName=""Affix.Hitpoints.Bonus"")))","(GameplayTags=((TagName=""Item.Armour.Shoulders"")))","Armor_Normal","Normal","(RowName="""")","None","(RowName="""")","(TagName="""")","(GameplayTags=)","(GameplayTags=((TagName=""Character.Player.Forged""),(TagName=""Character.Player.Sharpshooter"")))","(TagName="""")","None","None","False","True","True","False","False","False","False","False","None","False","AddToInventory","None","0","None","None","Set this item to only Forged and Sharpshooter because the other classes do not have an equivalent shoulders."
Armor_Common_Shoulders_Global_02,"NSLOCTEXT(""ItemsTable"", ""Armor_Common_Shoulders_Global_01_DisplayName"", ""Soft Shoulderpads"")","","","","","(RowName="""")","(RowName="""")","False","None","25-60","0.000000","0.000000","1","8.000000","(RowName=""Common_Global_2_Shoulders"")","True","(RowName="""")","(GameplayTags=((TagName=""Item.Armour.Shoulders"")))","(GameplayTags=((TagName=""Affix.Defense""),(TagName=""Affix.Hitpoints.Bonus"")))","(GameplayTags=((TagName=""Item.Armour.Shoulders"")))","Armor_Normal","Normal","(RowName="""")","None","(RowName="""")","(TagName="""")","(GameplayTags=)","(GameplayTags=((TagName=""Character.Player"")))","(TagName="""")","None","None","False","True","True","False","False","False","False","False","None","False","AddToInventory","None","0","None","None",""
Armor_Common_Shoulders_HeadShoulders_01,"NSLOCTEXT(""ItemsTable"", ""Armor_Common_Shoulders_HeadShoulders_01_DisplayName"", ""Simple Shoulders"")","","","","","(RowName="""")","(RowName="""")","False","None","7-45","0.000000","0.000000","1","8.000000","(RowName=""Common_HeadShoulders_1_Shoulders"")","True","(RowName="""")","(GameplayTags=((TagName=""Item.Armour.Shoulders"")))","(GameplayTags=((TagName=""Affix.Defense""),(TagName=""Affix.Hitpoints.Bonus"")))","(GameplayTags=((TagName=""Item.Armour.Shoulders"")))","Armor_Normal","Normal","(RowName="""")","None","(RowName="""")","(TagName="""")","(GameplayTags=)","(GameplayTags=((TagName=""Character.Player"")))","(TagName="""")","None","None","False","True","True","False","False","False","False","False","None","False","AddToInventory","None","0","None","None",""
Armor_Common_Shoulders_HeadShoulders_02,"NSLOCTEXT(""ItemsTable"", ""Armor_Common_Shoulders_HeadShoulders_02_DisplayName"", ""Basic Shoulders"")","","","","","(RowName="""")","(RowName="""")","False","None","25-60","0.000000","0.000000","1","8.000000","(RowName=""Common_HeadShoulders_2_Shoulders"")","True","(RowName="""")","(GameplayTags=((TagName=""Item.Armour.Shoulders"")))","(GameplayTags=((TagName=""Affix.Defense""),(TagName=""Affix.Hitpoints.Bonus"")))","(GameplayTags=((TagName=""Item.Armour.Shoulders"")))","Armor_Normal","Normal","(RowName="""")","None","(RowName="""")","(TagName="""")","(GameplayTags=)","(GameplayTags=((TagName=""Character.Player.DuskMage""),(TagName=""Character.Player.Forged""),(TagName=""Character.Player.Railman"")))","(TagName="""")","None","None","False","True","True","False","False","False","False","False","None","False","AddToInventory","None","0","None","None",""
Armor_Common_Shoulders_Nude_01,"NSLOCTEXT(""ItemsTable"", ""7F3708FA4E4EC5A33056E89FD9616114"", ""Shoulders A"")","","","","","(RowName="""")","(RowName="""")","False","None","","0.000000","0.000000","0","0.000000","(RowName=""Nude_1_Shoulders"")","False","(RowName="""")","(GameplayTags=((TagName=""Item.Armour.Shoulders"")))","(GameplayTags=)","(GameplayTags=)","None","None","(RowName="""")","None","(RowName="""")","(TagName="""")","(GameplayTags=)","(GameplayTags=((TagName=""Character.Player"")))","(TagName="""")","None","None","False","True","True","False","False","False","False","False","None","False","AddToInventory","None","0","None","None",""
Armor_Legendary_Boots_Echonok_01,"","","","NSLOCTEXT(""ItemsTable"", ""A00E473C413581BCF580DD83D25BF22E"", ""\""Earth trembles below. Dust stings my eyes, from above. The work, it endures.\"" - Elegy of the Mountain"")","","(RowName="""")","(RowName="""")","False","None","1-60","0.000000","0.000000","0","100.000000","(RowName=""Legendary_Echonok_1_Boots"")","True","(RowName="""")","(GameplayTags=((TagName=""Item.Armour.Boots""),(TagName=""Element.Electric"")))","(GameplayTags=((TagName=""Affix.Defense.Electric""),(TagName=""Affix.Effect.Electric""),(TagName=""Affix.Legendary.Global.ArcPowered.ZapOnBlock"")))","(GameplayTags=((TagName=""Item.Armour.Boots"")))","Armor_Legendary_Set","Legendary","(RowName="""")","None","(RowName="""")","(TagName=""Element.Electric"")","(GameplayTags=((TagName=""Region.RedHavenCoast.EchonokMountains"")))","(GameplayTags=((TagName=""Character.Player.DuskMage""),(TagName=""Character.Player.Railman""),(TagName=""Character.Player.Sharpshooter"")))","(TagName=""Affix.Legendary.SetCounter.ArcPowered"")","None","None","False","True","True","False","False","False","False","False","None","False","AddToInventory","None","0","None","None",""
Armor_Legendary_Boots_GlobalDM_01,"NSLOCTEXT(""ItemsTable"", ""71344B8F42C37CCC711649A97E542956"", ""Celestial Set"")","","","NSLOCTEXT(""ItemsTable"", ""F6B8374943BBCF5F2D8413B5B12F7C9B"", ""\""... the more Omensius tapped into his deep reserves of mana, the more efficient he became at harnessing the power of Ember.\""\r\nThe Book of Dusk: Chapter 1, pg. 8"")","","(RowName="""")","(RowName="""")","False","None","1-60","0.000000","0.000000","1","100.000000","(RowName=""Legendary_GlobalDM_1_Boots"")","True","(RowName="""")","(GameplayTags=((TagName=""Region.Global""),(TagName=""Item.Armour.Boots""),(TagName=""Element.Physical"")))","(GameplayTags=((TagName=""Affix.Legendary.DuskMage.CooldownGrantsMana""),(TagName=""Affix.Effect.Physical"")))","(GameplayTags=((TagName=""Item.Armour.Boots"")))","Armor_Legendary_Set_Global","Legendary","(RowName="""")","None","(RowName="""")","(TagName=""Element.Physical"")","(GameplayTags=)","(GameplayTags=((TagName=""Character.Player.DuskMage"")))","(TagName=""Affix.Legendary.SetCounter.DuskMage1"")","None","None","False","True","True","False","False","False","False","False","None","False","AddToInventory","None","0","None","None",""
Armor_Legendary_Boots_GlobalRM_01,"NSLOCTEXT(""ItemsTable"", ""2884477148AE44E14B587FB2D53E4F1F"", ""Cosmic Set"")","","","NSLOCTEXT(""ItemsTable"", ""132F3F4649607BBF9F5075AB5E72AA4C"", ""\""For every foot of track, walk a mile in your boots. Feel the pulse of the ground, while your Railhammer pounds.\"" - Old Hammer Song"")","","(RowName="""")","(RowName="""")","False","None","1-60","0.000000","0.000000","1","100.000000","(RowName=""Legendary_GlobalRM_1_Boots"")","True","(RowName="""")","(GameplayTags=((TagName=""Region.Global""),(TagName=""Item.Armour.Boots""),(TagName=""Element.Physical"")))","(GameplayTags=((TagName=""Affix.Effect.Physical""),(TagName=""Affix.Legendary.Railman.SeismicShock"")))","(GameplayTags=((TagName=""Item.Armour.Boots"")))","Armor_Legendary_Set_Global","Legendary","(RowName="""")","None","(RowName="""")","(TagName=""Element.Physical"")","(GameplayTags=)","(GameplayTags=((TagName=""Character.Player.Railman"")))","(TagName=""Affix.Legendary.SetCounter.Railmaster1"")","None","None","False","True","True","False","False","False","False","False","None","False","AddToInventory","None","0","None","None",""
Armor_Legendary_Boots_GlobalSS_01,"NSLOCTEXT(""ItemsTable"", ""1B5480174B4CAE68A2304DB95ACA8EB9"", ""Musketeer Boots"")","","","NSLOCTEXT(""ItemsTable"", ""404B31BE4404D572B7E7C9B19538111A"", ""\""Your weapon is only as good as your aim.\"" - Sharpshooter Proverb"")","","(RowName="""")","(RowName="""")","False","None","1-60","0.000000","0.000000","1","100.000000","(RowName=""Legendary_GlobalSS_1_Boots"")","True","(RowName="""")","(GameplayTags=((TagName=""Region.Global""),(TagName=""Item.Armour.Boots""),(TagName=""Element.Physical"")))","(GameplayTags=((TagName=""Affix.Effect.Physical""),(TagName=""Affix.Legendary.Sharpshooter.ExtraCharge"")))","(GameplayTags=((TagName=""Item.Armour.Boots"")))","Armor_Legendary_Set_Global","Legendary","(RowName="""")","None","(RowName="""")","(TagName=""Element.Physical"")","(GameplayTags=)","(GameplayTags=((TagName=""Character.Player.Sharpshooter"")))","(TagName=""Affix.Legendary.SetCounter.Sharpshooter1"")","None","None","False","True","True","False","False","False","False","False","None","False","AddToInventory","None","0","None","None",""
Armor_Legendary_Boots_Goblin_01,"NSLOCTEXT(""ItemsTable"", ""Armor_Legendary_Boots_Goblin_01_DisplayName"", ""Goblin Set"")","","","NSLOCTEXT(""ItemsTable"", ""589F23FE49526B3216A5C59396611726"", ""During the height of the dwarven empires, their subjugation of goblins was so complete that it led to a golden age for the nearby varkenin tribes."")","","(RowName="""")","(RowName="""")","False","None","1-60","0.000000","0.000000","1","100.000000","(RowName=""Legendary_Goblin_1_Boots"")","True","(RowName="""")","(GameplayTags=((TagName=""Item.Armour.Boots""),(TagName=""Element.Fire"")))","(GameplayTags=((TagName=""Affix.Defense.Fire""),(TagName=""Affix.Effect.Fire""),(TagName=""Affix.Legendary.Global.Woodsbeast.GoblinRage"")))","(GameplayTags=((TagName=""Item.Armour.Boots"")))","Armor_Legendary_Set","Legendary","(RowName="""")","None","(RowName="""")","(TagName=""Element.Fire"")","(GameplayTags=((TagName=""Region.GoblinIsle.GoblinForest"")))","(GameplayTags=((TagName=""Character.Player.DuskMage""),(TagName=""Character.Player.Railman""),(TagName=""Character.Player.Sharpshooter"")))","(TagName=""Affix.Legendary.SetCounter.Woodsbeast"")","None","None","False","True","True","False","False","False","False","False","None","False","AddToInventory","None","0","None","None",""
Armor_Legendary_Boots_Hyvid_01,"NSLOCTEXT(""ItemsTable"", ""Armor_Legendary_Boots_Hyvid_01_DisplayName"", ""Hyvid Set"")","","","NSLOCTEXT(""ItemsTable"", ""B788025B46C987ABD3B2E6AED195F9C4"", ""The nimble legs of the Hyvid worker and drone castes allow them to move swiftly along hive-encrusted rock walls, creeping out of any crevice. Prof. Stoker\'s Bug Book"")","","(RowName="""")","(RowName="""")","False","None","1-60","0.000000","0.000000","1","100.000000","(RowName=""Legendary_Hyvid_1_Boots"")","True","(RowName="""")","(GameplayTags=((TagName=""Item.Armour.Boots""),(TagName=""Element.Poison"")))","(GameplayTags=((TagName=""Affix.Defense.Poison""),(TagName=""Affix.Effect.Poison""),(TagName=""Affix.Legendary.Global.Skittering.PoisonEggs"")))","(GameplayTags=((TagName=""Item.Armour.Boots"")))","Armor_Legendary_Set","Legendary","(RowName="""")","None","(RowName="""")","(TagName=""Element.Poison"")","(GameplayTags=((TagName=""Region.GoblinIsle.InfestedForest"")))","(GameplayTags=((TagName=""Character.Player.DuskMage""),(TagName=""Character.Player.Railman""),(TagName=""Character.Player.Sharpshooter"")))","(TagName=""Affix.Legendary.SetCounter.Skittering"")","None","None","False","True","True","False","False","False","False","False","None","False","AddToInventory","None","0","None","None",""
Armor_Legendary_Chest_Echonok_01,"","","","NSLOCTEXT(""ItemsTable"", ""34D147C742CA222DCE763CB3ACA3E4E6"", ""\""My heart pounds slowly. The mountain, she answers it. The sound of progress.\"" - Elegy of the Mountain"")","","(RowName="""")","(RowName="""")","False","None","1-60","0.000000","0.000000","1","100.000000","(RowName=""Legendary_Echonok_1_Chest"")","True","(RowName="""")","(GameplayTags=((TagName=""Item.Armour.Chest""),(TagName=""Element.Electric"")))","(GameplayTags=((TagName=""Affix.Defense.Electric""),(TagName=""Affix.Effect.Electric""),(TagName=""Affix.Legendary.Global.ArcPowered.LuckOnVolturaKill"")))","(GameplayTags=((TagName=""Item.Armour.Chest"")))","Armor_Legendary_Set","Legendary","(RowName="""")","None","(RowName="""")","(TagName=""Element.Electric"")","(GameplayTags=((TagName=""Region.RedHavenCoast.EchonokMountains"")))","(GameplayTags=((TagName=""Character.Player"")))","(TagName=""Affix.Legendary.SetCounter.ArcPowered"")","None","None","False","True","True","False","False","False","False","False","None","False","AddToInventory","None","0","None","None",""
Armor_Legendary_Chest_GlobalDM_01,"NSLOCTEXT(""ItemsTable"", ""Armor_Legendary_Chest_GlobalDM_01_DisplayName"", ""Celestial Set"")","","","NSLOCTEXT(""ItemsTable"", ""3B04F42447861C309AB4D79D69C1A342"", ""\""Estarielle, First Star of Dusk, brilliant daughter, just as the disk of the Sun fades behind the mountains, so shines brighter the light of the moon. Know that even on the darkest night, there is always light for you.\""\r\nThe Book of Dusk: Chapter 6, pg. 18"")","","(RowName="""")","(RowName="""")","False","None","1-60","0.000000","0.000000","1","100.000000","(RowName=""Legendary_GlobalDM_1_Chest"")","True","(RowName="""")","(GameplayTags=((TagName=""Region.Global""),(TagName=""Item.Armour.Chest""),(TagName=""Element.Physical"")))","(GameplayTags=((TagName=""Affix.Legendary.DuskMage.StackingDamage_Light""),(TagName=""Affix.Effect.Physical"")))","(GameplayTags=((TagName=""Item.Armour.Chest"")))","Armor_Legendary_Set_Global","Legendary","(RowName="""")","None","(RowName="""")","(TagName=""Element.Physical"")","(GameplayTags=)","(GameplayTags=((TagName=""Character.Player.DuskMage"")))","(TagName=""Affix.Legendary.SetCounter.DuskMage1"")","None","None","False","True","True","False","False","False","False","False","None","False","AddToInventory","None","0","None","None",""
Armor_Legendary_Chest_GlobalFG_01,"NSLOCTEXT(""ItemsTable"", ""Armor_Legendary_Chest_GlobalFG_01_DisplayName"", ""Celestial Set"")","","","NSLOCTEXT(""ItemsTable"", ""7521F9A9480080B542C97DBDEFC8227A"", ""\""To invert dents in the chest cover, apply blunt reverse pressure from within. If you cannot access the dented area with the chest in place, it may have to be detached from the endoskeleton.\"" - Haenz Forged FRG-0 Owner\'s Workshop Manual"")","","(RowName="""")","(RowName="""")","False","None","1-60","0.000000","0.000000","1","100.000000","(RowName=""Legendary_GlobalFG_1_Chest"")","True","(RowName="""")","(GameplayTags=((TagName=""Region.Global""),(TagName=""Item.Armour.Chest""),(TagName=""Element.Physical"")))","(GameplayTags=((TagName=""Affix.Effect.Physical""),(TagName=""Affix.Legendary.Forged.StackingDamage_Barrage"")))","(GameplayTags=((TagName=""Item.Armour.Chest"")))","Armor_Legendary_Set_Global","Legendary","(RowName="""")","None","(RowName="""")","(TagName=""Element.Physical"")","(GameplayTags=)","(GameplayTags=((TagName=""Character.Player.Forged"")))","(TagName=""Affix.Legendary.SetCounter.Forged1"")","None","None","False","True","True","False","False","False","False","False","None","False","AddToInventory","None","0","None","None",""
