---,Speakers,Type,Text,Voiceover,ContextType1,ContextParam1,ContextType2,ContextParam2,ContextType3,ContextParam3,Weight,ContextEntries,bDefaultSet,Notes
DQ_PiratedPackages,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""699EC3164A775DCC1A4B15BE53D38A43"", ""Head to Deadgob Falls and locate the Goblin trading boat. Confiscate their stolen supplies and return them to Officer Hobbs in the Lakeside Clearing."")","(AssetGuid=46B35707EEC64704B786C5595A5482E5)","None","None","None","None","None","None","1","","True","DQ_PiratedPackages"
DQ_PiratedPackages_TurnIn,"((RowName=""Hobbs""))","Quest","NSLOCTEXT(""DialogueTable"", ""9E43242C46B43E3E4DDF3E8F7D03B147"", ""Thank you for your service."")","(AssetGuid=00000000000000000000000000000000)","None","None","None","None","None","None","1","","True","DQ_PiratedPackages"
DQ_WritingsOnTheWall,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""2E9124D045FD34F8DCAAA6930F620802"", ""We sent [NPC] to deliver some important messages, but [NPC] hasn\'t reported back from duty after venturing into the Haunted Cemetary. Now, I\'m not generally superstitious, but with a name like that, we should have known better."")","(AssetGuid=46B35707EEC64704B786C5595A5482E5)","None","None","None","None","None","None","1","","True","DQ_WritingsOnTheWall"
DQ_LeaveNoStoneUnturned,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""DA83B4C84EFA9CBAC45AAA866A35A4CE"", ""I\'ve got a bit of a scavenger hunt for you. Goblin Gunners have been stealing our firing pins and hiding them under piles of rocks. We stumbled upon this odd habit when one of our troops knocked over a stone pile. Get to them before they become worm food."")","(AssetGuid=46B35707EEC64704B786C5595A5482E5)","None","None","None","None","None","None","1","","True","DQ_LeaveNoStoneUnturned"
DQ_LeaveNoStoneUnturned_Bray,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""EB3ED70D4782B35243791C8789CD0CFE"", ""Hiding things under a pile of rocks is not the most subtle way of keeping things hidden, but at least it makes our job a little easier, right? Wait, what? Y--you collected the grubs, too? I didn\'t ask for this, but I bet Zaya will be able to find some use out of these."")","(AssetGuid=46B35707EEC64704B786C5595A5482E5)","None","None","None","None","None","None","1","","True","DQ_LeaveNoStoneUnturned"
DQ_LeaveNoStoneUnturned_Zaya,"((RowName=""Zaya""))","Quest","NSLOCTEXT(""DialogueTable"", ""6239DA024649CA536CE29FBDD844CD24"", ""Oh, are these for me? Uh, thanks for the grubs... You\'re a little weird, but I like you."")","(AssetGuid=D0B76303FE00496C89808DBDE4A86E08)","None","None","None","None","None","None","1","","True",""
DQ_HyvidHunterForHire,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""0BB28CFD4B8B42112178639DEB9DB743"", ""There are corrupted ember crystals that seem to sprout overnight throughout the Hyvid Frontier. The Hyvid seems to have formed a symbiotic relationship with them, using them to strengthen their exoskeletons. Destroy any Hyvid Armor Crystals that you find and bring back fragments for further research."")","(AssetGuid=46B35707EEC64704B786C5595A5482E5)","None","None","None","None","None","None","1","","True","DQ_HyvidHunterForHire"
DQ_HyvidHunterForHire_TurnIn,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""9AE2DA414C3635464B5E01A9F4BCFDFD"", ""Thanks, this should be plenty."")","(AssetGuid=46B35707EEC64704B786C5595A5482E5)","None","None","None","None","None","None","1","","True","DQ_HyvidHunterForHire"
DQ_Ransacked,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""6976110948F516A27C12A992A93F76B8"", ""Zaya just handed me a list of things that are short in supply for the outpost, so I guess you are going to be our resupplier today. Lucky you."")","(AssetGuid=46B35707EEC64704B786C5595A5482E5)","None","None","None","None","None","None","1","","True","DQ_Ransacked"
DQ_Ransacked_TurnIn,"((RowName=""Zaya""))","Quest","NSLOCTEXT(""DialogueTable"", ""8C9E3BC74A8CB2B6E535C3AD5B337ED3"", ""This is perfect! It\'s just what I--I mean--we needed."")","(AssetGuid=D0B76303FE00496C89808DBDE4A86E08)","None","None","None","None","None","None","1","","True",""
DQ_ItsATrap,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""D13F5380498F13BB83C5C3AE3F43759F"", ""We\'ve placed a few traps to capture some of the Hyvid Larvae, but we need someone to retrieve them. We sent some scouts out to look for them, but they haven\'t reported back yet. This may end up being a search and rescue mission. Are you up for it?"")","(AssetGuid=46B35707EEC64704B786C5595A5482E5)","None","None","None","None","None","None","1","","True","DQ_ItsATrap"
DQ_BeastOfBurden,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""852064E046F2AF23DF99EAB8D6A49868"", ""Goblins are raising an army of beasts led by the one they call, \""Dogjockey\"". Drive them out of their hiding place and take down their leader."")","(AssetGuid=46B35707EEC64704B786C5595A5482E5)","None","None","None","None","None","None","1","","True",""
DQ_MonsterHunter,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""BF6499244D272A69B5DB368A9E09543A"", ""I\'ve heard that you\'re the one to talk to about tracking down beasts. If what I\'ve been told is true, then I\'ve got the perfect task for you."")","(AssetGuid=46B35707EEC64704B786C5595A5482E5)","None","None","None","None","None","None","1","","True",""
DQ_BruteSquad,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""2BD098374794B5556547B28968221E62"", ""Goblin Brutes have employed a new method of coralling our troops into cages using their large wall-like shields. Confiscate shields from Goblin Brutes and try not to get knocked-out by any of them."")","(AssetGuid=46B35707EEC64704B786C5595A5482E5)","None","None","None","None","None","None","1","","True","DQ_BruteSquad"
DQ_NightOfTheUndead,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""02E773D044DEC41FC718C8A1628707E8"", ""We\'ve had our eye on a particular target--one of the undead--who\'s been leading large waves of zombie invaders to our camps. See if you can invoke an appearance from none other than Eye-Gore himself. "")","(AssetGuid=46B35707EEC64704B786C5595A5482E5)","None","None","None","None","None","None","1","","True","DQ_NightOfTheUndead"
DQ_SwatTeam,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""7F033E5844CA014A87E4FDBD41431E39"", ""Report to [NPC] in Bugswat Pass for your next assignment."")","(AssetGuid=46B35707EEC64704B786C5595A5482E5)","None","None","None","None","None","None","1","","True","DQ_SwatTeam"
DQ_SwatTeam_TurnIn,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""AA7473D64230CEA6619FF0B9BB6C7204"", ""Good, I\'ve been waiting for you. Within the Hyvid Tunnels, there is a mean lil\' bugger that has taken the lives of several members of our guard. Get inside and clear a safe path, then take out Swyrt, the Stinger. But before you go, could you do me a favor and find my bug swatter? I must have dropped it somewhere nearby."")","(AssetGuid=46B35707EEC64704B786C5595A5482E5)","None","None","None","None","None","None","1","","True",""
DQ_SwatTeam_TurnIn2,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""47C5277844A98A318F035AB6D3C4A9E3"", ""Thanks, this should help with the creepy crawlies."")","(AssetGuid=46B35707EEC64704B786C5595A5482E5)","None","None","None","None","None","None","1","","True","DQ_SwatTeam"
DQ_SticksAndStones,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""9347631F4242648BD349E081988AF37C"", ""You never want to be under-prepared in the new frontier. Gather more supplies of Ash Logs and Sandstone Rocks., then report to [NPC] for your next task."")","(AssetGuid=46B35707EEC64704B786C5595A5482E5)","None","None","None","None","None","None","1","","True","DQ_SticksAndStones"
DQ_VileVials,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""C1014349495F82AE18486DA5B5402B8C"", ""I don\'t know much about the disgusting concoctions that our researchers have been brewing up, but they are suppose to counter some of the negative effects inlficted upon our troops. Talk to the Imperial Pest Control Researcher in the Polluted Plateau for your next assignment."")","(AssetGuid=46B35707EEC64704B786C5595A5482E5)","None","None","None","None","None","None","1","","True","DQ_VileVials"
DQ_VileVials_TurnIn,"((RowName=""HyvidResearcher""))","Quest","NSLOCTEXT(""DialogueTable"", ""317D7A3A4BDBFD8869EF8FA1ADEF466E"", ""We\'ve been studying the fauna and flora of the Hyvid frontier for quite some time, and have discovered that small doses of a little of this and that has beneficial effects on our patients. Unfortunately, it\'s not so easy to extract all of the ingredients. Are you up for the challenge?"")","(AssetGuid=177DC927CD944290A0381B33CE569780)","None","None","None","None","None","None","1","","True","DQ_VileVials"
DQ_VileVials_TurnIn2,"((RowName=""HyvidResearcher""))","Quest","NSLOCTEXT(""DialogueTable"", ""14107C9C43E349A67EF65E8FDD8A1663"", ""I knew we could count on you."")","(AssetGuid=177DC927CD944290A0381B33CE569780)","None","None","None","None","None","None","1","","True","DQ_VileVials"
WQ_WoodsEdgeUprising,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""EDF9F5E24926AA1F17A7588EB9E462C6"", ""After you\'ve driven the goblins out of the Den of Upheaval, they\'ve managed to take over the cave all over again. Not only that, but they\'ve also grown in numbers throughout the area. "")","(AssetGuid=46B35707EEC64704B786C5595A5482E5)","None","None","None","None","None","None","1","","True","WQ_WoodsEdgeUprising"
WQ_SpaceInvaders,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""F1006B394967987C4C47889145E5257F"", ""I\'m sending you out to the Polluted Plateau to do a bit of pest control. Locate every cave or forest in the area and clear out as many Hyvid as you can."")","(AssetGuid=46B35707EEC64704B786C5595A5482E5)","None","None","None","None","None","None","1","","True","WQ_SpaceInvaders"
WQ_GoblinGreed,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""5F71E3344581BEAA8FD7C0B8922382F4"", ""The Gobs are digging deep into the earth and robbing graves throughout the Imperial Battlefield. Locate these areas and drive them out before they cause any more damage."")","(AssetGuid=46B35707EEC64704B786C5595A5482E5)","None","None","None","None","None","None","1","","True","WQ_GoblinGreed"
WQ_ViciousCycle,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""A16C21EB430559F44E07EFA05EF34FA4"", ""From what we\'ve observed, the Hyvid life cycle is short, but their ability to rapidly metamorphosize from an egg to adult form is beyond anything that I\'ve ever seen. Go into the Infested Forest and clear them out of their various breeding grounds before the situation gets out of control."")","(AssetGuid=46B35707EEC64704B786C5595A5482E5)","None","None","None","None","None","None","1","","True",""
Default_Kenik_Quip01,"((RowName=""Kenik""))","Bubble","NSLOCTEXT(""DialogueTable"", ""8525914F48D09726C6D45AAB11F15E32"", ""Of course I haven\'t been drinking again!"")","(AssetGuid=7D01EE71DF3241859132F2CD67629D79)","None","None","None","None","None","None","1","","True",""
Default_Kenik_Quip02,"((RowName=""Kenik""))","Bubble","NSLOCTEXT(""DialogueTable"", ""B03ED4004EAABD107D5382B9DF18A2C0"", ""Quit judging me. I\'m just trying to stay hydrated."")","(AssetGuid=7D01EE71DF3241859132F2CD67629D79)","None","None","None","None","None","None","1","","True",""
Default_Kenik_Quip03,"((RowName=""Kenik""))","Bubble","NSLOCTEXT(""DialogueTable"", ""66F235DC4B409E2F4C9331AAEDA70C0B"", ""I\'m usually out on the field, but the General tells me that I\'ve been too irresponsible. Hmph!"")","(AssetGuid=7D01EE71DF3241859132F2CD67629D79)","None","None","None","None","None","None","1","","True",""
Default_Kenik_Quip04,"((RowName=""Kenik""))","Bubble","NSLOCTEXT(""DialogueTable"", ""741E60B0495FF45554A686B92A56DEF3"", ""Wait, what time is it again?"")","(AssetGuid=7D01EE71DF3241859132F2CD67629D79)","None","None","None","None","None","None","1","","True",""
Default_Kenik_Quip05,"((RowName=""Kenik""))","Bubble","NSLOCTEXT(""DialogueTable"", ""47D8717F4CF27C2C21935B9FC0D99E5C"", ""Quiet down. I\'ve got a splitting headache."")","(AssetGuid=7D01EE71DF3241859132F2CD67629D79)","None","None","None","None","None","None","1","","True",""
Default_Kenik_Quip06,"((RowName=""Kenik""))","Bubble","NSLOCTEXT(""DialogueTable"", ""77A0C65B4461855B9FDFB48A2BFE1889"", ""Oh, hello."")","(AssetGuid=7D01EE71DF3241859132F2CD67629D79)","None","None","None","None","None","None","1","","True",""
Default_Kenik_Quip07,"((RowName=""Kenik""))","Bubble","NSLOCTEXT(""DialogueTable"", ""1BC6DD31432AAE06FF7D2CA5C621CDC5"", ""Hack \'n slash? Why, that\'s how I lost my eye! Harr!"")","(AssetGuid=00000000000000000000000000000000)","None","None","None","None","None","None","1","","True",""
Default_Kenik_Quip08,"((RowName=""Kenik""))","Bubble","NSLOCTEXT(""DialogueTable"", ""598C63EA402F788CBDD7198AE8144072"", ""Another pint! Oh, sorry. Where am I?"")","(AssetGuid=00000000000000000000000000000000)","None","None","None","None","None","None","1","","True",""
Default_Zaya_Quip1,"((RowName=""Zaya""))","Bubble","NSLOCTEXT(""DialogueTable"", ""3DEE4C8645DE2E1A649CFFAB2F89B740"", ""Hmn? Oh, sorry, I was in the middle of a spellbook."")","(AssetGuid=4675EF239CF84C3094F7397E75F26B19)","None","None","None","None","None","None","1","","True",""
Default_Zaya_Quip2,"((RowName=""Zaya""))","Bubble","NSLOCTEXT(""DialogueTable"", ""0415EDE34653020F5B0152A6A6C857C4"", ""This is such a strange place… think of the research!"")","(AssetGuid=4675EF239CF84C3094F7397E75F26B19)","None","None","None","None","None","None","1","","True",""
Default_Zaya_Quip3,"((RowName=""Zaya""))","Bubble","NSLOCTEXT(""DialogueTable"", ""A0DB253D42EA252A611C3CAFA914D3E4"", ""Tell me if you find any strange ember."")","(AssetGuid=4675EF239CF84C3094F7397E75F26B19)","None","None","None","None","None","None","1","","True",""
Default_Zaya_Quip4,"((RowName=""Zaya""))","Bubble","NSLOCTEXT(""DialogueTable"", ""2BCD7B964539DF71D40FD4A946A9193A"", ""Isn\'t this place amazing?"")","(AssetGuid=4675EF239CF84C3094F7397E75F26B19)","None","None","None","None","None","None","1","","True",""
Default_Zaya_Quip5,"((RowName=""Zaya""))","Bubble","NSLOCTEXT(""DialogueTable"", ""326EEB784957D03CB9CAA780F5E11983"", ""Hi there!"")","(AssetGuid=4675EF239CF84C3094F7397E75F26B19)","None","None","None","None","None","None","1","","True",""
Default_Zaya_Quip6,"((RowName=""Zaya""))","Bubble","NSLOCTEXT(""DialogueTable"", ""4525299A43E001D41E3D52BF3EC06863"", ""Yes, how can I help you?"")","(AssetGuid=4675EF239CF84C3094F7397E75F26B19)","None","None","None","None","None","None","1","","True",""
Default_Zaya_Quip7,"((RowName=""Zaya""))","Bubble","NSLOCTEXT(""DialogueTable"", ""3130BC40445C6DF9E69E98A13A46FF6E"", ""No, sparkle! This one\'s a friend."")","(AssetGuid=4675EF239CF84C3094F7397E75F26B19)","None","None","None","None","None","None","1","","True",""
Default_Zaya_Quip8,"((RowName=""Zaya""))","Bubble","NSLOCTEXT(""DialogueTable"", ""B13423094BB5F2E67021D6854BACA927"", ""I\'m sure we can help each other."")","(AssetGuid=4675EF239CF84C3094F7397E75F26B19)","None","None","None","None","None","None","1","","True",""
Quest_DemoFinish,"((RowName=""GeneralGraye_DenOfEvil""))","Quest","NSLOCTEXT(""DialogueTable"", ""8639D5294C1AFE5A10379488D8D9CB68"", ""This stinking hole is full of goblins that raided our forward camp.\r\n\r\nThe gobs are led by some big goblin boss named \""Wideload.\""\r\nGet in there and make him pay!"")","(AssetGuid=AC33C04C61DB48DB8EB6E1ED866B8046)","None","None","None","None","None","None","1","","True",""
Quest_DemoStart:Task_TurnIn,"((RowName=""GeneralGraye_DenOfEvil""))","Quest","NSLOCTEXT(""DialogueTable"", ""7F50FDEF477B8C5B98DEB0A5F6A1423F"", ""Well done. That\'s a good choice of gear. You look much more capable."")","(AssetGuid=AC33C04C61DB48DB8EB6E1ED866B8046)","None","None","None","None","None","None","1","","True",""
Quest_DemoStart:Task_Talk,"((RowName=""GeneralGraye_Demo""))","Quest","NSLOCTEXT(""DialogueTable"", ""0090B2E142E9DC39928D2A9993B324D5"", ""Welcome, adventurer! You\'re here just in time.\r\n\r\nWe\'re recovering from a goblin raid — they slaughtered our soldiers and stole our gear.\r\n\r\nKill those goblins, gear up with what you find and meet me outside the Den of Upheaval.\r\n\r\nWe don\'t have much time. Go!"")","(AssetGuid=AC33C04C61DB48DB8EB6E1ED866B8046)","None","None","None","None","None","None","1","","True",""
Default_GeneralGraye_Quip1,"((RowName=""GeneralGraye_Demo""))","Bubble","NSLOCTEXT(""DialogueTable"", ""4F52D54E440A0F1586983584670C0483"", ""Hey, get out there and kick some goblin butts!"")","(AssetGuid=35F42952D3F94782B31536241E1BE043)","None","None","None","None","None","None","1","","True",""
Default_GeneralGraye_Quip2,"((RowName=""GeneralGraye_Demo""))","Bubble","NSLOCTEXT(""DialogueTable"", ""20CC1D8C4C25DF291D4C5EAFDEA316C8"", ""Your assistance is much appreciated."")","(AssetGuid=35F42952D3F94782B31536241E1BE043)","None","None","None","None","None","None","1","","True",""
Default_GeneralGraye_Quip3,"((RowName=""GeneralGraye_Demo""))","Bubble","NSLOCTEXT(""DialogueTable"", ""6EB2E980452CA019A5EA09A08E72ED89"", ""We could really use your help around here."")","(AssetGuid=35F42952D3F94782B31536241E1BE043)","None","None","None","None","None","None","1","","True",""
Default_GeneralGraye_Quip4,"((RowName=""GeneralGraye_Demo""))","Bubble","NSLOCTEXT(""DialogueTable"", ""8818388445B8D91D4D24B0BE96C2E05C"", ""Hey there."")","(AssetGuid=35F42952D3F94782B31536241E1BE043)","None","None","None","None","None","None","1","","True",""
Default_GeneralGraye_Quip5,"((RowName=""GeneralGraye_Demo""))","Bubble","NSLOCTEXT(""DialogueTable"", ""C5F8E96A4B010F6AD979C7986F564137"", ""Hi, can I help you with something?"")","(AssetGuid=35F42952D3F94782B31536241E1BE043)","None","None","None","None","None","None","1","","True",""
Default_GeneralGrayeDoSE_Quip1,"((RowName=""GeneralGraye_DenOfEvil""))","Bubble","NSLOCTEXT(""DialogueTable"", ""CB80AEC546D2B4D5035053A3D5FDEFBD"", ""Hey, get out there and kick some goblin butts!"")","(AssetGuid=35F42952D3F94782B31536241E1BE043)","None","None","None","None","None","None","1","","True",""
Default_GeneralGrayeDoSE_Quip2,"((RowName=""GeneralGraye_DenOfEvil""))","Bubble","NSLOCTEXT(""DialogueTable"", ""5F11924D4B1E89005F8474898673595D"", ""Your assistance is much appreciated."")","(AssetGuid=35F42952D3F94782B31536241E1BE043)","None","None","None","None","None","None","1","","True",""
Default_GeneralGrayeDoSE_Quip3,"((RowName=""GeneralGraye_DenOfEvil""))","Bubble","NSLOCTEXT(""DialogueTable"", ""2797DF064C823FA5A6D8B49CB6931B73"", ""We could really use your help around here."")","(AssetGuid=35F42952D3F94782B31536241E1BE043)","None","None","None","None","None","None","1","","True",""
Default_GeneralGrayeDoSE_Quip4,"((RowName=""GeneralGraye_DenOfEvil""))","Bubble","NSLOCTEXT(""DialogueTable"", ""0394EC7A4618A7B160F011AADA1130BC"", ""Hey there."")","(AssetGuid=35F42952D3F94782B31536241E1BE043)","None","None","None","None","None","None","1","","True",""
FameQuestGiver_Default,"((RowName=""FameQuestGiver_IO""),(RowName=""FameQuestGiver_GF1""),(RowName=""FameQuestGiver_GF2""),(RowName=""FameQuestGiver_GF3""),(RowName=""FameQuestGiver_GF4""),(RowName=""FameQuestGiver_GF5""),(RowName=""FameQuestGiver_GF6""),(RowName=""FameQuestGiver_IF1""),(RowName=""FameQuestGiver_IF2""),(RowName=""FameQuestGiver_IF3""),(RowName=""FameQuestGiver_IF4""),(RowName=""FameQuestGiver_IF5""),(RowName=""FameQuestGiver_IF6""))","Bubble","NSLOCTEXT(""DialogueTable"", ""E7EBD39E40C12D8A08137CA3A9A2BDC3"", ""No more assignments available here."")","(AssetGuid=00000000000000000000000000000000)","None","None","None","None","None","None","1","","True",""
FameQuestGiver_DQ_RiderDie,"((RowName=""FameQuestGiver_GF6""))","Quest","NSLOCTEXT(""DialogueTable"", ""CE7287274F886BA2F113E0B591F5C0F4"", ""Wanted: Dogjockey\r\n\r\nPursue the trainer of the goblin cavalry and slay hounds for great rewards."")","(AssetGuid=00000000000000000000000000000000)","None","None","None","None","None","None","1","","True",""
Quest_Tut_LuckTree_Intro,"((RowName=""Zaya""))","Quest","NSLOCTEXT(""DialogueTable"", ""3F4EF3A249188FC946AF509F0867DF74"", ""Hey there! I need your help with something.\r\n\r\nI was carrying a <span color=\""#FFD700\"">Sack of Luck Seeds</> when we were attacked by goblins. If you can find it for me, I’ll give you one! I have no way to find any more Luck Seeds, so I could really use your help."")","(AssetGuid=D0B76303FE00496C89808DBDE4A86E08)","None","None","None","None","None","None","1","","True",""
Quest_Tut_LuckTree_TalkToZaya,"((RowName=""Zaya""))","Quest","NSLOCTEXT(""DialogueTable"", ""092A087041EA4EE90C69159FA1FDF470"", ""Great! Plant this humble seed in your fort and it can grow into a majestic <span color=\""#FFD700\"">Luck Tree</>.\r\n\r\nBeing magical, Luck Trees crave magical items. Yes, really. Go plant this in your fort and start feeding it with nourishing items and it will help you find more amazing gear!"")","(AssetGuid=D0B76303FE00496C89808DBDE4A86E08)","None","None","None","None","None","None","1","","True",""
HFQ_IngestedForest_TurnIn,"((RowName=""HyvidResearcher_Bugswat""))","Quest","NSLOCTEXT(""DialogueTable"", ""9DCD5F104B7D602EC3F8B1B2FE30405D"", ""Thanks, Zaya mentioned that you\'d be showing up. Our scout can fill you in on the situation up ahead."")","(AssetGuid=00000000000000000000000000000000)","None","None","None","None","None","None","1","","True",""
HFQ_NetherRegions_TurnIn,"((RowName=""Zaya""))","Quest","NSLOCTEXT(""DialogueTable"", ""286956DB4F7D0C122B083585D0AD0BE3"", ""Thanks, this should be plenty of Nether Essence for now. \r\n\r\nGeneral Graye has some interesting news about the Hyvid. Speak to her next, while I work on this scrying spell."")","(AssetGuid=00000000000000000000000000000000)","None","None","None","None","None","None","1","","True",""
FameQuestGiver_GF1_Low_SendingaMessage,"((RowName=""FameQuestGiver_GF1""),(RowName=""FameQuestGiver_IO""))","Quest","NSLOCTEXT(""DialogueTable"", ""648C01804158BA77393204B5CCDD13C3"", ""Bounty: Goblins\r\n\r\nThe goblin packs are getting a bit too thick just outside Trevail Point. Good rewards for anyone willing to thin them out!"")","(AssetGuid=00000000000000000000000000000000)","None","None","None","None","None","None","1","","True",""
FameQuestGiver_GF1_Med_LostandFound,"((RowName=""FameQuestGiver_GF1""),(RowName=""FameQuestGiver_IO""))","Quest","NSLOCTEXT(""DialogueTable"", ""7D43E7EA46AD451148531B87CB51B72C"", ""Help a Guard Out?\r\n\r\nHey, so I got captured by the goblins over in the Lost Woods. Terrible, right? Well, luckily some hero let me out and that\'s great, but I left something really, really important behind. General Graye\'s gonna stockade me if I don\'t get it back. Could you check the cages there for my map? Please? - Anonymous Guard"")","(AssetGuid=00000000000000000000000000000000)","None","None","None","None","None","None","1","","True",""
FameQuestGiver_GF1_High_SpilledSecret,"((RowName=""FameQuestGiver_GF1""),(RowName=""FameQuestGiver_IO""))","Quest","NSLOCTEXT(""DialogueTable"", ""FameQuestGiver_GF1_High_SpilledSecret_Text"", ""Want to Buy: Ember Conducer\n\nI\'m looking for an Ember Conducer for a mod I\'m building into my Battle Wrench. Only source I know of is that Secret Weapon. Want to be a hero? - General Graye"")","(AssetGuid=00000000000000000000000000000000)","None","None","None","None","None","None","1","","True",""
FameQuestGiver_GF2_Low_MineTip,"((RowName=""FameQuestGiver_GF2""))","Quest","NSLOCTEXT(""DialogueTable"", ""E72035F8419A0754860486B942B28FAD"", ""Miner Tip for Huminz\r\nGood minin\' in Uppr Xcavashun. No goblins. No traps!!"")","(AssetGuid=00000000000000000000000000000000)","None","None","None","None","None","None","1","","True",""
FameQuestGiver_GF2_Med_MurkyOrigins,"((RowName=""FameQuestGiver_GF2""))","Quest","NSLOCTEXT(""DialogueTable"", ""FameQuestGiver_GF2_Med_MurkyOrigins_Text"", ""Research Assistant Needed\n\nNeed an assistant to delve into the \""Murky Cavern\"" and gather some clues to help me figure out where these undead came from. -Z!"")","(AssetGuid=00000000000000000000000000000000)","None","None","None","None","None","None","1","","True",""
FameQuestGiver_GF2_High_Uncaged,"((RowName=""FameQuestGiver_GF2""))","Quest","NSLOCTEXT(""DialogueTable"", ""FameQuestGiver_GF2_High_Uncaged_Text"", ""Lost Pet(s)\n\nI need your help. My dumb alpaca Isabell wandered into the Goblin Stash. Then, I went in there to get her, so of course Edgar ran even further in! We went after him, but this big, scary goblin chased all of us out and all five of my alpacas got left behind. Can you rescue my pack of buddies and kick that goblin\'s butt? Next time, I\'ll only bring one with me."")","(AssetGuid=00000000000000000000000000000000)","None","None","None","None","None","None","1","","True",""
FameQuestGiver_GF3_Low_BrambleWrangle,"((RowName=""FameQuestGiver_GF3""))","Quest","NSLOCTEXT(""DialogueTable"", ""EF24F7854FB6B4382ED5DFA6A5CC2FAA"", ""Cleanup Needed\r\n\r\nYou seen Gobkill Canyon? That place is just filled with pyromaniac goblins and dry brush. Clean it up and I\'ll pay you good."")","(AssetGuid=00000000000000000000000000000000)","None","None","None","None","None","None","1","","True",""
FameQuestGiver_GF3_Med_PuttoRest,"((RowName=""FameQuestGiver_GF3""))","Quest","NSLOCTEXT(""DialogueTable"", ""FameQuestGiver_GF3_Med_PuttoRest_Text"", ""Honor Our Fallen\n\nLegions of Imperial soldiers have fallen to the goblins, their bodies often consumed or treated as prizes. The least we can do is recover their tags and bring them home to their families to let them know they weren\'t killed in vain."")","(AssetGuid=00000000000000000000000000000000)","None","None","None","None","None","None","1","","True",""
FameQuestGiver_GF3_High_PretendThatWereDead,"((RowName=""FameQuestGiver_GF3""))","Quest","NSLOCTEXT(""DialogueTable"", ""FameQuestGiver_GF3_High_PretendThatWereDead_Text"", ""Look Out! They Could be Hiding Anywhere!\n\nYou see these skeletons just get up, like they\'re a pile \'a\' bones, then they runnin\' around? These statues jumpin\' down, tryin\' ta eat folks? Especially them chests. You think you gonna get some fresh loot, then chomp, got yer arm. It ain\'t right. Somebody, ya gotta do somethin\'!"")","(AssetGuid=00000000000000000000000000000000)","None","None","None","None","None","None","1","","True",""
FameQuestGiver_GF4_Low_LeaveNoStoneUnturned,"((RowName=""FameQuestGiver_GF4""))","Quest","NSLOCTEXT(""DialogueTable"", ""FameQuestGiver_GF4_Low_LeaveNoStoneUnturned_Text"", ""Looking for \""Food\""\n\nWe have to feed Yapper and I\'m not going to give him any of our food. He seems to like grubs, so that should do just fine."")","(AssetGuid=00000000000000000000000000000000)","None","None","None","None","None","None","1","","True",""
FameQuestGiver_GF4_Med_PinInterest,"((RowName=""FameQuestGiver_GF4""))","Quest","NSLOCTEXT(""DialogueTable"", ""FameQuestGiver_GF4_Med_PinInterest_Text"", ""Goblin Gun Research\n\nI\'m looking into how the gobs have made their guns, to see if there\'s anything we can learn from them. I need to study the gunners\' firing pins. I\'ll need several examples and many of them are damaged in use."")","(AssetGuid=00000000000000000000000000000000)","None","None","None","None","None","None","1","","True",""
FameQuestGiver_GF4_High_CleansetheCave,"((RowName=""FameQuestGiver_GF4""))","Quest","NSLOCTEXT(""DialogueTable"", ""26FC080E448166C430413B955727FD74"", ""Skeletons, in My Cave?\r\n\r\nIt\'s more likely than you think. Someone or something is preventing the dead from resting. I have some tests I want to run on these skeletons, to see how long until they reanimate and what happens when I separate the bones. I\'ll pay you well if you bring me bones. You may have to fight your way out, though. - Z!"")","(AssetGuid=00000000000000000000000000000000)","None","None","None","None","None","None","1","","True",""
