---,MinLevel,MaxLevel,DropWeight,MaxCount,TextFormat,ItemTextFormat,bAlwaysShowAffixName,bIsPrimaryAffix,TraitType,AffixGameplayTags,AffixCurveValue1,AffixCurveValue2,AffixCurveValue3,AffixCurveValue4,AffixCurveValue5,AffixCurveValue6,TraitString,Normal,Magic,Rare,Legendary,Unique,EnchantingMagicMultipliers,EnchantingRareMultipliers,EnchantingLegendaryMultipliers,LifeboundMultiplier,TextOnDrop,Notes
Skill_Energy_Forged_SlugShot,"4.000000","100.000000","200","1","NSLOCTEXT(""AffixTable"", ""8E3484E646989F5FF89A4BB2B9FC2318"", ""-{-0%}% heat from Slug Shot"")","","False","False","Default","Affix.Secondary;Affix.NonElemental;Character.Player.Forged;Item.Armour.Gloves;Item.Armour.Hatch;Item.Weapon.1H;Item.Weapon.2H;Item.Weapon.Focus;Item.Armour.Helm;Item.Armour.Shoulders","SkillEnergyPct","None","None","None","None","None","EnergyCostPctBySkillName|Forged_SlugShot","","0.64-0.12","0.72-0.92","0.96-1.16","","","","","1.200000","","Skill: Forged"
SPBagTooltip,"1.000000","100.000000","0","0","NSLOCTEXT(""AffixTable"", ""487A67AD42EA217DC177D596C64B95DA"", ""Use this to obtain Skill Points."")","","False","False","NoTraits","None","None","None","None","None","None","None","","","","","","","","","","1.200000","",""
SS_Enchant,"1.000000","100.000000","100","0","NSLOCTEXT(""AffixTable"", ""DBC60CD44CA85084A465508CD6F78A4D"", ""{0%}% chance to recover {1%}% Ammo when you hit with an Ammo spending skill"")","NSLOCTEXT(""AffixTable"", ""71C8709E41B8B81B30044183974B4774"", ""{0} of Recovery"")","False","True","Default","Affix.Primary;Item.Armour.AmmoBag","ElementalProcPercent","ProcAmount","None","None","None","None","ProcChance|AmmoBagEnchant;ProcDamage|AmmoBagEnchant","1;1","1;1","1;1","1;1","","","","","1.200000","","Sharpshooter"
SS_ExplodeOnHit,"1.000000","100.000000","100","0","NSLOCTEXT(""AffixTable"", ""F2FC08E7496762CE63F536B4AF7564E0"", ""{0%}% chance to cause an explosion when you hit with an Ammo spending skill"")","NSLOCTEXT(""AffixTable"", ""D4AD0ABE410502427C309FA465B9E793"", ""{0} of Explosions"")","False","True","Default","Affix.Primary;Item.Armour.AmmoBag","ElementalProcPercent","ProcAmount","None","None","None","None","ProcChance|AmmoBagExplosion;ProcDamage|AmmoBagExplosion","1;1","1;1","1;1","1;1","","","","","1.200000","","Sharpshooter"
SS_Slow,"1.000000","100.000000","100","0","NSLOCTEXT(""AffixTable"", ""94E102E740B11D63AA1BA69ECFA0B1FD"", ""{0%}% chance to Slow by {1%}% of base Speed for {2} sec when you hit with an ammo spending skill"")","NSLOCTEXT(""AffixTable"", ""E355F3FB471E30F89E24DD919FB1B3D4"", ""{0} of Lethargy"")","False","True","Default","Affix.Primary;Item.Armour.AmmoBag","ElementalProcPercent","ProcAmount","ProcDuration","None","None","None","ProcChance|AmmoBagSlow;ProcDamage|AmmoBagSlow;ProcDuration|AmmoBagSlow","1;.3;5","1;.3;5","1;.3;5","1;.3;5","","","","","1.200000","","Sharpshooter"
SS_Weaken,"1.000000","100.000000","100","0","NSLOCTEXT(""AffixTable"", ""4B5991C74472ED378504B9B846D15B2D"", ""{0%}% chance to decrease enemy damage by {1%}% for {2} sec when you with an Ammo spending skill"")","NSLOCTEXT(""AffixTable"", ""027FA81344409CEEDBB4A1B5AADE0A24"", ""{0} of Enfeeblement"")","False","True","Default","Affix.Primary;Item.Armour.AmmoBag","ElementalProcPercent","ProcAmount","ProcDuration","None","None","None","ProcChance|AmmoBagWeaken;ProcDamage|AmmoBagWeaken;ProcDuration|AmmoBagWeaken","1;.5;5","1;.5;5","1;.5;5","1;.5;5","","","","","1.200000","","Sharpshooter"
StatusEffect_Apply_Bleed,"1.000000","100.000000","100","1","NSLOCTEXT(""AffixTable"", ""34777D02462B98B0EF9C6F99A7A2EFF9"", ""{0%}% chance to Bleed for {1%}% base damage/sec for {2} sec."")","","False","False","Weapon","Affix.Secondary;Item.Weapon.Global;Affix.Effect.Physical;Item.Weapon.1H;Item.Weapon.2H;Item.Weapon.Focus;Item.Pet.Tag;Item.Weapon.Cannon;Affix.Effect","BleedChance","Ones","BleedDuration","None","None","None","ElementalProcChance|Proc.Bleed;ElementalProcDamage|Proc.Bleed;ElementalProcDuration|Proc.Bleed","1-1.2;0.1-0.2;0.166-0.33","1.17-1.4;0.15-0.25;0.3-0.5","1.35-1.54;0.2-0.3;0.43-0.75","1.5-1.67;0.25-0.35;0.875-1","","","","","1.200000","",""
StatusEffect_Apply_Blind,"1.000000","100.000000","100","1","NSLOCTEXT(""AffixTable"", ""E78679C942B534E52464C3A7A23CFF60"", ""{0%}% chance to Blind for {1} sec."")","","False","False","Weapon","Affix.Secondary;Affix.NonElemental;Affix.Effect.Blind;Item.Weapon.1H;Item.Weapon.2H;Item.Weapon.Focus;Item.Pet.Tag;Item.Weapon.Cannon","BlindChance","BlindDuration","None","None","None","None","ElementalProcChance|Proc.Blind;ElementalProcDuration|Proc.Blind","",".3-.5;.3-.45",".4-.6;.4-.6",".5-.7;.5-.75","","","","","1.200000","",""
StatusEffect_Apply_BlindOnBlock_Legendary,"1.000000","100.000000","100","1","NSLOCTEXT(""AffixTable"", ""A4F666064A9526F4A477B094B3302763"", ""{0%}% chance to Blind for {1} sec. on Block"")","","False","False","Weapon","Affix.Secondary;Affix.NonElemental;Item.Weapon.Shield;Affix.Block","BlindChance","BlindDuration","None","None","None","None","ElementalProcChance|Proc.Blind;ElementalProcDuration|Proc.Blind","","","","1.0-2.0;.5-1","","","","","1.200000","",""
StatusEffect_Apply_Burn,"1.000000","100.000000","100","1","NSLOCTEXT(""AffixTable"", ""794B5FED4044B86BDD11BC880E2DC1AF"", ""{0%}% chance to Burn for {1%}% base damage/sec for {2} sec."")","","False","False","Weapon","Affix.Secondary;Item.Weapon.Global;Affix.Effect.Fire;Item.Weapon.1H;Item.Weapon.2H;Item.Weapon.Focus;Item.Pet.Tag;Item.Weapon.Cannon","BurnChance","Ones","BurnDuration","None","None","None","ElementalProcChance|Proc.Burn;ElementalProcDamage|Proc.Burn;ElementalProcDuration|Proc.Burn","0.5-1.1;0.15-0.25;0.33-0.66","1-1.4;0.2-0.3;0.6-1","1.35-1.65;0.25-0.35;0.85-1.5","1.5-1.95;0.3-0.4;1.75-2.5","","","","","1.200000","",""
StatusEffect_Apply_Chill,"1.000000","100.000000","100","1","NSLOCTEXT(""AffixTable"", ""BF0F9B724542F3CA630D8D851E6B6717"", ""{0%}% chance to Chill for {1} sec."")","","False","False","Weapon","Affix.Secondary;Item.Weapon.Global;Affix.Effect.Ice;Item.Weapon.1H;Item.Weapon.2H;Item.Weapon.Focus;Item.Pet.Tag;Item.Weapon.Cannon","ChillChance","ChillDuration","None","None","None","None","ElementalProcChance|Proc.Chill;ElementalProcDuration|Proc.Chill","1;1","1.1-1.4;1.1-1.4","1.3-1.6;1.3-1.6","1.5-2;1.5-2","","","","","1.200000","",""
StatusEffect_Apply_ChillOnBlock_Legendary,"1.000000","100.000000","0","1","NSLOCTEXT(""AffixTable"", ""B015E93940151D9C70FD1494132432E9"", ""{0%}% chance to Chill for {1} sec. on Block"")","","False","False","Weapon","Affix.Secondary;Affix.NonElemental;Item.Weapon.Shield;Affix.Block","ChillChance","ChillDuration","None","None","None","None","ElementalProcChance|Proc.Chill;ElementalProcDuration|Proc.Chill","","","","0.2-0.8;1","","","","","1.200000","",""
StatusEffect_Apply_Fear,"1.000000","100.000000","100","1","NSLOCTEXT(""AffixTable"", ""DEE2AD6B494705138AC12AB53906502D"", ""{0%}% chance to Fear for {1} sec."")","NSLOCTEXT(""AffixTable"", ""56E76E4248839D921503B7916FFEA1C1"", ""{0} of Cowering"")","False","False","Weapon","Affix.Secondary;Affix.NonElemental;Affix.Effect.Fear;Item.Weapon.1H;Item.Weapon.2H;Item.Weapon.Focus;Item.Pet.Tag;Item.Weapon.Cannon","FearChance","FearDuration","None","None","None","None","ElementalProcChance|Proc.Fear;ElementalProcDuration|Proc.Fear","","1;3","1-1.5;3","1.3-2;3","","","","","1.200000","",""
StatusEffect_Apply_FearOnBlock_Legendary,"1.000000","100.000000","100","1","NSLOCTEXT(""AffixTable"", ""6565A84C4DA9AE842AF5A89047F4277D"", ""{0%}% chance to inflict Fear for {1} sec. on Block"")","","False","False","Weapon","Affix.Secondary;Affix.NonElemental;Item.Weapon.Shield;Affix.Block","FearChance","FearDuration","None","None","None","None","ElementalProcChance|Proc.Fear;ElementalProcDuration|Proc.Fear","","","","0.2-0.8;1-4","","","","","1.200000","",""
StatusEffect_Apply_Freeze,"1.000000","100.000000","100","1","NSLOCTEXT(""AffixTable"", ""0844F3554EC2CA76C855279EB2034208"", ""{0%}% chance to Freeze for {1} sec."")","","False","False","Weapon","Affix.Secondary;Item.Weapon.Global;Affix.Effect.Ice;Item.Weapon.1H;Item.Weapon.2H;Item.Weapon.Focus;Item.Pet.Tag;Item.Weapon.Cannon","FreezeChance","FreezeDuration","None","None","None","None","ElementalProcChance|Proc.Freeze;ElementalProcDuration|Proc.Freeze","",".35-.75;0.25-0.75",".55-1;0.75-1.1",".75-1.2;1.1-1.4","","","","","1.200000","",""
StatusEffect_Apply_Knockback,"1.000000","100.000000","100","1","NSLOCTEXT(""AffixTable"", ""8B5D257B4F0410C3BA04ACA40C3B92A7"", ""{0%}% chance to Knockback"")","NSLOCTEXT(""AffixTable"", ""22F6A2934658000F5AFFE290C3D0DBE1"", ""{0} of Wrecking"")","False","False","Weapon","Affix.Secondary;Affix.NonElemental;Affix.CrowdControl;Item.Weapon.1H;Item.Weapon.2H;Item.Weapon.Focus;Item.Pet.Tag;Item.Weapon.Cannon","Knockback","None","None","None","None","None","KnockbackChance","","1.5-2.4","2.3-3.6","3.6","","","","","1.200000","",""
StatusEffect_Apply_Poison,"1.000000","100.000000","100","1","NSLOCTEXT(""AffixTable"", ""85C00BCB4CEC6317744A1B9BA90450F6"", ""{0%}% chance to Poison for {1%}% base damage/sec for {2} sec."")","","False","False","Weapon","Affix.Secondary;Item.Weapon.Global;Affix.Effect.Poison;Item.Weapon.1H;Item.Weapon.2H;Item.Weapon.Focus;Item.Pet.Tag;Item.Weapon.Cannon","PoisonChance","Ones","PoisonDuration","None","None","None","ElementalProcChance|Proc.Poison;ElementalProcDamage|Proc.Poison;ElementalProcDuration|Proc.Poison","0.33-0.74;0.2-0.35;0.33-0.5","0.67-0.933;0.2-0.35;0.42-0.66","0.9-1.1;0.2-0.35;0.585-0.85","1-1.3;0.2-0.35;0.75-1","","","","","1.200000","",""
StatusEffect_Apply_Shock,"1.000000","100.000000","100","1","NSLOCTEXT(""AffixTable"", ""FD092F7D4125F8A9935AD9A8009D6D13"", ""{0%}% chance to Shock over {1} sec."")","","False","False","Weapon","Affix.Secondary;Item.Weapon.Global;Affix.Effect.Electric.Shock;Item.Weapon.1H;Item.Weapon.2H;Item.Weapon.Focus;Item.Pet.Tag;Item.Weapon.Cannon","ShockChance","Ones","ShockDuration","None","None","None","ElementalProcChance|Proc.Shock;ElementalProcDamage|Proc.Shock;ElementalProcDuration|Proc.Shock","0.5-1.1;0.8-1;0.166-0.33","1-1.4;0.8-1.2;0.3-0.5","1.35-1.65;0.8-1.2;0.43-0.75","1.5-1.95;1.2-1.35;0.875-1","","","","","1.200000","",""
StatusEffect_Apply_Stun,"1.000000","100.000000","100","1","NSLOCTEXT(""AffixTable"", ""2169E1C14B6DE12885776497F55EAF1D"", ""{0%}% chance to Stun for {1} sec."")","NSLOCTEXT(""AffixTable"", ""84F0BA784C52D1DCBDEFB68810FF6E53"", ""{0} of Concussion"")","False","False","Weapon","Affix.Secondary;Affix.CrowdControl;Item.Weapon.1H;Item.Weapon.2H;Item.Weapon.Focus;Item.Pet.Tag;Item.Weapon.Cannon","StunChance","StunDuration","None","None","None","None","StunChance;StunDuration","",".6-1;.3-.45",".8-1.2;.4-.6","1-1.4;.5-.75","","","","","1.200000","",""
StatusEffect_Apply_Stalactites,"1.000000","100.000000","0","1","NSLOCTEXT(""AffixTable"", ""78EDB1C24D279A6D471A11905F8B3007"", ""{0%}% chance to drop Stalactites"")","","False","False","Weapon","Affix.Secondary;Affix.NonElemental","StunChance","None","None","None","None","None","ProcChance|Stalactites","",".6-1",".8-1.2","1","","","","","1.200000","",""
StatusEffect_ApplyImmobilize,"1.000000","100.000000","100","1","NSLOCTEXT(""AffixTable"", ""AFB465BF474D1D43611A78AEBB4EA08E"", ""{0%}% chance to Immobilize for {1} sec."")","NSLOCTEXT(""AffixTable"", ""CCFBECFC4ECF99A8316A388C39E61403"", ""{0} of Immobilization"")","False","False","Weapon","Affix.Secondary;Affix.CrowdControl;Item.Weapon.1H;Item.Weapon.2H;Item.Weapon.Focus;Item.Pet.Tag;Item.Weapon.Cannon","ImmobilizeChance","Ones","None","None","None","None","ElementalProcChance|Proc.Immobilize;ElementalProcDuration|Proc.Immobilize","1;1","1;2","1;3","1;4","","","","","1.200000","",""
StatusEffect_ApplySlow,"1.000000","100.000000","100","1","NSLOCTEXT(""AffixTable"", ""940049AA4E869C49F326BD962F2558E0"", ""{0%}% chance to Slow by {1%}% of base Speed for {2} sec."")","NSLOCTEXT(""AffixTable"", ""4F8E57C849AC2A1E9D6424BC3E012C77"", ""{0} of Lethargy"")","False","False","Weapon","Affix.Secondary;Affix.CrowdControl;Item.Weapon.1H;Item.Weapon.2H;Item.Weapon.Focus;Item.Pet.Tag;Item.Weapon.Cannon","Ones","Ones","Ones","None","None","None","ElementalProcChance|Proc.Slow;ElementalProcCount|Proc.Slow;ElementalProcDuration|Proc.Slow","",".15;.5;5",".2;.5;5",".25;.5;5","","","","","1.200000","",""
StatusEffect_Chance_Bleed,"1.000000","100.000000","100","1","NSLOCTEXT(""AffixTable"", ""D98AB5E24012075FC9B77483604EE9A7"", ""+{0%}% chance to Bleed"")","","False","False","Weapon","Affix.Secondary;Affix.NonElemental;Item.Armour.Helm","BleedChance","None","None","None","None","None","ElementalProcChance|Proc.Bleed","0.1","0.2","0.24","0.265","","","","","1.200000","",""
StatusEffect_Chance_Blind,"1.000000","100.000000","100","1","NSLOCTEXT(""AffixTable"", ""62897389418A63FDEC1539B55E82D296"", ""+{0%}% chance to Blind"")","","False","False","Weapon","Affix.Secondary;Affix.NonElemental;Item.Armour.Helm","BlindChance","None","None","None","None","None","ElementalProcChance|Proc.Blind",".05-.08",".07-.1",".09-.12",".11-.14","","","","","1.200000","",""
StatusEffect_Chance_Burn,"1.000000","100.000000","100","1","NSLOCTEXT(""AffixTable"", ""E7AA342A4BDC43A7AA4F8CA248923D77"", ""+{0%}% chance to Burn"")","","False","False","Weapon","Affix.Secondary;Affix.Effect.Fire;Item.Armour.Helm","BurnChance","None","None","None","None","None","ElementalProcChance|Proc.Burn","0.1","0.1-0.25","0.2-0.35","0.3-0.5","","","","","1.200000","",""
StatusEffect_Chance_Chill,"1.000000","100.000000","100","1","NSLOCTEXT(""AffixTable"", ""EC7511A54055AEB70E3B7A9955FB00DE"", ""+{0%}% chance to Chill"")","","False","False","Weapon","Affix.Secondary;Affix.Effect.Ice;Item.Armour.Helm","ChillChance","None","None","None","None","None","ElementalProcChance|Proc.Chill","0.1","0.1-0.25","0.2-0.275","0.25-0.33","","","","","1.200000","",""
StatusEffect_Chance_Frozen,"1.000000","100.000000","100","1","NSLOCTEXT(""AffixTable"", ""742B3E9D4512D2840749AD9C325C7E9E"", ""+{0%}% chance to Freeze"")","","False","False","Weapon","Affix.Secondary;Affix.Effect.Ice.Freeze;Item.Armour.Helm","FreezeChance","None","None","None","None","None","ElementalProcChance|Proc.Freeze","0.1","0.1-0.25","0.2-0.4","0.3-0.5","","","","","1.200000","",""
StatusEffect_Chance_Immobilize,"1.000000","100.000000","100","1","NSLOCTEXT(""AffixTable"", ""D4625A4F427BF1CB9C169688E28C2302"", ""+{0%}% chance to Immobilize"")","","False","False","Weapon","Affix.Secondary;Affix.CrowdControl;Item.Armour.Helm","ImmobilizeChance","None","None","None","None","None","ElementalProcChance|Proc.Immobilize","0.05","0.08-0.175","0.15-0.3","0.25-0.5","","","","","1.200000","",""
StatusEffect_Chance_Knockback,"1.000000","100.000000","100","1","NSLOCTEXT(""AffixTable"", ""0307367A406132FB5EB8C7833CA97718"", ""+{0%}% chance to Knockback"")","","False","False","Weapon","Affix.Secondary;Affix.NonElemental;Affix.CrowdControl;Item.Armour.Helm","Knockback","None","None","None","None","None","KnockbackChance","0.5","0.7-1.3","1.25-1.5","1.4-1.8","","","","","1.200000","",""
StatusEffect_Chance_Poison,"1.000000","100.000000","100","1","NSLOCTEXT(""AffixTable"", ""6C779E6E4506CBF56BB192AF808AC4F0"", ""+{0%}% chance to Poison"")","","False","False","Weapon","Affix.Secondary;Affix.Effect.Poison;Item.Armour.Helm","PoisonChance","None","None","None","None","None","ElementalProcChance|Proc.Poison","0.1","0.1-0.25","0.2-0.35","0.3-0.5","","","","","1.200000","",""
StatusEffect_Chance_Shock,"1.000000","100.000000","100","1","NSLOCTEXT(""AffixTable"", ""9E530FA14B6A1E4400D1488CD4D54F81"", ""+{0%}% chance to Shock"")","","False","False","Weapon","Affix.Secondary;Affix.Effect.Electric.Shock;Item.Armour.Helm","ShockChance","None","None","None","None","None","ElementalProcChance|Proc.Shock","0.11","0.12-0.19","0.18-0.275","0.25-0.33","","","","","1.200000","",""
StatusEffect_Chance_Stun,"1.000000","100.000000","100","1","NSLOCTEXT(""AffixTable"", ""88924A83480D4F340C55F8AD86B17838"", ""+{0%}% chance to Stun"")","","False","False","Weapon","Affix.Secondary;Affix.NonElemental;Item.Armour.Helm","StunChance","None","None","None","None","None","StunChance",".1-.16",".14-.2",".18-.24",".22-.28","","","","","1.200000","",""
StatusEffect_Duration_Bleed,"1.000000","100.000000","100","1","NSLOCTEXT(""AffixTable"", ""D02121334E84098C58FB36886E4C1D89"", ""+{0} sec. Bleed duration"")","","False","False","Weapon","Affix.Secondary;Affix.NonElemental;Item.Armour.Shoulders","BleedDuration","None","None","None","None","None","ElementalProcDuration|Proc.Bleed","0.1","0.1-0.275","0.25-0.5","0.4-0.75","","","","","1.200000","",""
StatusEffect_Duration_Blind,"1.000000","100.000000","100","1","NSLOCTEXT(""AffixTable"", ""F683F9B0497895EBFE7B97B7A8FD3097"", ""+{0} sec. Blind duration"")","","False","False","Weapon","Affix.Secondary;Affix.NonElemental;Item.Armour.Shoulders","BlindDuration","None","None","None","None","None","ElementalProcDuration|Proc.Blind","0.1","0.1-0.3","0.3-0.5","0.5-0.6","","","","","1.200000","",""
StatusEffect_Duration_Burn,"1.000000","100.000000","100","2","NSLOCTEXT(""AffixTable"", ""FEA73DF14EA4DB4785394F9595873D37"", ""+{0} sec. Burn duration"")","","False","False","Weapon","Affix.Secondary;Affix.Effect.Fire;Item.Armour.Shoulders","BurnDuration","None","None","None","None","None","ElementalProcDuration|Proc.Burn","0.25-0.5","0.5-1","0.75-1.5","1.0-2.0","","","","","1.200000","",""
StatusEffect_Duration_Chill,"1.000000","100.000000","100","1","NSLOCTEXT(""AffixTable"", ""3CAF3C1747F55BFA71B15DA2CE859A52"", ""+{0} sec. Chill duration"")","","False","False","Weapon","Affix.Secondary;Affix.Effect.Ice;Item.Armour.Shoulders","ChillDuration","None","None","None","None","None","ElementalProcDuration|Proc.Chill","0.1","0.1-0.35","0.3-0.6","0.5-0.8","","","","","1.200000","",""
StatusEffect_Duration_Frozen,"1.000000","100.000000","100","1","NSLOCTEXT(""AffixTable"", ""87FA42544C93A765287D34BA6B8BA510"", ""+{0} sec. Frozen duration"")","","False","False","Weapon","Affix.Secondary;Affix.Effect.Ice.Freeze;Item.Armour.Shoulders","FreezeDuration","None","None","None","None","None","ElementalProcDuration|Proc.Freeze","0.01","0.01-0.06","0.05-0.15","0.125-0.3","","","","","1.200000","",""
StatusEffect_Duration_Poison,"1.000000","100.000000","100","1","NSLOCTEXT(""AffixTable"", ""85054B994E93DB01AA7F7FA84D149808"", ""+{0} sec. Poison duration"")","","False","False","Weapon","Affix.Secondary;Affix.Effect.Poison;Item.Armour.Shoulders","PoisonDuration","None","None","None","None","None","ElementalProcDuration|Proc.Poison","0.1","0.1-0.35","0.3-0.6","0.5-0.8","","","","","1.200000","",""
StatusEffect_Duration_Shock,"1.000000","100.000000","100","1","NSLOCTEXT(""AffixTable"", ""6D37142C4CC8CFFAD610BD97D85E3556"", ""+{0} sec. Shock duration"")","","False","False","Weapon","Affix.Secondary;Affix.Effect.Electric.Shock;Item.Armour.Shoulders","ShockDuration","None","None","None","None","None","ElementalProcDuration|Proc.Shock","0.1","0.1-0.35","0.3-0.6","0.5-0.8","","","","","1.200000","",""
StatusEffect_Duration_Stun,"1.000000","100.000000","100","1","NSLOCTEXT(""AffixTable"", ""9A07526B459736D4DE2BC2A631C8796A"", ""+{0} sec. Stun duration"")","","False","False","Weapon","Affix.Secondary;Affix.NonElemental;Item.Armour.Shoulders","StunDuration","None","None","None","None","None","StunDuration","0.1","0.1-0.3","0.3-0.5",".5-.6","","","","","1.200000","","Legendary Secondary"
StatusEffect_Fear_Chance_Legendary,"1.000000","100.000000","100","1","NSLOCTEXT(""AffixTable"", ""CC71A90743899FF138C47891EF82C173"", ""+{0%}% chance to Fear"")","","False","False","Weapon","Affix.Secondary;Affix.NonElemental;Item.Armour.Helm","FearChance","None","None","None","None","None","ElementalProcChance|Proc.Fear","","","","2","","","","","1.200000","",""
StatusEffect_Resist_Knockback,"1.000000","100.000000","0","0","NSLOCTEXT(""AffixTable"", ""03F32C9844C867325E72F3A4827A2A57"", ""{0%}% Knockback Resistance"")","","False","False","Default","Affix.Secondary;Affix.NonElemental;Item.Armour.Shoulders;Item.Weapon.Shield;Item.Pet.Collar","KnockbackResistance","None","None","None","None","None","KnockbackResistance","","0.9-1.2","1.1-1.6","1.5-2","","","","","1.200000","",""
StatusEffect_Resist_Poison,"1.000000","100.000000","100","0","NSLOCTEXT(""AffixTable"", ""C0548E93429AAE9135078BBFA2CE5E28"", ""-{0%}% Poisoned duration"")","","False","False","Default","Affix.Secondary;Item.Armour.Helm;Item.Armour.Shoulders;Item.Weapon.Shield;Affix.Defense.Poison;Item.Pet.Collar","DefenseVsPoisonDuration","None","None","None","None","None","DefenseVsElementalProcDuration|Proc.Poison","0.5-0.8","0.75-1.2","1-1.4","1.25-1.5","","","","","1.200000","",""
StatusEffect_Resist_Stun,"1.000000","100.000000","200","0","NSLOCTEXT(""AffixTable"", ""6749DE724BF69B97E77197AFE32AE155"", ""+{0%}% Stun Resistance"")","","False","False","Default","Affix.Secondary;Affix.NonElemental;Item.Armour.Shoulders;Item.Weapon.Shield;Item.Pet.Collar","KnockbackResistance","None","None","None","None","None","StunResistance","","0.9-1.2","1.1-1.6","1.5-2","","","","","1.200000","",""
StatusEffect_Shock_Bolts,"1.000000","100.000000","100","1","NSLOCTEXT(""AffixTable"", ""7A5185AA49CCD7F07BFF8DB8E32D6425"", ""{0} additional bolt(s) fired on Shock"")","","False","False","Weapon","Affix.Secondary;Item.Weapon.1H;Item.Weapon.2H;Item.Weapon.Focus;Item.Weapon.Shield;Item.Armour.Gloves;Affix.Effect.Electric.Bolt;Item.Pet.Tag;Item.Weapon.Cannon","ShockCount","None","None","None","None","None","ElementalProcCount|Proc.Shock","","1","1","2","","","","","1.200000","",""
StatusEffect_Shock_Bolts_Legendary,"1.000000","100.000000","100","2","NSLOCTEXT(""AffixTable"", ""7A5185AA49CCD7F07BFF8DB8E32D6425"", ""{0} additional bolt(s) fired on Shock"")","","False","False","Weapon","Affix.Secondary;Item.Weapon.Global;Affix.Effect.Electric.Bolt;Item.Weapon.2H;Item.Weapon.Focus;Item.Weapon.Shield","ShockCount","None","None","None","None","None","ElementalProcCount|Proc.Shock","","","","4","","","","","1.200000","",""
SteamDissipation_Regen,"1.000000","100.000000","200","1","NSLOCTEXT(""AffixTable"", ""259DC2014B295301278344A92B0C77A2"", ""+{0%}% Steam /sec Dissipation"")","","False","False","Default","Affix.Secondary;Affix.NonElemental;Affix.Energy.Regen;Character.Player.Forged;Item.Weapon.Focus;Item.Armour.Helm","EnergyRegen","None","None","None","None","None","ForgedHeat.Regen.Multiplier","0.1-0.16","0.15-0.25","0.23-0.31","0.32-0.4","","","","","1.200000","","Charge: Forged"
SteamDissipation_Regen_Primary,"1.000000","100.000000","200","1","NSLOCTEXT(""AffixTable"", ""259DC2014B295301278344A92B0C77A2"", ""+{0%}% Steam /sec Dissipation"")","","False","True","Default","Affix.Primary;Affix.NonElemental;Affix.Energy.Regen;Character.Player.Forged;Item.Weapon.Focus","EnergyRegen","None","None","None","None","None","ForgedHeat.Regen.Multiplier","0.25-0.4","0.375-0.625","0.575-0.775","0.8-1.0","","","","","1.200000","","Charge: Forged"
SteamDissipation_Regen_Primary_Strong,"1.000000","100.000000","200","1","NSLOCTEXT(""AffixTable"", ""259DC2014B295301278344A92B0C77A2"", ""+{0%}% Steam /sec Dissipation"")","","False","True","Default","Affix.Primary;Affix.NonElemental;Affix.Energy.Regen;Character.Player.Forged;Item.Weapon.Focus;Affix.EnergyRegenStrong","EnergyRegen","None","None","None","None","None","ForgedHeat.Regen.Multiplier","0.3-0.48","0.45-0.75","0.69-0.93","0.96-1.2","","","","","1.200000","","Charge: Forged"
Thorns_vsChilled,"1.000000","100.000000","0","0","NSLOCTEXT(""AffixTable"", ""658CCDA1432FF4C27ABBB1862113CD1E"", ""Inflicts {0%}% weapon damage vs. Chilled targets when attacked"")","","False","False","Default","Affix.Secondary;Item.Weapon.Global;Affix.Effect.Ice;Item.Weapon.1H;Item.Weapon.2H","ThornsDamage","None","None","None","None","None","ProcDamage|ThornsVsChilled;ProcChance|ThornsVsChilled","","","","","","","","","1.200000","","Legendary Secondary"
WideloadShieldTooltip,"1.000000","30.000000","0","0","NSLOCTEXT(""AffixTable"", ""797C9069439E191A80A59FAFD50AF6E0"", ""Consume this item to add Wideload\'s Decorative Shield to your fort items."")","","False","False","NoTraits","None","None","None","None","None","None","None","","","","","","","","","","1.200000","",""
SkeletonMeleeOnEquip,"1.000000","50.000000","0","1","NSLOCTEXT(""AffixTable"", ""749F7E1F41CA7442398341A801E2E7EB"", ""Summon {0} Skeleton Warrior on equip"")","","False","False","Default","Affix.Secondary;Affix.NonElemental;Item.Weapon.Shield","BleedDuration","None","None","None","None","None","MinionsFromAffix|AffixSkeletonMelee","","","","1","","","","","1.200000","",""
SkeletonShieldOnEquip,"1.000000","50.000000","0","1","NSLOCTEXT(""AffixTable"", ""AD4842FA40F44EF3E78892AD09351F08"", ""Summon {0} Skeleton Knight on equip"")","","False","False","Default","Affix.Secondary;Affix.NonElemental;Item.Weapon.Focus","Ones","None","None","None","None","None","MinionsFromAffix|AffixSkeletonShield","","","","1","","","","","1.200000","",""
SkeletonRangedOnEquip,"1.000000","50.000000","0","1","NSLOCTEXT(""AffixTable"", ""06B0FD7F43A6E39128936394CF0D18F8"", ""Summon {0} Skeleton Archer on equip"")","","False","False","Default","Affix.Secondary;Affix.NonElemental;Item.Weapon.Focus","Ones","None","None","None","None","None","MinionsFromAffix|AffixSkeletonRanged","","","","1","","","","","1.200000","",""
SkeletonMeleeFireOnEquip,"1.000000","50.000000","0","1","NSLOCTEXT(""AffixTable"", ""3E192AF74337ED03A9E6989D383B0440"", ""Summon {0} Burning Skeleton Warrior on equip"")","","False","False","Default","Affix.Secondary;Affix.NonElemental;Item.Weapon.Focus","Ones","None","None","None","None","None","MinionsFromAffix|AffixSkeletonFireMelee","","","","1","","","","","1.200000","",""
