---,QuestRewardText,QuestRewardIconGameplayTag,RequiredPlayerGameplayTags,QuestObjectFilter,RowType,NoPickWeight,MinLevel,bErrorIfOutputIsEmpty,bRetryIfPickIsEmpty,EntryType1,Entry1,WeightOrCount1,EntryType2,Entry2,WeightOrCount2,EntryType3,Entry3,WeightOrCount3,EntryType4,Entry4,WeightOrCount4,EntryType5,Entry5,WeightOrCount5,EntryType6,Entry6,WeightOrCount6,EntryType7,Entry7,WeightOrCount7,EntryType8,Entry8,WeightOrCount8,EntryType9,Entry9,WeightOrCount9,EntryType10,Entry10,WeightOrCount10,EntryType11,Entry11,WeightOrCount11,DataCurves,Entries,Notes
Gold_Lucky_Roll,"","(TagName="""")","(GameplayTags=)","(RowName="""")","Pick","0","0","False","False","GotoItemSpawnRow","Gold_1","25","GotoItemSpawnRow","Gold_2","10","GotoItemSpawnRow","Gold_3","3","GotoItemSpawnRow","Gold_4","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None,None)",""
FamePoints,"NSLOCTEXT(""ItemSpawnTable"", ""D86092234301DDC50F3852A58FD64187"", ""Random Amount of Fame"")","(TagName=""Item.Fame"")","(GameplayTags=)","(RowName="""")","Pick","0","0","False","False","ItemAddCurrency","Fame:5-10","1","ItemAddCurrency","Fame:6-12","1","ItemAddCurrency","Fame:7-14","1","ItemAddCurrency","Fame:8-16","1","ItemAddCurrency","Fame:10-20","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None,None,None)",""
FamePoints_1,"NSLOCTEXT(""ItemSpawnTable"", ""1E16F00C484E11EFDA83049957C11A73"", ""1 Fame"")","(TagName=""Item.Fame"")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","ItemAddCurrency","Fame:1","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None)",""
FamePoints_3,"NSLOCTEXT(""ItemSpawnTable"", ""0B5E66724D302C57CD39CF8106A76DC6"", ""3 Fame"")","(TagName=""Item.Fame"")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","ItemAddCurrency","Fame:3","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None)",""
FamePoints_5,"NSLOCTEXT(""ItemSpawnTable"", ""D5DDE94A4F540048483988AB12DE7991"", ""5 Fame"")","(TagName=""Item.Fame"")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","ItemAddCurrency","Fame:5","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None)",""
FamePoints_10,"NSLOCTEXT(""ItemSpawnTable"", ""55DE6C3243AE9B31F72B659DC3E63B0B"", ""10 Fame"")","(TagName=""Item.Fame"")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","ItemAddCurrency","Fame:10","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None)",""
PotionDropper,"","(TagName="""")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","GotoItemSpawnRow","MonsterCurrency","1","RemoveStemGameplayTagAll","Currency.Monster","1","AddAreaTagsToAny","2","1","AddItemByFilter","Item.Potion","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Potion,"NSLOCTEXT(""ItemSpawnTable"", ""0377F20D42796A7CEF12BF994AD58770"", ""Potion"")","(TagName=""Item.Potion"")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddAreaTagsToAll","0","1","AddItemByFilter","Item.Potion","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None)",""
Potion_Health,"NSLOCTEXT(""ItemSpawnTable"", ""9D4EF8C54FF2E1B955DB15A06D09073F"", ""Health Potion"")","(TagName=""Item.Potion.Health"")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddItemByName","Potion_Health","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None)",""
Potion_Antidote,"NSLOCTEXT(""ItemSpawnTable"", ""33FDEEBD42CCE7F98E8569A18B4F31D0"", ""Antidote Potion"")","(TagName=""Item.Potion.Poison"")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddItemByName","Potion_Poison","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Potion_Antidote_5,"NSLOCTEXT(""ItemSpawnTable"", ""0E9F0B9649CB9732F20F13A9CCA3E6FB"", ""5 Antidote Potions"")","(TagName=""Item.Potion.Poison"")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddItemByName","Potion_Poison","5","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Potion_Lucky,"NSLOCTEXT(""ItemSpawnTable"", ""9D4EF8C54FF2E1B955DB15A06D09073F"", ""Health Potion"")","(TagName=""Item.Potion"")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","ItemAddAffix","Lucky","1","GotoItemSpawnRow","Potion","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None)",""
Potion_Champs,"NSLOCTEXT(""ItemSpawnTable"", ""9D4EF8C54FF2E1B955DB15A06D09073F"", ""Health Potion"")","(TagName=""Item.Potion"")","(GameplayTags=)","(RowName="""")","Pick","200","3","False","False","GotoItemSpawnRow","Potion","85","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None)",""
Gear_Lucky,"","(TagName="""")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","ItemAddAffix","Lucky","1","GotoItemSpawnRow","Gear_MagicMin","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None)",""
LevelAdjust_Normal,"","(TagName="""")","(GameplayTags=)","(RowName="""")","Pick","80","0","False","False","LevelDelta","1","10","LevelDelta","2","7","LevelDelta","3","3","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
LevelAdjust_Magic,"","(TagName="""")","(GameplayTags=)","(RowName="""")","Pick","80","0","False","False","LevelDelta","1","10","LevelDelta","2","10","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
LevelAdjust_Rare,"","(TagName="""")","(GameplayTags=)","(RowName="""")","Pick","80","0","False","False","LevelDelta","1","20","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Tags_Area,"","(TagName="""")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddAreaTagsToAll","0","1","RemoveGameplayTagAll","Region.Global","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None)",""
Tags_Global,"","(TagName="""")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","RemoveAreaTagsFromAll","0","1","GameplayTagAll","Region.Global","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None)",""
Gear,"NSLOCTEXT(""ItemSpawnTable"", ""BA61F3EB4B2CB6F1303981A0D50CECCD"", ""Random Item"")","(TagName="""")","(GameplayTags=)","(RowName="""")","Pick_Curve","0","0","False","False","GotoItemSpawnRow","Normal","0","GotoItemSpawnRow","Magic","0","GotoItemSpawnRow","Rare","0","GotoItemSpawnRow","Rare","0","GotoItemSpawnRow","Legendary","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","Normal;Magic;Rare;RareLucky-Luck.RareSpawn;Legendary","(None,None,None,None,None)",""
Gear_MagicMin,"NSLOCTEXT(""ItemSpawnTable"", ""F1A00BB74693070B2DC7728EE6C1D82D"", ""Random Item (Magic or Better)"")","(TagName="""")","(GameplayTags=)","(RowName="""")","Range","0","0","False","False","GotoItemSpawnRow","Gear_MagicMin_Practice","-1","GotoItemSpawnRow","Gear_MagicMin_Normal","0","GotoItemSpawnRow","Gear_MagicMin_Hard","1","GotoItemSpawnRow","Gear_MagicMin_Painful","2","GotoItemSpawnRow","Gear_MagicMin_Ridiculous","3","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None)","Picks the gear spawn rows to roll against based on difficulty"
Gear_MagicMin_Practice,"","(TagName="""")","(GameplayTags=)","(RowName="""")","Pick_Curve","0","0","False","False","GotoItemSpawnRow","Magic","0","GotoItemSpawnRow","Rare","0","GotoItemSpawnRow","Legendary","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","MagicMin_Magic;MagicMin_Rare;MagicMin_Legendary","",""
Gear_MagicMin_Normal,"","(TagName="""")","(GameplayTags=)","(RowName="""")","Pick_Curve","0","0","False","False","GotoItemSpawnRow","Magic","0","GotoItemSpawnRow","Rare","0","GotoItemSpawnRow","Legendary","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","MagicMin_Magic;MagicMin_Rare;MagicMin_Legendary","",""
Gear_MagicMin_Hard,"","(TagName="""")","(GameplayTags=)","(RowName="""")","Pick_Curve","0","0","False","False","GotoItemSpawnRow","Magic","0","GotoItemSpawnRow","Rare","0","GotoItemSpawnRow","Legendary","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","MagicMin_Magic;MagicMin_Rare;MagicMin_Legendary_Hard","",""
Gear_MagicMin_Painful,"","(TagName="""")","(GameplayTags=)","(RowName="""")","Pick_Curve","0","0","False","False","GotoItemSpawnRow","Magic","0","GotoItemSpawnRow","Rare","0","GotoItemSpawnRow","Legendary","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","MagicMin_Magic;MagicMin_Rare;MagicMin_Legendary_Painful","",""
Gear_MagicMin_Ridiculous,"","(TagName="""")","(GameplayTags=)","(RowName="""")","Pick_Curve","0","0","False","False","GotoItemSpawnRow","Magic","0","GotoItemSpawnRow","Rare","0","GotoItemSpawnRow","Legendary","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","MagicMin_Magic;MagicMin_Rare;MagicMin_Legendary_Ridiculous","",""
Gear_RareMin,"NSLOCTEXT(""ItemSpawnTable"", ""C516085C47338357AE93E2991CE1CA8A"", ""Random Item (Rare or Better)"")","(TagName="""")","(GameplayTags=)","(RowName="""")","Range","0","0","False","False","GotoItemSpawnRow","Gear_RareMin_Practice","-1","GotoItemSpawnRow","Gear_RareMin_Normal","0","GotoItemSpawnRow","Gear_RareMin_Hard","1","GotoItemSpawnRow","Gear_RareMin_Painful","2","GotoItemSpawnRow","Gear_RareMin_Ridiculous","3","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None)",""
Gear_RareMin_Practice,"","(TagName="""")","(GameplayTags=)","(RowName="""")","Pick_Curve","0","0","False","False","GotoItemSpawnRow","Rare","0","GotoItemSpawnRow","Legendary","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","RareMin_Rare;RareMin_Legendary","",""
Gear_RareMin_Normal,"","(TagName="""")","(GameplayTags=)","(RowName="""")","Pick_Curve","0","0","False","False","GotoItemSpawnRow","Rare","0","GotoItemSpawnRow","Legendary","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","RareMin_Rare;RareMin_Legendary","",""
Gear_RareMin_Hard,"","(TagName="""")","(GameplayTags=)","(RowName="""")","Pick_Curve","0","0","False","False","GotoItemSpawnRow","Rare","0","GotoItemSpawnRow","Legendary","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","RareMin_Rare;RareMin_Legendary_Hard","",""
Gear_RareMin_Painful,"","(TagName="""")","(GameplayTags=)","(RowName="""")","Pick_Curve","0","0","False","False","GotoItemSpawnRow","Rare","0","GotoItemSpawnRow","Legendary","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","RareMin_Rare;RareMin_Legendary_Painful","",""
Gear_RareMin_Ridiculous,"","(TagName="""")","(GameplayTags=)","(RowName="""")","Pick_Curve","0","0","False","False","GotoItemSpawnRow","Rare","0","GotoItemSpawnRow","Legendary","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","RareMin_Rare;RareMin_Legendary_Ridiculous","",""
GreaterItemBag,"","(TagName="""")","(GameplayTags=)","(RowName="""")","Pick_Curve","0","0","False","False","GotoItemSpawnRow","Rare","0","GotoItemSpawnRow","Legendary","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","GreaterItemBag_Rare;GreaterItemBag_Legendary","",""
Normal,"","(TagName="""")","(GameplayTags=)","(RowName="""")","Pick_Each","0","0","True","True","GotoItemSpawnRow","Armour_Normal","43","GotoItemSpawnRow","Weapon_Normal","43","GotoItemSpawnRow","PetCollar_Normal","7","GotoItemSpawnRow","PetTag_Normal","7","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None)",""
Magic,"","(TagName="""")","(GameplayTags=)","(RowName="""")","Pick_Each","0","0","True","True","GotoItemSpawnRow","Armour_Magic","43","GotoItemSpawnRow","Weapon_Magic","43","GotoItemSpawnRow","PetCollar_Magic","7","GotoItemSpawnRow","PetTag_Magic","7","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None)",""
Rare,"","(TagName="""")","(GameplayTags=)","(RowName="""")","Pick_Each","0","0","False","False","GotoItemSpawnRow","Armour_Rare","43","GotoItemSpawnRow","Weapon_Rare","43","GotoItemSpawnRow","PetCollar_Rare","7","GotoItemSpawnRow","PetTag_Rare","7","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None)",""
Legendary,"","(TagName="""")","(GameplayTags=)","(RowName="""")","Pick_Each","0","0","False","False","GotoItemSpawnRow","Armour_Legendary","43","GotoItemSpawnRow","Weapon_Legendary","43","GotoItemSpawnRow","PetCollar_Legendary","7","GotoItemSpawnRow","PetTag_Legendary","7","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None)",""
Armour_Normal,"NSLOCTEXT(""ItemSpawnTable"", ""Armour_Normal_QuestRewardText"", ""Common Armor"")","(TagName=""Item.Armour"")","(GameplayTags=)","(RowName="""")","Pick_Each","0","0","False","False","GotoItemSpawnRow","Chest_Normal","1","GotoItemSpawnRow","Pants_Normal","1","GotoItemSpawnRow","Gloves_Normal","1","GotoItemSpawnRow","Helm_Normal","1","GotoItemSpawnRow","Shoulders_Normal","1","GotoItemSpawnRow","Boots_Normal","1","GotoItemSpawnRow","Hatch_Normal","1","GotoItemSpawnRow","Locomotion_Normal","1","GotoItemSpawnRow","Shield_Normal","1","None","","0","None","","0","None","(None,None)",""
Armour_Magic,"NSLOCTEXT(""ItemSpawnTable"", ""Armour_Magic_QuestRewardText"", ""Magic Armor"")","(TagName=""Item.Armour"")","(GameplayTags=)","(RowName="""")","Pick_Each","0","0","False","False","GotoItemSpawnRow","Chest_Magic","1","GotoItemSpawnRow","Pants_Magic","1","GotoItemSpawnRow","Gloves_Magic","1","GotoItemSpawnRow","Helm_Magic","1","GotoItemSpawnRow","Shoulders_Magic","1","GotoItemSpawnRow","Boots_Magic","1","GotoItemSpawnRow","Hatch_Magic","1","GotoItemSpawnRow","Locomotion_Magic","1","GotoItemSpawnRow","Shield_Magic","1","None","","0","None","","0","None","(None,None)",""
Armour_Rare,"NSLOCTEXT(""ItemSpawnTable"", ""Armour_Rare_QuestRewardText"", ""Rare Armor"")","(TagName=""Item.Armour"")","(GameplayTags=)","(RowName="""")","Pick_Each","0","0","False","False","GotoItemSpawnRow","Chest_Rare","1","GotoItemSpawnRow","Pants_Rare","1","GotoItemSpawnRow","Gloves_Rare","1","GotoItemSpawnRow","Helm_Rare","1","GotoItemSpawnRow","Shoulders_Rare","1","GotoItemSpawnRow","Boots_Rare","1","GotoItemSpawnRow","Hatch_Rare","1","GotoItemSpawnRow","Locomotion_Rare","1","GotoItemSpawnRow","Shield_Rare","1","None","","0","None","","0","None","(None,None)",""
Armour_Legendary,"NSLOCTEXT(""ItemSpawnTable"", ""Armour_Legendary_QuestRewardText"", ""Legendary Armor"")","(TagName=""Item.Armour"")","(GameplayTags=)","(RowName="""")","Pick_Each","0","0","False","False","GotoItemSpawnRow","Chest_Legendary","1","GotoItemSpawnRow","Pants_Legendary","1","GotoItemSpawnRow","Gloves_Legendary","1","GotoItemSpawnRow","Helm_Legendary","1","GotoItemSpawnRow","Shoulders_Legendary","1","GotoItemSpawnRow","Boots_Legendary","1","GotoItemSpawnRow","Hatch_Legendary","1","GotoItemSpawnRow","Locomotion_Legendary","1","GotoItemSpawnRow","Shield_Legendary","1","None","","0","None","","0","None","(None,None)",""
Armour_MagicMin,"NSLOCTEXT(""ItemSpawnTable"", ""9629815E423D17DDE6487784D4861269"", ""Magic or Better Armor"")","(TagName=""Item.Armour"")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","GameplayTagAll","Item.Armour","1","GotoItemSpawnRow","Armour_MagicMin_PickQuality","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None)",""
Armour_RareMin,"NSLOCTEXT(""ItemSpawnTable"", ""039704A944F0FEBD6F65C7A94310E73E"", ""Rare or Better Armor"")","(TagName=""Item.Armour"")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","GameplayTagAll","Item.Armour","1","GotoItemSpawnRow","Armour_RareMin_PickQuality","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None)",""
