---,QuestRewardText,QuestRewardIconGameplayTag,RequiredPlayerGameplayTags,QuestObjectFilter,RowType,NoPickWeight,MinLevel,bErrorIfOutputIsEmpty,bRetryIfPickIsEmpty,EntryType1,Entry1,WeightOrCount1,EntryType2,Entry2,WeightOrCount2,EntryType3,Entry3,WeightOrCount3,EntryType4,Entry4,WeightOrCount4,EntryType5,Entry5,WeightOrCount5,EntryType6,Entry6,WeightOrCount6,EntryType7,Entry7,WeightOrCount7,EntryType8,Entry8,WeightOrCount8,EntryType9,Entry9,WeightOrCount9,EntryType10,Entry10,WeightOrCount10,EntryType11,Entry11,WeightOrCount11,DataCurves,Entries,Notes
Quest_SpawnEarthEmberSample,"","(TagName="""")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddItemByName","Quest_EarthEmberSample","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None)",""
Quest_SpawnDwarvenRelics,"","(TagName="""")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddItemByName","Quest_DwarvenRelics_01","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None)",""
Quest_SpawnGateCodeFragment,"","(TagName="""")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddItemByName","Quest_GateCodeFragment_01","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None)",""
Quest_SpawnCodexImpression,"","(TagName="""")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddItemByName","Quest_CodexImpression_01","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None)",""
Quest_SpawnEmberKey,"","(TagName="""")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddItemByName","Quest_EmberKey_01","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None)",""
Quest_SpawnGateHandle,"","(TagName="""")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddItemByName","Quest_GateHandle_01","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None)",""
Quest_SpawnGalvanicSpanner,"","(TagName="""")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddItemByName","Quest_GalvanicSpanner_01","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None)",""
Quest_SpawnPneumaticDriver,"","(TagName="""")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddItemByName","Quest_PneumaticDriver_01","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None)",""
Quest_SpawnEmberClamp,"","(TagName="""")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddItemByName","Quest_EmberClamp_01","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None)",""
Quest_SpawnWolframsToolbag,"","(TagName="""")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddItemByName","Quest_WolframsToolbag_01","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None)",""
Quest_SpawnDwarvenRelicFlame,"","(TagName="""")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddItemByName","Quest_DwarvenRelicFlame_01","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None)",""
Quest_SpawnDwarvenRelicIce,"","(TagName="""")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddItemByName","Quest_DwarvenRelicIce_01","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None)",""
Quest_SpawnDwarvenRelicSpark,"","(TagName="""")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddItemByName","Quest_DwarvenRelicSpark_01","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None)",""
Quest_SpawnDwarvenRelicVenom,"","(TagName="""")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddItemByName","Quest_DwarvenRelicVenom_01","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None)",""
Quest_InactiveEmberCore,"","(TagName="""")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddItemByName","Quest_EmberCore_BloodDrinker","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None)",""
WoodNode_T1_Ash,"","(TagName="""")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","ItemAddCurrency","WoodLog_T1_Ash:4-10","1","GotoItemSpawnRow","WoodNode_T1_Ash_Rare","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None)",""
WoodNode_T1_Ash_Rare,"","(TagName="""")","(GameplayTags=)","(RowName="""")","Pick","5","5","False","False","ItemAddCurrency","RareWood:1","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None)",""
Wood_T1_Ash_Bundle10,"NSLOCTEXT(""ItemSpawnTable"", ""825F2DF547B66C5B2F94368ED3B530EB"", ""10 Ash Logs"")","(TagName=""Item.Harvesting.Wood.T1"")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","ItemAddCurrency","WoodLog_T1_Ash:10","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None)",""
Wood_T1_Ash_Bundle20,"NSLOCTEXT(""ItemSpawnTable"", ""2046AE2245E889CD822A78B1888658A9"", ""20 Ash Logs"")","(TagName=""Item.Harvesting.Wood.T1"")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","ItemAddCurrency","WoodLog_T1_Ash:20","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None)",""
Wood_T1_Ash_Bundle60,"NSLOCTEXT(""ItemSpawnTable"", ""1DAA7B9D4F66BCFE6D3C2C8F233ED8FE"", ""60 Ash Logs"")","(TagName=""Item.Harvesting.Wood.T1"")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","ItemAddCurrency","WoodLog_T1_Ash:60","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None)",""
WoodNode_T1_Birch,"","(TagName="""")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","ItemAddCurrency","WoodLog_T1_Birch:4-10","1","GotoItemSpawnRow","WoodNode_T1_Birch_Rare","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None)",""
WoodNode_T1_Birch_Rare,"","(TagName="""")","(GameplayTags=)","(RowName="""")","Pick","5","5","False","False","ItemAddCurrency","RareWood:1","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None)",""
Wood_T1_Birch_Bundle10,"NSLOCTEXT(""ItemSpawnTable"", ""76D15E014BBB2CCFC0B45FB3E246A44B"", ""10 Birch Logs"")","(TagName=""Item.Harvesting.Wood.T1"")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","ItemAddCurrency","WoodLog_T1_Birch:10","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None)",""
Wood_T1_Birch_Bundle20,"NSLOCTEXT(""ItemSpawnTable"", ""C17F8924476EA9882A3CEF90B9574F81"", ""20 Birch Logs"")","(TagName=""Item.Harvesting.Wood.T1"")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","ItemAddCurrency","WoodLog_T1_Birch:20","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None)",""
Wood_T1_Birch_Bundle60,"NSLOCTEXT(""ItemSpawnTable"", ""CAEA70F64F4B33F262C6579389402F3F"", ""60 Birch Logs"")","(TagName=""Item.Harvesting.Wood.T1"")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","ItemAddCurrency","WoodLog_T1_Birch:60","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None)",""
MetalNode_T1_Tin,"","(TagName="""")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","ItemAddCurrency","MetalNugget_T1_Tin:4-10","1","GotoItemSpawnRow","MetalNode_T1_Tin_Rare","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None)",""
MetalNode_T1_Tin_Rare,"","(TagName="""")","(GameplayTags=)","(RowName="""")","Pick","10","10","False","False","ItemAddCurrency","RareMetal:1","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None)",""
Metal_T1_Tin_Bundle10,"NSLOCTEXT(""ItemSpawnTable"", ""AC3CAFF140F32C82C284CCA177A1B38E"", ""10 Tin Nuggets"")","(TagName=""Item.Harvesting.Metal.T1"")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","ItemAddCurrency","MetalNugget_T1_Tin:10","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None)",""
MetalNode_T1_Copper,"","(TagName="""")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","ItemAddCurrency","MetalNugget_T1_Copper:4-10","1","GotoItemSpawnRow","MetalNode_T1_Copper_Rare","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None)",""
MetalNode_T1_Copper_Rare,"","(TagName="""")","(GameplayTags=)","(RowName="""")","Pick","10","10","False","False","ItemAddCurrency","RareMetal:1","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None)",""
Metal_T1_Copper_Bundle10,"NSLOCTEXT(""ItemSpawnTable"", ""DD91B25345CEABB1852806AE0DEDE433"", ""10 Copper Nuggets"")","(TagName=""Item.Harvesting.Metal.T1"")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","ItemAddCurrency","MetalNugget_T1_Copper:10","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None)",""
StoneNode_T1_Sandstone,"","(TagName="""")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","ItemAddCurrency","StoneRock_T1_Sandstone:4-10","1","GotoItemSpawnRow","StoneNode_T1_Sandstone_Rare","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None)",""
StoneNode_T1_Sandstone_Rare,"","(TagName="""")","(GameplayTags=)","(RowName="""")","Pick","10","10","False","False","ItemAddCurrency","RareStone:1","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None)",""
Stone_T1_Sandstone_Bundle10,"NSLOCTEXT(""ItemSpawnTable"", ""BB585DC84C626EDF81F6A38F997D363B"", ""10 Sandstone Rocks"")","(TagName=""Item.Harvesting.Stone.T1"")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","ItemAddCurrency","StoneRock_T1_Sandstone:10","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None)",""
StoneNode_T1_Flint,"","(TagName="""")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","ItemAddCurrency","StoneRock_T1_Flint:4-10","1","GotoItemSpawnRow","StoneNode_T1_Flint_Rare","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None)",""
StoneNode_T1_Flint_Rare,"","(TagName="""")","(GameplayTags=)","(RowName="""")","Pick","10","10","False","False","ItemAddCurrency","RareStone:1","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None)",""
Stone_T1_Flint_Bundle10,"NSLOCTEXT(""ItemSpawnTable"", ""04B65FA647E0F41F3CA8289C9FDEAD09"", ""10 Flint Rocks"")","(TagName=""Item.Harvesting.Stone.T1"")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","ItemAddCurrency","StoneRock_T1_Flint:10","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None)",""
RawResource_Bundle10,"NSLOCTEXT(""ItemSpawnTable"", ""8FAE3F9B43FEE1D90B4695A152CD7AEF"", ""10 Ash Logs, Tin Nuggets, and Sandstone Rocks"")","(TagName="""")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddItemByName","Currency_WoodLog_T1_Ash_10","1","AddItemByName","Currency_MetalNugget_T1_Tin_10","1","AddItemByName","Currency_StoneRock_T1_Sandstone_10","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None)",""
RawResource_Bundle20,"NSLOCTEXT(""ItemSpawnTable"", ""5F604548480DEA848060A9AA979F2413"", ""20 Ash Logs, Tin Nuggets, and Sandstone Rocks"")","(TagName="""")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","ItemAddCurrency","WoodLog_T1_Ash:20","1","ItemAddCurrency","MetalNugget_T1_Tin:20","1","ItemAddCurrency","StoneRock_T1_Sandstone:20","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None)",""
RawResource_Bundle100,"NSLOCTEXT(""ItemSpawnTable"", ""7ED724B2404F766911D1A2933F2187AA"", ""100 Ash Logs, Tin Nuggets, and Sandstone Rocks"")","(TagName="""")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddItemByName","Currency_WoodLog_T1_Ash_100","1","AddItemByName","Currency_MetalNugget_T1_Tin_100","1","AddItemByName","Currency_StoneRock_T1_Sandstone_100","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None)",""
RawResourceRare_Bundle5,"NSLOCTEXT(""ItemSpawnTable"", ""6852704B4560CD2880A778859CBB0677"", ""5 Ember Ores, Sacred Hardwoods, and Comet Fragments"")","(TagName="""")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","ItemAddCurrency","RareMetal:5","1","ItemAddCurrency","RareWood:5","1","ItemAddCurrency","RareStone:5","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None)",""
RawResourceRare_Bundle100,"NSLOCTEXT(""ItemSpawnTable"", ""919175D945EF39F7341927995A1C7606"", ""100 Ember Ores, Sacred Hardwoods, and Comet Fragments"")","(TagName="""")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddItemByName","Currency_RareMetal_100","1","AddItemByName","Currency_RareWood_100","1","AddItemByName","Currency_RareStone_100","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None)",""
WoodPlanks_T1_Ash_100,"NSLOCTEXT(""ItemSpawnTable"", ""93A46FFC487B5094861B148CD86F492F"", ""100 Ash Planks"")","(TagName=""Item.Harvesting.Wood.T1"")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","ItemAddCurrency","WoodPlank_T1_Ash:100","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None)",""
StoneBlocks_T1_Sandstone_100,"NSLOCTEXT(""ItemSpawnTable"", ""BD6030AC40482910E85B7990517C1BF7"", ""100 Sandstone Blocks"")","(TagName=""Item.Harvesting.Stone.T1"")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","ItemAddCurrency","StoneBlock_T1_Sandstone:100","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None)",""
Bundle_Currency_RawResources_T1_30,"NSLOCTEXT(""ItemSpawnTable"", ""950A1081463783DD1DAADD80FF444340"", ""30 Ash Logs and Sandstone Rocks"")","(TagName=""Item.Harvesting.Wood.T1"")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","ItemAddCurrency","WoodLog_T1_Ash:30","1","ItemAddCurrency","StoneRock_T1_Sandstone:30","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None)",""
Bundle_Currency_RawResources_T1_40,"NSLOCTEXT(""ItemSpawnTable"", ""C4DDD67044BB5A4497E1DCBF493BB127"", ""40 Ash Logs and Sandstone Rocks"")","(TagName=""Item.Harvesting.Wood.T1"")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","ItemAddCurrency","WoodLog_T1_Ash:40","1","ItemAddCurrency","StoneRock_T1_Sandstone:40","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None)",""
Bundle_Currency_RawResources_T1_100,"NSLOCTEXT(""ItemSpawnTable"", ""11353F0C4CC05E4A9AA21AB5799DD789"", ""100 Ash Logs and Sandstone Rocks"")","(TagName=""Item.Harvesting.Wood.T1"")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","ItemAddCurrency","WoodLog_T1_Ash:100","1","ItemAddCurrency","StoneRock_T1_Sandstone:100","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None)",""
Story_Boss_Drop,"","(TagName="""")","(GameplayTags=)","(RowName="""")","Each","0","0","False","False","GotoItemSpawnRow","Boss","1","GotoItemSpawnRow","SpawnEmberCore","1","AddItemByName","EmberCore","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None,None)",""
Phase_Boss_Drop,"","(TagName="""")","(GameplayTags=)","(RowName="""")","Each","0","0","False","False","GotoItemSpawnRow","Boss_Phase","1","GotoItemSpawnRow","SpawnEmberCore","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
SpawnEmberCore,"NSLOCTEXT(""ItemSpawnTable"", ""D8AF1E8847C880B21C82AFAFA59FD4BC"", ""Relic Core"")","(TagName=""Item.EmberCore"")","(GameplayTags=)","(RowName=""AcquireRelicCore"")","Pick","12","0","False","False","GotoItemSpawnRow","EmberCore_One","1","GotoItemSpawnRow","EmberCore_Two","3","GotoItemSpawnRow","EmberCore_Three","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
EmberCore_One,"NSLOCTEXT(""ItemSpawnTable"", ""D8AF1E8847C880B21C82AFAFA59FD4BC"", ""Relic Core"")","(TagName=""Item.EmberCore"")","(GameplayTags=)","(RowName=""AcquireRelicCore"")","All","0","0","False","False","AddItemByName","EmberCore","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
SpawnEmberCoreSingle,"NSLOCTEXT(""ItemSpawnTable"", ""D8AF1E8847C880B21C82AFAFA59FD4BC"", ""Relic Core"")","(TagName=""Item.EmberCore"")","(GameplayTags=)","(RowName=""AcquireRelicCore"")","Pick","12","0","False","False","GotoItemSpawnRow","EmberCore_One","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
EmberCore_Two,"NSLOCTEXT(""ItemSpawnTable"", ""312CE94E4248DFDDCF39F291694C72CB"", ""Relic Cores"")","(TagName=""Item.EmberCore"")","(GameplayTags=)","(RowName=""AcquireRelicCore"")","All","0","0","False","False","AddItemByName","EmberCore","2","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
EmberCore_Three,"NSLOCTEXT(""ItemSpawnTable"", ""1C1490E440C979A1E37EA6826076B8CA"", ""Relic Cores"")","(TagName=""Item.EmberCore"")","(GameplayTags=)","(RowName=""AcquireRelicCore"")","All","0","0","False","False","AddItemByName","EmberCore","3","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
EmberCore_TwentyFour,"NSLOCTEXT(""ItemSpawnTable"", ""404986F24FA1208C0D775B9169D7F6EC"", ""Ember Cores"")","(TagName=""Item.EmberCore"")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddItemByName","EmberCore","24","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Fame_1,"NSLOCTEXT(""ItemSpawnTable"", ""D2171B66497FE58C12FA5EB401EF8744"", ""1 Fame"")","(TagName=""Item.Fame"")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","ItemAddCurrency","Fame:1","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None)",""
Fame_10,"NSLOCTEXT(""ItemSpawnTable"", ""Fame_10_QuestRewardText"", ""10 Fame"")","(TagName=""Item.Fame"")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","ItemAddCurrency","Fame:10","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None)",""
Fame_30,"NSLOCTEXT(""ItemSpawnTable"", ""Fame_30_QuestRewardText"", ""30 Fame"")","(TagName=""Item.Fame"")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","ItemAddCurrency","Fame:30","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None)",""
Fame_50,"NSLOCTEXT(""ItemSpawnTable"", ""00B6E52D43B1EDE333A5BD9F809396F8"", ""50 Fame"")","(TagName=""Item.Fame"")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","ItemAddCurrency","Fame:50","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None)",""
Fame_100,"NSLOCTEXT(""ItemSpawnTable"", ""862C242E43278882FF7A4FB994D7D512"", ""100 Fame"")","(TagName=""Item.Fame"")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","ItemAddCurrency","Fame:100","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None)",""
Fame_250,"NSLOCTEXT(""ItemSpawnTable"", ""947DED224CFEA8014CDDFE90990AFE09"", ""250 Fame"")","(TagName=""Item.Fame"")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","ItemAddCurrency","Fame:250","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None)",""
Fame_500,"NSLOCTEXT(""ItemSpawnTable"", ""0F3F8BE94335006C726B3B9A61B4D958"", ""500 Fame"")","(TagName=""Item.Fame"")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","ItemAddCurrency","Fame:500","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None)",""
Fame_614,"NSLOCTEXT(""ItemSpawnTable"", ""590D308441764E049E5532824B11B45D"", ""614 Fame"")","(TagName=""Item.Fame"")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","ItemAddCurrency","Fame:614","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None)","When you have 8 weekly quest tasks."
Fame_850,"NSLOCTEXT(""ItemSpawnTable"", ""FF9C176C443B2D5BC234A3BC7EA60F65"", ""850 Fame"")","(TagName=""Item.Fame"")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","ItemAddCurrency","Fame:850","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None)","When you have 6 weekly quest tasks."
Fame_1000,"NSLOCTEXT(""ItemSpawnTable"", ""015C47DA4FBD4AFDEE09CFAD5A07F1BC"", ""1,000 Fame"")","(TagName=""Item.Fame"")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","ItemAddCurrency","Fame:1000","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None)","When you have 5 weekly quest tasks."
Fame_Daily,"NSLOCTEXT(""ItemSpawnTable"", ""9D1D8CB14EAE8D977B50CE80FE77E72D"", ""Daily Fame Reward"")","(TagName=""Item.Fame"")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","ItemAddCurrency","Fame:1053","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None)",""
Fame_1250,"NSLOCTEXT(""ItemSpawnTable"", ""6B937EA349405B155167909F54CFDBDE"", ""1,250 Fame"")","(TagName=""Item.Fame"")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","ItemAddCurrency","Fame:1250","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None)","When you have 4 weekly quest tasks."
Fame_1666,"NSLOCTEXT(""ItemSpawnTable"", ""D344B69F431BC092EC65018DB0F03546"", ""1,666 Fame"")","(TagName=""Item.Fame"")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","ItemAddCurrency","Fame:1666","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None)","When you have 3 weekly quest tasks."
Fame_2000,"NSLOCTEXT(""ItemSpawnTable"", ""2A13076748B28E6212DE08BF85E932AE"", ""2,000 Fame"")","(TagName=""Item.Fame"")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","ItemAddCurrency","Fame:2000","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","TFR-11752"
RandomMagicItemBag,"NSLOCTEXT(""ItemSpawnTable"", ""68914B734E922FAE7332B881BBA54332"", ""Magic Item Bag"")","(TagName=""Item"")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddItemByName","RandomMagicItemBag","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
RandomRareItemBag,"NSLOCTEXT(""ItemSpawnTable"", ""58CD591F4160B9EE14237AB8CB840332"", ""Rare Item Bag"")","(TagName=""Item"")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddItemByName","RandomRareItemBag","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
GoldBag,"NSLOCTEXT(""ItemSpawnTable"", ""797936BF4DB6C1DA6BB845B00286FAA6"", ""Big Bag O\' Gold"")","(TagName=""Item.Currency.Gold"")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddItemByName","GoldBag","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Quest_Reward_Tutorial_Bundle,"NSLOCTEXT(""ItemSpawnTable"", ""0BD357BD4BDCF72D8EFFE69900ECC1ED"", ""Resource Bundle"")","(TagName="""")","(GameplayTags=)","(RowName="""")","All","0","0","False","False","AddItemByName","Currency_Gold_100","6","AddItemByName","Currency_WoodPlank_T1_Ash_05","1","AddItemByName","Currency_RareMetal","1","AddItemByName","Currency_MetalBar_T1_Tin_05","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
