---,MonsterClass,MonsterGroup,DisplayName,LevelRangeString,ChampionLevelRangeString,HitpointPercent,DamagePercent,PickWeight,ItemSpawn,ChampionScaleMultiplier,ChampionHitpoints,ChampionDamage,ChampionSpeedBonusPercent,ChampionExperience,ChampionNameSpawnRow,RecentDamageDecayRate,GetHitThreshold,GetHitCooldown,GetHitChance,Drama,AudioDrama,AudioCategory,TraitString1,TraitString2,TraitString3,ExperiencePercent,DamageElement,MonsterGameplayTags,ItemSpawnGameplayTags,ChampionItemSpawnGameplayTags,ScaleMultiplier,PackSizeSmall,PackSizeMedium,PackSizeLarge,PackSizeExtraLarge,Defense,DefensePhysical,DefenseWater,DefenseFire,DefenseCold,DefensePoison,DefenseElectric,Skill00Cooldown,Skill00DamageFactor,Skill01Cooldown,Skill01DamageFactor,Skill02Cooldown,Skill02DamageFactor,Skill03Cooldown,Skill03DamageFactor,Skill04Cooldown,Skill04DamageFactor,Skill05Cooldown,Skill05DamageFactor,MonsterDescription,Bank,Notes
Skeleton_Melee_Newbie_Mimic,"/Game/Monsters/skeleton/skeleton_01_melee_newbie_b.skeleton_01_melee_newbie_b_C","Skeleton_Melee_Newbie","NSLOCTEXT(""MonstersTable"", ""5C39F8DB42CE41920E0C1B92F99F2EEB"", ""Brittle Skeleton"")","1-8","4-8","0.600000","0.800000","0","Popcorn","1.350000","17.000000","1.360000","0.000000","6.000000","SkeletonName","0.020000","0.250000","0.400000","1.000000","3.000000","3.000000","Popcorn","","","","0.950000","Element.Physical","Character.Monster.Night;Character.Monster.Undead;Character.Monster.Common;Character.Monster.Skeleton.Physical;Character.Monster.Skeleton.Melee;Character.Monster.Skeleton.Melee.Mimic;Region.Global;Character.Monster.NonBiological","None","None","1.000000","1","1","1","1","0.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","0.300000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","NSLOCTEXT(""MonstersTable"", ""C530990140A4BD675CBC179CADD0671D"", ""Warrior"")","(AssetGuid=264B1B16576B48D380B007C619793922)",""
Skeleton_Melee_Poison,"/Game/Monsters/skeleton/skeleton_01_melee_poison_bp.skeleton_01_melee_poison_bp_C","Skeleton_Melee_Poison","NSLOCTEXT(""MonstersTable"", ""532EC0144F4636B3D881E696F69E9527"", ""Putrid Warrior"")","5-100","5-100","1.300000","1.000000","1000","Standard","1.350000","17.000000","1.360000","0.000000","6.000000","SkeletonName","0.020000","0.250000","1.000000","0.500000","3.000000","3.000000","Medium","","","","1.150000","Element.Poison","Region.GoblinIsle.InfestedForest.Caves;Character.Monster.Night;Character.Monster.Undead;Character.Monster.Rare;Character.Monster.Skeleton;Character.Monster.Skeleton.Poison;Character.Monster.Skeleton.Melee;Character.Monster.Championable;Character.Monster.Championable.Pack;Character.Monster.Championable.Solo;Character.Monster.NonBiological","None","None","1.000000","3","4","6","8","0.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","0.300000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","NSLOCTEXT(""MonstersTable"", ""E06A5DA340A2CAE25590E6AF44D487E2"", ""Warrior"")","(AssetGuid=264B1B16576B48D380B007C619793922)",""
Skeleton_Melee_Poison_Mimic,"/Game/Monsters/skeleton/skeleton_01_melee_poison_bp.skeleton_01_melee_poison_bp_C","Skeleton_Melee_Poison","NSLOCTEXT(""MonstersTable"", ""532EC0144F4636B3D881E696F69E9527"", ""Putrid Warrior"")","5-100","5-100","1.000000","0.700000","1000","Standard","1.350000","17.000000","1.360000","0.000000","6.000000","SkeletonName","0.020000","0.250000","1.000000","0.500000","3.000000","3.000000","Medium","","","","1.150000","Element.Poison","Region.GoblinIsle.InfestedForest.Caves;Character.Monster.Night;Character.Monster.Undead;Character.Monster.Rare;Character.Monster.Skeleton;Character.Monster.Skeleton.Poison;Character.Monster.Skeleton.Melee;Character.Monster.Skeleton.Melee.Mimic;Character.Monster.Championable;Character.Monster.Championable.Solo;Character.Monster.NonBiological","None","None","1.000000","1","1","1","1","0.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","0.300000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","NSLOCTEXT(""MonstersTable"", ""0F092857402D1BA228F49FAD926E1D27"", ""Warrior"")","(AssetGuid=264B1B16576B48D380B007C619793922)",""
Skeleton_Ranged,"/Game/Monsters/skeleton/skeleton_03_ranged_b.skeleton_03_ranged_b_C","Skeleton_Ranged","NSLOCTEXT(""MonstersTable"", ""879B68E940A02DE69925D98FDCE06EE4"", ""Skeletal Archer"")","8-100","8-100","1.000000","0.300000","1000","Standard","1.350000","17.000000","1.360000","0.000000","6.000000","SkeletonName","0.020000","0.200000","1.000000","1.000000","3.000000","4.000000","Popcorn","","","","0.750000","Element.Physical","Character.Monster.Night;Character.Monster.Undead;Character.Monster.Common;Character.Monster.Skeleton;Character.Monster.Skeleton.Physical;Character.Monster.Skeleton.Ranged;Region.Global;Character.Monster.NonBiological","None","None","1.000000","2","3","4","5","0.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","0.000000","1.000000","2.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","NSLOCTEXT(""MonstersTable"", ""D4EFB1AA4367DCA7338E0F841BB9FE11"", ""Archer"")","(AssetGuid=264B1B16576B48D380B007C619793922)",""
Skeleton_Ranged_Mimic,"/Game/Monsters/skeleton/skeleton_03_ranged_b.skeleton_03_ranged_b_C","Skeleton_Ranged","NSLOCTEXT(""MonstersTable"", ""879B68E940A02DE69925D98FDCE06EE4"", ""Skeletal Archer"")","8-100","8-100","1.500000","0.300000","1000","Standard","1.350000","17.000000","1.360000","0.000000","6.000000","SkeletonName","0.020000","0.200000","1.000000","1.000000","3.000000","4.000000","Popcorn","","","","0.880000","Element.Physical","Character.Monster.Night;Character.Monster.Undead;Character.Monster.Common;Character.Monster.Skeleton;Character.Monster.Skeleton.Physical;Character.Monster.Skeleton.Ranged;Character.Monster.Skeleton.Ranged.Mimic;Region.Global;Character.Monster.NonBiological","None","None","1.000000","1","1","1","1","0.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","0.000000","1.000000","2.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","NSLOCTEXT(""MonstersTable"", ""5F6664034F49F767005F219EC8EF2754"", ""Archer"")","(AssetGuid=264B1B16576B48D380B007C619793922)",""
Skeleton_Ranged_Fire,"/Game/Monsters/skeleton/skeleton_03_ranged_fire_bp.skeleton_03_ranged_fire_bp_C","Skeleton_Ranged_Fire","NSLOCTEXT(""MonstersTable"", ""F022D58A4755E850F031C7833B59A492"", ""Infernal Archer"")","17-100","17-100","1.000000","0.300000","1000","Standard","1.350000","17.000000","1.360000","0.000000","6.000000","SkeletonName","0.020000","0.200000","1.000000","1.000000","3.000000","4.000000","Medium","","","","0.750000","Element.Fire","Character.Monster.Night;Character.Monster.Undead;Character.Monster.Common;Character.Monster.Skeleton;Character.Monster.Skeleton.Fire;Character.Monster.Skeleton.Ranged;Region.GoblinIsle.GoblinForest.Forest;Character.Monster.Championable;Character.Monster.Championable.Pack;Character.Monster.Championable.Solo;Character.Monster.NonBiological","None","None","1.000000","2","3","4","5","0.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","0.000000","1.000000","2.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","NSLOCTEXT(""MonstersTable"", ""FBB97A9D4F2F3549A0DEE08612D2BD40"", ""Archer"")","(AssetGuid=264B1B16576B48D380B007C619793922)",""
Skeleton_Ranged_Friendly,"/Game/Monsters/skeleton/skeleton_03_ranged_friendly_b.skeleton_03_ranged_friendly_b_C","Skeleton_Ranged_Friendly","NSLOCTEXT(""MonstersTable"", ""830CC73D42DEDE06AB7B9E9E9255EE6C"", ""Skeletal Archer"")","1-100","0","1.000000","0.300000","1000","Standard","1.350000","17.000000","1.360000","0.000000","6.000000","SkeletonName","0.020000","0.200000","1.000000","0.500000","3.000000","4.000000","Popcorn","","","","0.750000","Element.Physical","Character.Monster.Night;Character.Monster.Undead;Character.Monster.Skeleton;Character.Monster.Skeleton.Ranged;Character.Monster.Friendly;Character.Monster.NonBiological","None","None","1.000000","1","2","4","6","0.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","0.000000","1.000000","2.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","NSLOCTEXT(""MonstersTable"", ""C919B05149899676276C8FA53E5CE582"", ""Ally"")","(AssetGuid=264B1B16576B48D380B007C619793922)",""
Skeleton_Ranged_Poison,"/Game/Monsters/skeleton/skeleton_03_ranged_poison_bp.skeleton_03_ranged_poison_bp_C","Skeleton_Ranged_Poison","NSLOCTEXT(""MonstersTable"", ""4B0F323A43D40508DA67F49E711D0FA3"", ""Putrid Archer"")","5-100","5-100","1.000000","0.300000","1500","Standard","1.350000","17.000000","1.360000","0.000000","6.000000","SkeletonName","0.020000","0.200000","1.000000","1.000000","3.000000","4.000000","Medium","ElementalProcChance|Proc.Poison=0.5;ElementalProcDamage|Proc.Poison=.05;ElementalProcDuration|Proc.Poison=5","","","0.750000","Element.Poison","Region.GoblinIsle.InfestedForest.Caves;Character.Monster.Night;Character.Monster.Undead;Character.Monster.Rare;Character.Monster.Skeleton;Character.Monster.Skeleton.Poison;Character.Monster.Skeleton.Ranged;Character.Monster.Championable;Character.Monster.Championable.Solo;Character.Monster.NonBiological","None","None","1.000000","2","3","4","5","0.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","0.000000","1.000000","2.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","NSLOCTEXT(""MonstersTable"", ""D08703FB4B27411983219E914EF240A8"", ""Archer"")","(AssetGuid=264B1B16576B48D380B007C619793922)",""
Skeleton_Ranged_Poison_Mimic,"/Game/Monsters/skeleton/skeleton_03_ranged_poison_bp.skeleton_03_ranged_poison_bp_C","Skeleton_Ranged_Poison","NSLOCTEXT(""MonstersTable"", ""4B0F323A43D40508DA67F49E711D0FA3"", ""Putrid Archer"")","5-100","5-100","1.000000","0.300000","1000","Standard","1.350000","17.000000","1.360000","0.000000","6.000000","SkeletonName","0.020000","0.200000","1.000000","1.000000","3.000000","4.000000","Medium","ElementalProcChance|Proc.Poison=0.5;ElementalProcDamage|Proc.Poison=.05;ElementalProcDuration|Proc.Poison=5","","","0.750000","Element.Poison","Region.GoblinIsle.InfestedForest.Caves;Character.Monster.Night;Character.Monster.Undead;Character.Monster.Rare;Character.Monster.Skeleton;Character.Monster.Skeleton.Poison;Character.Monster.Skeleton.Ranged;Character.Monster.Skeleton.Ranged.Mimic;Character.Monster.Championable;Character.Monster.Championable.Solo;Character.Monster.NonBiological","None","None","1.000000","1","1","1","1","0.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","0.000000","1.000000","2.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","NSLOCTEXT(""MonstersTable"", ""C479004043B83BA3795D09AEB77D4E22"", ""Archer"")","(AssetGuid=264B1B16576B48D380B007C619793922)",""
Skeleton_Shield,"/Game/Monsters/skeleton/skeleton_02_shield_b.skeleton_02_shield_b_C","Skeleton_Shield","NSLOCTEXT(""MonstersTable"", ""E9E3BE164B0C76C65652F9B443A8A39A"", ""Skeletal Slayer"")","9-100","9-100","2.750000","1.000000","1000","Tough","1.350000","17.000000","1.360000","0.000000","6.000000","SkeletonName","0.020000","0.300000","1.500000","1.000000","3.000000","4.000000","Medium","","","","1.950000","Element.Physical","Character.Monster.Night;Character.Monster.Undead;Character.Monster.Uncommon;Character.Monster.Skeleton;Character.Monster.Skeleton.Physical;Character.Monster.Skeleton.Shield;Region.Global;Character.Monster.Championable;Character.Monster.Championable.Pack;Character.Monster.Championable.Solo;Character.Monster.NonBiological;Character.Monster.HighHealth","None","None","1.000000","1","2","4","5","0.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","0.700000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","NSLOCTEXT(""MonstersTable"", ""1B40AD1947417ED86D4A90BB6D9C5E84"", ""Slayer"")","(AssetGuid=264B1B16576B48D380B007C619793922)",""
Skeleton_Shield_Mimic,"/Game/Monsters/skeleton/skeleton_02_shield_b.skeleton_02_shield_b_C","Skeleton_Shield","NSLOCTEXT(""MonstersTable"", ""E9E3BE164B0C76C65652F9B443A8A39A"", ""Skeletal Slayer"")","9-100","9-100","2.750000","1.000000","1000","Tough","1.350000","17.000000","1.360000","0.000000","6.000000","SkeletonName","0.020000","0.300000","1.500000","1.000000","3.000000","4.000000","Medium","","","","2.010000","Element.Physical","Character.Monster.Night;Character.Monster.Undead;Character.Monster.Uncommon;Character.Monster.Skeleton;Character.Monster.Skeleton.Physical;Character.Monster.Skeleton.Shield;Character.Monster.Skeleton.Shield.Mimic;Region.Global;Character.Monster.Championable;Character.Monster.Championable.Solo;Character.Monster.NonBiological;Character.Monster.HighHealth","None","None","1.000000","1","1","1","1","0.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","0.700000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","NSLOCTEXT(""MonstersTable"", ""4C32252F4B96EAF19FFBBF829FC26AFE"", ""Slayer"")","(AssetGuid=264B1B16576B48D380B007C619793922)",""
Skeleton_Shield_Fire,"/Game/Monsters/skeleton/skeleton_02_shield_fire_bp.skeleton_02_shield_fire_bp_C","Skeleton_Shield_Fire","NSLOCTEXT(""MonstersTable"", ""477C39B94AB4EDBD712713AE5AEFE49E"", ""Infernal Slayer"")","23-100","23-100","2.750000","1.000000","1000","Tough","1.350000","17.000000","1.360000","0.000000","6.000000","SkeletonName","0.020000","0.300000","1.500000","1.000000","3.000000","4.000000","Brute","","","","1.950000","Element.Fire","Character.Monster.Night;Character.Monster.Undead;Character.Monster.Uncommon;Character.Monster.Skeleton;Character.Monster.Skeleton.Fire;Character.Monster.Skeleton.Shield;Region.GoblinIsle.GoblinForest.Forest;Character.Monster.Championable;Character.Monster.Championable.Pack;Character.Monster.Championable.Solo;Character.Monster.NonBiological;Character.Monster.HighHealth","None","None","1.000000","1","2","4","5","0.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","0.700000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","NSLOCTEXT(""MonstersTable"", ""D03AC8D54D1CB8871E84928BED688910"", ""Slayer"")","(AssetGuid=264B1B16576B48D380B007C619793922)",""
Skeleton_Shield_Friendly,"/Game/Monsters/skeleton/skeleton_02_shield_friendly_b.skeleton_02_shield_friendly_b_C","Skeleton_Shield_Friendly","NSLOCTEXT(""MonstersTable"", ""2B0595304FCFFD706E0AE8A96DF030B3"", ""Skeletal Slayer"")","1-100","0","3.000000","1.000000","1000","Tough","1.350000","17.000000","1.360000","0.000000","6.000000","SkeletonName","0.020000","0.400000","1.000000","0.500000","3.000000","4.000000","Popcorn","","","","1.950000","Element.Physical","Character.Monster.Night;Character.Monster.Undead;Character.Monster.Skeleton;Character.Monster.Skeleton.Shield;Character.Monster.Friendly;Character.Monster.NonBiological","None","None","1.000000","1","2","4","6","0.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.500000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","NSLOCTEXT(""MonstersTable"", ""BE07492F4BD40E8D80AC3AA0E637C30B"", ""Ally"")","(AssetGuid=264B1B16576B48D380B007C619793922)",""
Skeleton_Shield_Ghostly,"/Game/Monsters/skeleton/skeleton_02_shield_ghost_b.skeleton_02_shield_ghost_b_C","Skeleton_Shield_Ghostly","NSLOCTEXT(""MonstersTable"", ""DBBD56EA42019682A0845B936ABEADC4"", ""Ghostly Skeleton Slayer"")","1-100","0","0.400000","1.000000","1000","None","1.350000","17.000000","1.360000","0.000000","6.000000","SkeletonName","0.020000","0.400000","1.000000","0.500000","1.000000","3.000000","Popcorn","","","","1.300000","Element.Physical","None","None","None","1.000000","1","4","8","12","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","NSLOCTEXT(""MonstersTable"", ""5353290E4C77965491CF82B27B431BB4"", ""Slayer"")","(AssetGuid=00000000000000000000000000000000)",""
Skeleton_Shield_Poison,"/Game/Monsters/skeleton/skeleton_02_shield_poison_bp.skeleton_02_shield_poison_bp_C","Skeleton_Shield_Poison","NSLOCTEXT(""MonstersTable"", ""3B21CB2448B2473487F245A64C0620F9"", ""Putrid Slayer"")","5-100","5-100","2.750000","1.000000","1000","Tough","1.350000","17.000000","1.360000","0.000000","6.000000","SkeletonName","0.020000","0.300000","1.500000","1.000000","3.000000","0.000000","Brute","ElementalProcChance|Proc.Poison=0.5;ElementalProcDamage|Proc.Poison=.05;ElementalProcDuration|Proc.Poison=5","","","1.950000","Element.Poison","Region.GoblinIsle.InfestedForest.Caves;Character.Monster.Night;Character.Monster.Undead;Character.Monster.VeryRare;Character.Monster.Skeleton;Character.Monster.Skeleton.Poison;Character.Monster.Skeleton.Shield;Character.Monster.Championable;Character.Monster.Championable.Solo;Character.Monster.NonBiological;Character.Monster.HighHealth","None","None","1.000000","1","2","4","6","0.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","0.700000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","NSLOCTEXT(""MonstersTable"", ""D2F76785442691453708C88D17894DCC"", ""Slayer"")","(AssetGuid=264B1B16576B48D380B007C619793922)",""
Skeleton_Shield_Poison_Mimic,"/Game/Monsters/skeleton/skeleton_02_shield_poison_bp.skeleton_02_shield_poison_bp_C","Skeleton_Shield_Poison","NSLOCTEXT(""MonstersTable"", ""3B21CB2448B2473487F245A64C0620F9"", ""Putrid Slayer"")","5-100","5-100","2.750000","1.000000","1000","Tough","1.350000","17.000000","1.360000","0.000000","6.000000","SkeletonName","0.020000","0.300000","1.500000","1.000000","3.000000","0.000000","Brute","ElementalProcChance|Proc.Poison=0.5;ElementalProcDamage|Proc.Poison=.05;ElementalProcDuration|Proc.Poison=5","","","1.950000","Element.Poison","Region.GoblinIsle.InfestedForest.Caves;Character.Monster.Night;Character.Monster.Undead;Character.Monster.VeryRare;Character.Monster.Skeleton;Character.Monster.Skeleton.Poison;Character.Monster.Skeleton.Shield;Character.Monster.Skeleton.Shield.Mimic;Character.Monster.Championable;Character.Monster.Championable.Solo;Character.Monster.NonBiological;Character.Monster.HighHealth","None","None","1.000000","1","1","1","1","0.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","0.700000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","NSLOCTEXT(""MonstersTable"", ""6E21193D4FE1F0C7DAF9B1A60BF47B3B"", ""Slayer"")","(AssetGuid=264B1B16576B48D380B007C619793922)",""
Spider_Melee_Physical,"/Game/Monsters/elementalspider/elementalspider_bp.elementalspider_bp_C","Spider_Melee","NSLOCTEXT(""MonstersTable"", ""3433D81B43C7018DAAB63D8672092A8A"", ""Blackfang Spider"")","1-100","4-100","1.000000","1.250000","0","Standard","1.350000","17.000000","1.360000","0.000000","6.000000","None","0.020000","0.400000","1.000000","0.500000","2.000000","2.000000","Popcorn","","","","1.450000","Element.Physical","Character.Monster.Day;Character.Monster.Night;Character.Monster.Uncommon;Region.Global;Character.Monster.Championable;Character.Monster.Championable.Pack;Character.Monster.Championable.Solo;Character.Monster.Spider","None","None","1.000000","1","2","3","5","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","0.000000","0.250000","1.000000","0.500000","0.000000","0.250000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","NSLOCTEXT(""MonstersTable"", ""0B2AF635498292525B287A967CD43C3E"", ""Spider"")","(AssetGuid=AEECFB8B880F418E8192209C3223801E)",""
Spider_Melee_Fire,"/Game/Monsters/elementalspider/elementalspider_fire_bp.elementalspider_fire_bp_C","Spider_Melee","NSLOCTEXT(""MonstersTable"", ""E448D6304F55B75CAE7516B91CE2B1EB"", ""Moltenfang Spider"")","5-100","5-100","1.000000","1.250000","800","Standard","1.350000","17.000000","1.360000","0.000000","6.000000","None","0.020000","0.400000","1.000000","0.500000","2.000000","2.000000","Popcorn","","","","1.450000","Element.Fire","Region.GoblinIsle.GoblinForest.Caves;Character.Monster.Day;Character.Monster.Night;Character.Monster.Uncommon;Character.Monster.Championable;Character.Monster.Championable.Pack;Character.Monster.Championable.Solo;Character.Monster.Spider","None","None","1.000000","1","2","3","5","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","3.000000","0.500000","0.000000","0.250000","0.000000","0.250000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","NSLOCTEXT(""MonstersTable"", ""E1B92FAF44A88517D11625818C927752"", ""Spider"")","(AssetGuid=AEECFB8B880F418E8192209C3223801E)",""
Spider_Melee_Poison,"/Game/Monsters/elementalspider/elementalspider_poison_bp.elementalspider_poison_bp_C","Spider_Popcorn_Poison","NSLOCTEXT(""MonstersTable"", ""461E24AC41FE5DE1C7F56F8724066EBD"", ""Venomfang Spider"")","4-100","4-100","1.400000","1.250000","750","Standard","1.350000","17.000000","1.360000","0.000000","6.000000","None","0.020000","0.400000","1.000000","0.500000","2.000000","2.000000","Popcorn","","","","1.450000","Element.Poison","Character.Monster.Day;Character.Monster.Night;Region.GoblinIsle.InfestedForest.Caves;Character.Monster.Uncommon;Character.Monster.Championable;Character.Monster.Championable.Pack;Character.Monster.Championable.Solo;Character.Monster.Spider","None","None","1.000000","1","2","4","6","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","3.000000","0.500000","10.000000","0.250000","0.000000","0.250000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","NSLOCTEXT(""MonstersTable"", ""2EB0145C4B2E2E78B32B32B2BF371DE2"", ""Spider"")","(AssetGuid=AEECFB8B880F418E8192209C3223801E)",""
Spider_Melee_Electric,"/Game/Monsters/elementalspider/elementalspider_bp.elementalspider_bp_C","Spider_Melee","NSLOCTEXT(""MonstersTable"", ""ADC4AD504542A40E51C7D8A2193DDD3A"", ""Electrofang Spider"")","1-100","4-100","1.000000","1.250000","0","Standard","1.350000","17.000000","1.360000","0.000000","6.000000","None","0.020000","0.400000","1.000000","0.500000","2.000000","2.000000","Popcorn","","","","1.450000","Element.Electric","Character.Monster.Day;Character.Monster.Night;Character.Monster.Uncommon;Character.Monster.Championable;Character.Monster.Championable.Solo;Character.Monster.Spider","None","None","1.000000","1","2","3","5","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","3.000000","0.500000","0.000000","0.250000","0.000000","0.250000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","NSLOCTEXT(""MonstersTable"", ""00E98E58430FD35E5C81B382650CB0FD"", ""Spider"")","(AssetGuid=AEECFB8B880F418E8192209C3223801E)",""
Spider_Boss_Poison,"/Game/Monsters/elementalspider/elementalspider_poison_boss_bp.elementalspider_poison_boss_bp_C","Spider_Melee","NSLOCTEXT(""MonstersTable"", ""62570EE44E91F48BAD3FDFA87DBADF49"", ""Giant Spider"")","1-100","4-100","1.000000","1.250000","0","Standard","2.000000","17.000000","1.360000","0.000000","6.000000","None","0.020000","0.400000","1.000000","0.500000","2.000000","2.000000","Brute","","","","1.450000","Element.Poison","Character.Monster.Day;Character.Monster.Night;Character.Monster.Rare;Region.Global;Character.Monster.Championable;Character.Monster.Championable.Pack;Character.Monster.Championable.Solo;Character.Monster.Spider","None","None","1.000000","1","2","3","5","1.000000","1.000000","1.000000","1.000000","1.000000","2.000000","1.000000","0.000000","1.000000","4.000000","4.000000","4.000000","0.000000","5.000000","1.000000","0.000000","1.000000","0.000000","1.000000","NSLOCTEXT(""MonstersTable"", ""6B38A261453018C46220E1B1968F0BB3"", ""Spider"")","(AssetGuid=AEECFB8B880F418E8192209C3223801E)",""
Spider_Boss_Electric,"/Game/Monsters/elementalspider/elementalspider_electric_boss_bp.elementalspider_electric_boss_bp_C","Spider_Melee","NSLOCTEXT(""MonstersTable"", ""7814A5D04F9B033A602CD1ADDEAF5ED2"", ""Giant Spider"")","1-100","4-100","1.000000","1.250000","0","Standard","2.000000","17.000000","1.360000","0.000000","6.000000","None","0.020000","0.400000","1.000000","0.500000","2.000000","2.000000","Brute","","","","1.450000","Element.Electric","Character.Monster.Day;Character.Monster.Night;Character.Monster.Rare;Region.Global;Character.Monster.Championable;Character.Monster.Championable.Pack;Character.Monster.Championable.Solo;Character.Monster.Spider","None","None","1.000000","1","2","3","5","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","2.000000","0.000000","1.000000","4.000000","4.000000","12.000000","0.000000","5.000000","1.000000","0.000000","1.000000","0.000000","1.000000","NSLOCTEXT(""MonstersTable"", ""D52A9B9F4727EE985EDB7C8C817EA6BF"", ""Spider"")","(AssetGuid=AEECFB8B880F418E8192209C3223801E)",""
Spider_Boss_Fire,"/Game/Monsters/elementalspider/elementalspider_fire_boss_bp.elementalspider_fire_boss_bp_C","Spider_Melee","NSLOCTEXT(""MonstersTable"", ""2FC3D6254F3DF4419351988FA4C64DD0"", ""Giant Spider"")","1-100","4-100","1.000000","1.250000","0","Standard","2.000000","17.000000","1.360000","0.000000","6.000000","None","0.020000","0.400000","1.000000","0.500000","2.000000","2.000000","Brute","","","","1.450000","Element.Fire","Character.Monster.Day;Character.Monster.Night;Character.Monster.Rare;Region.Global;Character.Monster.Championable;Character.Monster.Championable.Pack;Character.Monster.Championable.Solo;Character.Monster.Spider","None","None","1.000000","1","2","3","5","1.000000","1.000000","1.000000","2.000000","1.000000","1.000000","1.000000","0.000000","1.000000","4.000000","4.000000","12.000000","0.000000","5.000000","1.000000","0.000000","1.000000","0.000000","1.000000","NSLOCTEXT(""MonstersTable"", ""70B31514454E0E76EA4C83A13B41E08C"", ""Spider"")","(AssetGuid=AEECFB8B880F418E8192209C3223801E)",""
Spider_Ranged_Fire,"/Game/Monsters/elementalspider/elementalspider_ranged_fire_bp.elementalspider_ranged_fire_bp_C","Spider_Ranged","NSLOCTEXT(""MonstersTable"", ""F5BCC2DA4DCC70D7E7961C871E423BFC"", ""Moltenslinger Spider"")","5-100","5-100","1.000000","1.250000","800","Standard","1.350000","17.000000","1.360000","0.000000","6.000000","None","0.020000","0.400000","1.000000","0.500000","2.000000","2.000000","Medium","","","","1.450000","Element.Fire","Region.GoblinIsle.GoblinForest.Caves;Character.Monster.Day;Character.Monster.Night;Character.Monster.Uncommon;Character.Monster.Championable;Character.Monster.Championable.Pack;Character.Monster.Championable.Solo;Character.Monster.Spider","None","None","1.000000","1","2","3","5","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","0.000000","0.250000","1.000000","0.500000","0.000000","0.250000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","NSLOCTEXT(""MonstersTable"", ""7C90A8DF4998121073041098C3BED66C"", ""Spider"")","(AssetGuid=AEECFB8B880F418E8192209C3223801E)",""
