---,Group,SubGroup,MaxCount,DisplayName,Description,Icon,bIsEnabled,bCanCraftDirectly,bRequiresUnlock,bRequired,Prop,Vendor,bAffectsGameplay,StatusEffect,GameplayTagContainer,UpgradeTo,bShowCraftingConfirmation,bShowStorageTab,PropType,CustomCraftingVerb,CustomCraftingUI,PropComplexity,UpgradeChainIndex,DropWeight,QualityTags,CostType1,CostQuery1,Cost1,CostQuantity1,CostText1,CostIcon1,bApplyCost1ToFortProp,CostType2,CostQuery2,Cost2,CostQuantity2,CostText2,CostIcon2,bApplyCost2ToFortProp,Notes
Crate_Gobcave_03,"(RowName=""Decorations"")","(RowName=""Misc"")","0","NSLOCTEXT(""FortPropsTable"", ""E511ADA24FA9BC06FD8A4C9B88A7D3E4"", ""Ripped Open Crate"")","","None","True","True","False","False","/Game/Environments/GlobalProps/Blueprints/Fort/fort_prop_crate_gcave_03.fort_prop_crate_gcave_03_C","None","False","None","(GameplayTags=)","None","False","False","FortDecor","","None","1","0","0","(GameplayTags=((TagName=""ItemQuality.Normal"")))","Currency","Name","Gold","200","","None","False","None","Name","None","0","","None","False",""
CrateCrystals_01,"(RowName=""Decorations"")","(RowName=""Misc"")","0","NSLOCTEXT(""FortPropsTable"", ""F92A8A3D47BA883E70AB7C91E30A454D"", ""Crystal Filled Crate"")","","None","True","True","True","False","/Game/Environments/GlobalProps/Blueprints/Fort/fort_crate_crystals_01.fort_crate_crystals_01_C","None","False","None","(GameplayTags=)","None","False","False","FortDecor","","None","1","0","0","(GameplayTags=((TagName=""ItemQuality.Magic"")))","Currency","Name","Gold","3300","","None","False","None","Name","None","0","","None","False",""
CrateGroup,"(RowName=""Decorations"")","(RowName=""Misc"")","0","NSLOCTEXT(""FortPropsTable"", ""B57C338647B228CC75B6F6AD5C3F4A83"", ""Buncha Regular Crates"")","","/Game/Environments/GlobalProps/Blueprints/Fort/FortObjectIcons/crates_stacked.crates_stacked","True","False","True","False","/Game/Environments/GlobalProps/Blueprints/Fort/fort_prop_crategrp_a_bp.fort_prop_crategrp_a_bp_C","None","False","None","(GameplayTags=((TagName=""Fort.Prop.Deco.HomesteaderContract"")))","None","False","False","FortDecor","","None","1","0","100","(GameplayTags=((TagName=""ItemQuality.Normal"")))","Currency","Name","Gold","750","","None","False","None","Name","None","0","","None","False",""
DM_Wardrobe_Common_01,"(RowName=""Storage"")","(RowName=""Wardrobes"")","2","NSLOCTEXT(""FortPropsTable"", ""52309AD049C75E6C950835902650912D"", ""Terracotta Dusk Mage Figure"")","NSLOCTEXT(""FortPropsTable"", ""FAB98A1D48F10A6B983725AAB96C1047"", ""A simple place to store your gear."")","/Game/Environments/GlobalProps/Blueprints/Fort/WardrobeProps/duskmage_crate_statue_icon.duskmage_crate_statue_icon","True","True","False","False","/Game/Environments/GlobalProps/Blueprints/Fort/WardrobeProps/fort_wdrb_common_woodbox_DM_01_bp.fort_wdrb_common_woodbox_DM_01_bp_C","None","False","None","(GameplayTags=)","None","True","False","Wardrobe","","None","2","0","0","(GameplayTags=)","Currency","Name","Gold","500","","None","False","None","Name","None","0","","None","False",""
DM_Wardrobe_Common_01_Hardcore,"(RowName=""Storage"")","(RowName=""Wardrobes"")","2","NSLOCTEXT(""FortPropsTable"", ""42F4B5BA47E358206FFE45898B57027E"", ""Terracotta Dusk Mage Figure (Hardcore)"")","NSLOCTEXT(""FortPropsTable"", ""4FD0976743F49612232B868A9C869328"", ""A simple place to store your gear for your hardcore characters."")","/Game/Environments/GlobalProps/Blueprints/Fort/WardrobeProps/duskmage_crate_statue_icon.duskmage_crate_statue_icon","True","True","False","False","/Game/Environments/GlobalProps/Blueprints/Fort/WardrobeProps/fort_wdrb_common_woodbox_DM_hardcore_01_bp.fort_wdrb_common_woodbox_DM_Hardcore_01_bp_C","None","False","None","(GameplayTags=)","None","True","False","Wardrobe","","None","2","0","0","(GameplayTags=((TagName=""ItemQuality.Normal"")))","Currency","Name","Gold","500","","None","False","None","Name","None","0","","None","False",""
DM_Wardrobe_Common_02,"(RowName=""Storage"")","(RowName=""Wardrobes"")","0","NSLOCTEXT(""FortPropsTable"", ""B5610ABB45ACAA73B91AC7A3A96A1B61"", ""Chiseled Dusk Mage Figure"")","NSLOCTEXT(""FortPropsTable"", ""73786D6648950A8A35774CA10C70B65E"", ""A simple place to store your gear."")","/Game/Environments/GlobalProps/Blueprints/Fort/WardrobeProps/duskmage_barrel_statue_icon.duskmage_barrel_statue_icon","True","True","True","False","/Game/Environments/GlobalProps/Blueprints/Fort/WardrobeProps/fort_wdrb_common_woodround_DM_01_bp.fort_wdrb_common_woodround_DM_01_bp_C","None","False","None","(GameplayTags=)","None","True","False","Wardrobe","","None","2","0","0","(GameplayTags=((TagName=""ItemQuality.Normal"")))","Currency","Name","MetalBar_T1_Tin","10","NSLOCTEXT(""FortPropsTable"", ""FF2155AA470F487FE8797AA1D9485774"", ""10 Tin Bars"")","None","False","Currency","Name","StoneBlock_T1_Sandstone","10","NSLOCTEXT(""FortPropsTable"", ""4F5405EB46FEBC0B5829BCBC0B4FD97A"", ""10 Sandstone Blocks"")","None","False",""
DM_wardrobe_globe_01,"(RowName=""Storage"")","(RowName=""Wardrobes"")","0","NSLOCTEXT(""FortPropsTable"", ""2BC6F25F4668A18809D6E08C3F95953C"", ""Golden Globestrider"")","","/Game/Environments/GlobalProps/Blueprints/Fort/FortObjectIcons/duskmage_globe_statue_icon.duskmage_globe_statue_icon","True","True","True","False","/Game/Environments/GlobalProps/Blueprints/Fort/WardrobeProps/fort_wdrb_rare_globe_DM_01_bp.fort_wdrb_rare_globe_DM_01_bp_C","None","False","None","(GameplayTags=)","None","False","False","Wardrobe","","None","2","0","0","(GameplayTags=((TagName=""ItemQuality.Rare"")))","None","Name","None","0","","None","False","None","Name","None","0","","None","False",""
DM_wardrobe_plant_01,"(RowName=""Storage"")","(RowName=""Wardrobes"")","0","NSLOCTEXT(""FortPropsTable"", ""7B02BE6647A0398C596B7E9018644014"", ""Jungle Dusk Mage Statue"")","","/Game/Environments/GlobalProps/Blueprints/Fort/FortObjectIcons/duskmage_leaf_statue_icon.duskmage_leaf_statue_icon","True","True","True","False","/Game/Environments/GlobalProps/Blueprints/Fort/WardrobeProps/fort_wdrb_magic_plant_DM_01_bp.fort_wdrb_magic_plant_DM_01_bp_C","None","False","None","(GameplayTags=)","None","False","False","Wardrobe","","None","2","0","0","(GameplayTags=((TagName=""ItemQuality.Magic"")))","None","Name","None","0","","None","False","None","Name","None","0","","None","False",""
DM_wardrobe_ship_01,"(RowName=""Storage"")","(RowName=""Wardrobes"")","0","NSLOCTEXT(""FortPropsTable"", ""B8187BA74CB65C34E618209F51F87B83"", ""Dusk Mage Ship Prow Statue"")","","None","True","True","True","False","/Game/Environments/GlobalProps/Blueprints/Fort/WardrobeProps/fort_wbrb_legendaryship_DM_01_bp.fort_wbrb_legendaryship_DM_01_bp_C","None","False","None","(GameplayTags=)","None","False","False","Wardrobe","","None","2","0","0","(GameplayTags=((TagName=""ItemQuality.Legendary"")))","None","Name","None","0","","None","False","None","Name","None","0","","None","False",""
DM_wardrobe_wooden_01,"(RowName=""Storage"")","(RowName=""Wardrobes"")","0","NSLOCTEXT(""FortPropsTable"", ""6A31AC11430FCDBAC9D58DA903E24CBC"", ""Bronze Dusk Mage Statue"")","","/Game/Environments/GlobalProps/Blueprints/Fort/FortObjectIcons/duskmage_candles_wardrobe_icon.duskmage_candles_wardrobe_icon","True","True","True","False","/Game/Environments/GlobalProps/Blueprints/Fort/WardrobeProps/fort_wrdb_magic_wooden_DM_01_bp1.fort_wrdb_magic_wooden_DM_01_bp1_C","None","False","None","(GameplayTags=)","None","False","False","Wardrobe","","None","2","0","0","(GameplayTags=((TagName=""ItemQuality.Magic"")))","None","Name","None","0","","None","False","None","Name","None","0","","None","False",""
DuskMageSkillObject,"(RowName=""Functional"")","(RowName=""SkillObjects"")","1","NSLOCTEXT(""FortPropsTable"", ""3541B77143B9A6ABAA87279D09449233"", ""Arcanum"")","NSLOCTEXT(""FortPropsTable"", ""DuskMageSkillObject_Description"", ""Used by Dusk Mages to unlearn skill levels with skill regret points."")","/Game/Environments/GlobalProps/Blueprints/Fort/FortObjectIcons/arcanium1_fort_icon.arcanium1_fort_icon","True","True","False","False","/Game/Environments/GlobalProps/Blueprints/Fort/fort_duskmage_skillobject_01_bp.fort_duskmage_skillobject_01_bp_C","None","False","None","(GameplayTags=((TagName=""Fort.Prop.SkillBuilding.Arcanium"")))","DuskMageSkillObject2","False","False","FortDecor","","None","2","0","0","(GameplayTags=((TagName=""ItemQuality.Legendary"")))","None","None","None","0","","None","False","None","None","None","0","","None","False",""
DuskMageSkillObject2,"(RowName=""Functional"")","(RowName=""SkillObjects"")","1","NSLOCTEXT(""FortPropsTable"", ""BA58789A42D0F484EB030082F96EA90F"", ""Lvl. 2 Arcanum"")","NSLOCTEXT(""FortPropsTable"", ""DuskMageSkillObject2_Description"", ""Used by Dusk Mages to unlearn skill levels with skill regret points."")","/Game/Environments/GlobalProps/Blueprints/Fort/FortObjectIcons/arcanium2_fort_icon.arcanium2_fort_icon","True","False","False","False","/Game/Environments/GlobalProps/Blueprints/Fort/fort_duskmage_skillobject_02_bp.fort_duskmage_skillobject_02_bp_C","None","False","None","(GameplayTags=((TagName=""Fort.Prop.SkillBuilding.Arcanium"")))","DuskMageSkillObject3","True","False","FortDecor","","None","2","0","0","(GameplayTags=((TagName=""ItemQuality.Legendary"")))","Currency","Name","Gold","2000","","None","False","Currency","Name","SkillPoints","200","","None","False",""
DuskMageSkillObject3,"(RowName=""Functional"")","(RowName=""SkillObjects"")","1","NSLOCTEXT(""FortPropsTable"", ""598D827444CBB8E92833DE9519F17423"", ""Lvl. 3 Arcanum"")","NSLOCTEXT(""FortPropsTable"", ""DuskMageSkillObject3_Description"", ""Used by Dusk Mages to unlearn skill levels with skill regret points."")","/Game/Environments/GlobalProps/Blueprints/Fort/FortObjectIcons/arcanium3_fort_icon.arcanium3_fort_icon","True","False","False","False","/Game/Environments/GlobalProps/Blueprints/Fort/fort_duskmage_skillobject_03_bp.fort_duskmage_skillobject_03_bp_C","None","False","None","(GameplayTags=((TagName=""Fort.Prop.SkillBuilding.Arcanium"")))","DuskMageSkillObject4","True","False","FortDecor","","None","2","0","0","(GameplayTags=((TagName=""ItemQuality.Legendary"")))","Currency","Name","Gold","10000","","None","False","Currency","Name","SkillPoints","400","","None","False",""
DuskMageSkillObject4,"(RowName=""Functional"")","(RowName=""SkillObjects"")","1","NSLOCTEXT(""FortPropsTable"", ""121CBDFC477902E2FF83CE9EE3B1BAFE"", ""Lvl. 4 Arcanum"")","NSLOCTEXT(""FortPropsTable"", ""DuskMageSkillObject4_Description"", ""Used by Dusk Mages to unlearn skill levels with skill regret points."")","/Game/Environments/GlobalProps/Blueprints/Fort/FortObjectIcons/arcanium3_fort_icon.arcanium3_fort_icon","True","False","False","False","/Game/Environments/GlobalProps/Blueprints/Fort/fort_duskmage_skillobject_03_bp.fort_duskmage_skillobject_03_bp_C","None","False","None","(GameplayTags=((TagName=""Fort.Prop.SkillBuilding.Arcanium"")))","None","True","False","FortDecor","","None","2","0","0","(GameplayTags=((TagName=""ItemQuality.Legendary"")))","Currency","Name","Gold","15000","","None","False","Currency","Name","SkillPoints","600","","None","False",""
DuskMageStatue03,"(RowName=""Storage"")","(RowName=""Wardrobes"")","1","NSLOCTEXT(""FortPropsTable"", ""6523328A4BB38E9B988FBAA23FC442C3"", ""Alpha Hero of Dusk"")","NSLOCTEXT(""FortPropsTable"", ""7DCD87F14A5763ADED8B4BA666486C6A"", ""Thank-you gift for participation in Closed Alpha testing, 2019."")","/Game/Environments/GlobalProps/Blueprints/Fort/FortObjectIcons/duskmage_statue_icon.duskmage_statue_icon","True","True","False","False","/Game/Environments/GlobalProps/Blueprints/Fort/WardrobeProps/WardrobeProp_DuskMage_Statue03.WardrobeProp_DuskMage_Statue03_C","None","False","None","(GameplayTags=)","None","False","False","Wardrobe","","None","2","0","0","(GameplayTags=((TagName=""ItemQuality.Legendary"")))","Currency","Name","Gold","1","","None","False","None","Name","None","0","","None","False",""
EmberCrystals_01,"(RowName=""Decorations"")","(RowName=""Foliage"")","0","NSLOCTEXT(""FortPropsTable"", ""FAA370FD43E6B2BABDFB329A6F01F68D"", ""Buncha Azure Crystals"")","","None","True","False","True","False","/Game/Environments/GlobalProps/Blueprints/Fort/fort_crystals_01.fort_crystals_01_C","None","False","None","(GameplayTags=((TagName=""Fort.Prop.Deco.HomesteaderContract"")))","None","False","False","FortDecor","","None","1","0","5","(GameplayTags=((TagName=""ItemQuality.Rare"")))","Currency","Name","Gold","9000","","None","False","None","Name","None","0","","None","False",""
EmberCrystals_02,"(RowName=""Decorations"")","(RowName=""Foliage"")","0","NSLOCTEXT(""FortPropsTable"", ""C0C46E0A483B8A9FC195698885CE9F77"", ""Gigantic Mysterious Crystal"")","","None","True","False","True","False","/Game/Environments/GlobalProps/Blueprints/Fort/fort_crystals_02.fort_crystals_02_C","None","False","None","(GameplayTags=)","None","False","False","FortDecor","","None","1","0","0","(GameplayTags=((TagName=""ItemQuality.Rare"")))","Currency","Name","Gold","9000","","None","False","None","Name","None","0","","None","False",""
EmberCrystals_03,"(RowName=""Decorations"")","(RowName=""Foliage"")","0","NSLOCTEXT(""FortPropsTable"", ""2E584EAB4B2569C63D5BC59E4096E37C"", ""Lotsa Azure Crystal"")","","None","True","False","True","False","/Game/Environments/GlobalProps/Blueprints/Fort/fort_crystal_gcave_03.fort_crystal_gcave_03_C","None","False","None","(GameplayTags=((TagName=""Fort.Prop.Deco.HomesteaderContract"")))","None","False","False","FortDecor","","None","1","0","60","(GameplayTags=((TagName=""ItemQuality.Magic"")))","Currency","Name","Gold","2700","","None","False","None","Name","None","0","","None","False",""
EmberMaker,"(RowName=""Functional"")","(RowName=""Crafting"")","1","NSLOCTEXT(""FortPropsTable"", ""E773CD674987B83BCE0C879776F44F67"", ""Reliquary"")","NSLOCTEXT(""FortPropsTable"", ""D357787F406DDC4E5616AB9C6E7FC1A7"", ""Relic crafting and storage."")","/Game/Environments/GlobalProps/Blueprints/Fort/reliquary_icon.reliquary_icon","True","True","False","False","/Game/Environments/GlobalProps/Blueprints/Fort/FortEmberMaker_bp_1.FortEmberMaker_bp_1_C","None","False","None","(GameplayTags=)","None","False","True","FortDecor","","None","1","0","0","(GameplayTags=((TagName=""ItemQuality.Legendary"")))","Currency","Name","Gold","500","","None","False","None","Name","None","0","","None","False",""
Fence_Cemetery_01,"(RowName=""Decorations"")","(RowName=""Structures"")","0","NSLOCTEXT(""FortPropsTable"", ""8211CBF54FBF7952A387A083C933E89F"", ""Fence: Cemetery"")","","None","True","False","True","False","/Game/Environments/GlobalProps/Blueprints/Fort/fort_fence_gy_01.fort_fence_gy_01_C","None","False","None","(GameplayTags=((TagName=""Fort.Prop.Deco.AdventurerContract"")))","None","False","False","FortDecor","","None","1","0","100","(GameplayTags=((TagName=""ItemQuality.Normal"")))","Currency","Name","MetalBar_T1_Tin","5","NSLOCTEXT(""FortPropsTable"", ""6EED84994744DA1A1B96C39EC82F546D"", ""5 Tin Bars"")","None","False","None","Name","None","0","","None","False",""
Fence_Gob_bf_02,"(RowName=""Decorations"")","(RowName=""Structures"")","0","NSLOCTEXT(""FortPropsTable"", ""BAE2975A4DA769A1B3586D8F2B96CC1F"", ""Still Sturdy Palisade"")","","None","True","False","True","False","/Game/Environments/GlobalProps/Blueprints/Fort/fort_prop_fence_gobbf02.fort_prop_fence_gobbf02_C","None","False","None","(GameplayTags=((TagName=""Fort.Prop.Deco.AdventurerContract"")))","None","False","False","FortDecor","","None","1","0","100","(GameplayTags=((TagName=""ItemQuality.Normal"")))","Currency","Name","WoodLog_T1_Ash","30","","None","False","None","Name","None","0","","None","False",""
Fence_Gob_bf_03,"(RowName=""Decorations"")","(RowName=""Structures"")","0","NSLOCTEXT(""FortPropsTable"", ""2E89921F48588F5A603343BB1D95052A"", ""Somewhat Sturdy Palisade"")","","None","True","False","True","False","/Game/Environments/GlobalProps/Blueprints/Fort/fort_prop_fence_gobbf03.fort_prop_fence_gobbf03_C","None","False","None","(GameplayTags=((TagName=""Fort.Prop.Deco.HomesteaderContract"")))","None","False","False","FortDecor","","None","1","0","100","(GameplayTags=((TagName=""ItemQuality.Normal"")))","Currency","Name","WoodLog_T1_Ash","30","","None","False","None","Name","None","0","","None","False",""
Fence_Gob_bf_04,"(RowName=""Decorations"")","(RowName=""Structures"")","0","NSLOCTEXT(""FortPropsTable"", ""417D67ED4C538847CE1E9DA1800C0799"", ""Questionably Sturdy Palisade"")","","None","True","False","True","False","/Game/Environments/GlobalProps/Blueprints/Fort/fort_prop_fence_gobbf04.fort_prop_fence_gobbf04_C","None","False","None","(GameplayTags=((TagName=""Fort.Prop.Deco.CraftsmanContract"")))","None","False","False","FortDecor","","None","1","0","100","(GameplayTags=((TagName=""ItemQuality.Normal"")))","Currency","Name","WoodLog_T1_Ash","30","","None","False","None","Name","None","0","","None","False",""
Fence_Gob_bf_05,"(RowName=""Decorations"")","(RowName=""Structures"")","0","NSLOCTEXT(""FortPropsTable"", ""641F66B94C638F2D8228938B7DE879BE"", ""Toppled Palisade"")","","None","True","True","False","False","/Game/Environments/GlobalProps/Blueprints/Fort/fort_prop_fence_gobbf05.fort_prop_fence_gobbf05_C","None","False","None","(GameplayTags=)","None","False","False","FortDecor","","None","1","0","0","(GameplayTags=((TagName=""ItemQuality.Normal"")))","Currency","Name","WoodLog_T1_Ash","30","","None","False","None","Name","None","0","","None","False",""
Fence_Goblin_Short,"(RowName=""Decorations"")","(RowName=""Structures"")","0","NSLOCTEXT(""FortPropsTable"", ""856E3CDB4D133CCCD0ED0585B8BBF6F3"", ""Fence: Short Spiked Goblin"")","","None","True","False","False","False","/Game/Environments/GlobalProps/Blueprints/Fort/FortTestGoblinSpikeFence.FortTestGoblinSpikeFence_C","None","False","None","(GameplayTags=)","None","False","False","FortDecor","","None","1","0","0","(GameplayTags=((TagName=""ItemQuality.Normal"")))","Currency","Name","WoodLog_T1_Ash","10","NSLOCTEXT(""FortPropsTable"", ""0BE086E945ED3A8184CA72B6874E24B1"", ""10 Ash Logs"")","None","False","None","Name","None","0","","None","False",""
Fence_IO_Ruinswall_04,"(RowName=""Decorations"")","(RowName=""Structures"")","0","NSLOCTEXT(""FortPropsTable"", ""2EC11B0F40F8CA58471175B154A5E757"", ""Weathered Stone Wall"")","","None","True","False","True","False","/Game/Environments/GlobalProps/Blueprints/Fort/fort_prop_fence_io_ruinswall_04.fort_prop_fence_io_ruinswall_04_C","None","False","None","(GameplayTags=((TagName=""Fort.Prop.Deco.CraftsmanContract"")))","None","False","False","FortDecor","","None","1","0","60","(GameplayTags=((TagName=""ItemQuality.Magic"")))","Currency","Name","StoneRock_T1_Sandstone","295","","None","False","None","Name","None","0","","None","False",""
