---,AffixText,AffixTextDescription,bRequiresAreas,RowType,NoPickWeight,EntryType1,Entry1,EntryTags1,WeightOrCount1,RequireQuest1,EntryType2,Entry2,EntryTags2,WeightOrCount2,RequireQuest2,EntryType3,Entry3,EntryTags3,WeightOrCount3,RequireQuest3,EntryType4,Entry4,EntryTags4,WeightOrCount4,RequireQuest4,EntryType5,Entry5,EntryTags5,WeightOrCount5,RequireQuest5,EntryType6,Entry6,EntryTags6,WeightOrCount6,RequireQuest6,EntryType7,Entry7,EntryTags7,WeightOrCount7,RequireQuest7,EntryType8,Entry8,EntryTags8,WeightOrCount8,RequireQuest8,DataCurves,Weight,OwnedGameplayTags,DungeonRequireAllTags,DungeonRequireAnyTags,DungeonExcludeAnyTags,Entries,Notes
Quest_Brall,"","","True","PerArea","0","SetGameplayTagContainer","QuestPoolTags|QuestPool.Netherim","(GameplayTags=)","1","","SetGameplayTagContainer","QuestPoolTags|QuestPool.Boss.Brall","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
Quest_Psora,"","","True","PerArea","0","SetGameplayTagContainer","QuestPoolTags|QuestPool.Hyvid","(GameplayTags=)","1","","SetGameplayTagContainer","QuestPoolTags|QuestPool.Boss.Psora","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
Quest_Sadista,"","","True","PerArea","0","SetGameplayTagContainer","QuestPoolTags|QuestPool.Netherim","(GameplayTags=)","1","","SetGameplayTagContainer","QuestPoolTags|QuestPool.Boss.Sadista","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
Quest_Squawkclaw,"","","True","PerArea","0","SetGameplayTagContainer","QuestPoolTags|QuestPool.Voltura","(GameplayTags=)","1","","SetGameplayTagContainer","QuestPoolTags|QuestPool.Boss.Squawkclaw","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
Quest_Ordrak,"","","True","PerArea","0","SetGameplayTagContainer","QuestPoolTags|QuestPool.Netherim","(GameplayTags=)","1","","SetGameplayTagContainer","QuestPoolTags|QuestPool.Boss.Ordrak","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
DisableBossArenaExit,"","","True","PerArea","0","SetProperty","NextAreaRow1|(RowName="""")","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
DisableBossArenaExit_1,"","","True","PerArea","0","None","","(GameplayTags=)","0","","SetProperty","NextAreaRow1|(RowName="""")","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
DisableBossArenaExit_2,"","","True","PerArea","0","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","SetProperty","NextAreaRow1|(RowName="""")","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
RequireQuest,"","","True","All","0","SetProperty","bRequireCompletingAreaQuestToProceed|true","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
ItemAffixes_Physical,"","","True","All","0","SetGameplayTagContainer","AffixTags","(GameplayTags=((TagName=""Affix.Defense.Physical"")))","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
ItemAffixes_Fire,"","","True","All","0","SetGameplayTagContainer","AffixTags","(GameplayTags=((TagName=""Affix.Defense.Fire"")))","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
ItemAffixes_Poison,"","","True","All","0","SetGameplayTagContainer","AffixTags","(GameplayTags=((TagName=""Affix.Defense.Poison"")))","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
ItemAffixes_Electric,"","","True","All","0","SetGameplayTagContainer","AffixTags","(GameplayTags=((TagName=""Affix.Defense.Electric"")))","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon,"","","False","All","0","GotoRow","EndlessDungeon_Root","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_DisableReviveAtEntrance,"","","True","All","0","SetProperty","bCanReviveAtLevelEntrance|false","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_SetWarpBack,"","","True","All","0","SetProperty","DefaultWarpBackClass|Blueprint'/Game/Skills/Blueprints/Monsters/WarpBack_EndlessDungeon.WarpBack_EndlessDungeon_C'","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Root,"","","False","Pick","0","GotoRow","EndlessDungeon_Physical","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Fire","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Poison","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Electric","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=((TagName=""ItemQuality.Magic""),(TagName=""ItemQuality.Normal""),(TagName=""ItemQuality.Rare"")))","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Physical,"","","False","Pick","0","GotoRow","EndlessDungeon_Undead_Physical","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Netherim_A","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Netherim_B","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Spiders_Physical","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=((TagName=""ItemQuality.Magic""),(TagName=""ItemQuality.Normal""),(TagName=""ItemQuality.Rare"")))","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Fire,"","","False","Pick","0","GotoRow","EndlessDungeon_Undead_Fire","(GameplayTags=)","2","","GotoRow","EndlessDungeon_Goblins_Green_Caves","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Goblins_Green_Forest","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Goblins_White","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Goblins_Red_Forest","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Goblins_Red_Caves","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Automatons_Fire","(GameplayTags=)","2","","GotoRow","EndlessDungeon_Spiders_Fire","(GameplayTags=)","2","","None","1","(GameplayTags=((TagName=""ItemQuality.Magic""),(TagName=""ItemQuality.Normal""),(TagName=""ItemQuality.Rare"")))","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Poison,"","","False","Pick","0","GotoRow","EndlessDungeon_Undead_Poison","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Hyvid_A","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Hyvid_B","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Automatons_Poison","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Spiders_Poison","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=((TagName=""ItemQuality.Magic""),(TagName=""ItemQuality.Normal""),(TagName=""ItemQuality.Rare"")))","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Electric,"","","False","Pick","0","GotoRow","EndlessDungeon_Undead_Electric","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Goblins_Blue","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Automatons_Electric","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Spiders_Electric","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Voltura","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=((TagName=""ItemQuality.Magic""),(TagName=""ItemQuality.Normal""),(TagName=""ItemQuality.Rare"")))","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Shared_Physical,"","","True","All","0","SetGameplayTag","PrimaryElement","(GameplayTags=((TagName=""Element.Physical"")))","1","","GotoRow","ItemAffixes_Physical","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Traps_Physical","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Shared_Fire,"","","True","All","0","SetGameplayTag","PrimaryElement","(GameplayTags=((TagName=""Element.Fire"")))","1","","GotoRow","ItemAffixes_Fire","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Traps_Fire","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Shared_Poison,"","","True","All","0","SetGameplayTag","PrimaryElement","(GameplayTags=((TagName=""Element.Poison"")))","1","","GotoRow","ItemAffixes_Poison","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Traps_Poison","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Shared_Electric,"","","True","All","0","SetGameplayTag","PrimaryElement","(GameplayTags=((TagName=""Element.Electric"")))","1","","GotoRow","ItemAffixes_Electric","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Traps_Electric","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Undead,"","","False","Pick","0","GotoRow","EndlessDungeon_Undead_Physical","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Undead_Fire","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Undead_Poison","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Undead_Electric","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=((TagName=""ItemQuality.Magic""),(TagName=""ItemQuality.Normal""),(TagName=""ItemQuality.Rare"")))","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Goblins,"","","False","Pick","0","GotoRow","EndlessDungeon_Goblins_Green_Caves","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Goblins_Green_Forest","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Goblins_Blue","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Goblins_White","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Goblins_Red_Forest","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Goblins_Red_Caves","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=((TagName=""ItemQuality.Magic""),(TagName=""ItemQuality.Normal""),(TagName=""ItemQuality.Rare"")))","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Hyvid,"","","False","Pick","0","GotoRow","EndlessDungeon_Hyvid_A","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Hyvid_B","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=((TagName=""ItemQuality.Magic""),(TagName=""ItemQuality.Normal""),(TagName=""ItemQuality.Rare"")))","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Automatons,"","","False","Pick","0","GotoRow","EndlessDungeon_Automatons_Fire","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Automatons_Poison","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Automatons_Electric","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=((TagName=""ItemQuality.Magic""),(TagName=""ItemQuality.Normal""),(TagName=""ItemQuality.Rare"")))","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Netherim,"","","False","Pick","0","GotoRow","EndlessDungeon_Netherim_A","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Netherim_B","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=((TagName=""ItemQuality.Magic""),(TagName=""ItemQuality.Normal""),(TagName=""ItemQuality.Rare"")))","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Spiders,"","","False","Pick","0","GotoRow","EndlessDungeon_Spiders_Physical","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Spiders_Fire","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Spiders_Poison","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Spiders_Electric","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=((TagName=""ItemQuality.Magic""),(TagName=""ItemQuality.Normal""),(TagName=""ItemQuality.Rare"")))","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Automatons_Electric,"","","False","All","0","AddAreaChainByFilter","Mapworks.Dungeon.Automatons.Electric","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Monsters_Automatons_Electric","(GameplayTags=)","1","","GotoRow","Quest_Automatons","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Bosses_Automatons_Electric","(GameplayTags=)","1","","GotoRow","Quest_Automatons","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Bosses_Automatons_Electric","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Shared_Electric","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=((TagName=""ItemQuality.Magic""),(TagName=""ItemQuality.Normal""),(TagName=""ItemQuality.Rare"")))","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Automatons_Fire,"","","False","All","0","AddAreaChainByFilter","Mapworks.Dungeon.Automatons.Fire","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Monsters_Automatons_Fire","(GameplayTags=)","1","","GotoRow","Quest_Automatons","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Bosses_Automatons_Fire","(GameplayTags=)","1","","GotoRow","Quest_Automatons","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Bosses_Automatons_Fire","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Shared_Fire","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=((TagName=""ItemQuality.Magic""),(TagName=""ItemQuality.Normal""),(TagName=""ItemQuality.Rare"")))","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
