---,DisplayName,Description,DescriptionLong,FlavorText,EmberWeaponData,OffHandWeaponToEquip,bUseAffixWithName,SlotForSkillDescription,MinLevel,MaxLevel,DropWeight,GoldValue,ItemWardrobe,bCanBeDyed,DyeRow,GameplayTags,AffixAnyTags,AffixAllTags,AffixSpawnRowName,ItemQuality,LootContent,LootContentRecipe,DamageType,Spoke,PlayerClass,AnimSlotPrefix,AnimSlotSuffix,bIsTwoHanded,bCanSell,bCanDestroy,bCanBeUsed,bIgnoreLevel,bIgnoreSpoke,AttackSpeedIndex,bIsStatStick,PickupAction,PickUpTraitString,MaxStackSize,IconOverride,ItemClass,Notes
Armour_Global_Hatch_Rare_Physical_LifeBound_01,"NSLOCTEXT(""ItemsTable"", ""E692CD7C43DEB34F89E4F89353181F96"", ""Hatch"")","","","","(RowName="""")","(RowName="""")","True","None","1.000000","100.000000","1","60.000000","T3_Iconic_Hatch","True","(RowName="""")","Region.Global;Item.Phased;Item.Armour.Hatch;Element.Physical","Affix.Defense.Physical;Affix.Defense.Netherim;Affix.NonElemental;Affix.Hitpoints.Regen","Item.Armour.Hatch","Armor_Rare_LifeBound","Rare","(RowName="""")","None","Element.Physical","None","Character.Player.Forged","None","None","False","True","True","False","False","False","None","False","AddToInventory","None","0","None","None",""
Armour_Global_Head_Normal_Base_01,"NSLOCTEXT(""ItemsTable"", ""6FB047214AEBFAA8B0441F9D3193AB69"", ""Forged Head A"")","","","","(RowName="""")","(RowName="""")","False","None","0.000000","0.000000","0","0.000000","T0_Nude_Head","False","(RowName="""")","Item.Armour.Head","None","None","None","None","(RowName="""")","None","Element.Physical","Region.GoblinIsle.GoblinForest","Character.Player","None","None","False","True","True","False","False","False","None","False","AddToInventory","None","0","None","None",""
Armour_Global_Helm_Legendary_CommonDM_01,"NSLOCTEXT(""ItemsTable"", ""B15CA89049F4B75ADEEEE3B2A7BD80F1"", ""Celestial Mask"")","","","","(RowName="""")","(RowName="""")","False","None","1.000000","100.000000","1","100.000000","Legendary_Helm_Global_01","True","(RowName=""CommonChaseDM"")","Region.Global;Item.Armour.Helm","Affix.Defense.Physical;Affix.Defense.Netherim;Affix.NonElemental;Affix.Hitpoints.Regen","Item.Armour.Helm","Armor_Legendary","Legendary","(RowName="""")","None","Element.Physical","None","Character.Player.DuskMage","None","None","False","True","True","False","False","False","None","False","AddToInventory","None","0","None","None",""
Armour_Global_Helm_Legendary_CommonRM_01,"NSLOCTEXT(""ItemsTable"", ""8223F994425E4B58BD22C888D899E6E3"", ""Celestial Helm"")","","","","(RowName="""")","(RowName="""")","False","None","1.000000","100.000000","1","100.000000","Legendary_Helm_Global_01","True","(RowName=""CommonChaseRM"")","Region.Global;Item.Armour.Helm","Affix.Defense.Physical;Affix.Defense.Netherim;Affix.NonElemental;Affix.Hitpoints.Regen","Item.Armour.Helm","Armor_Legendary","Legendary","(RowName="""")","None","Element.Physical","None","Character.Player.Railman","None","None","False","True","True","False","False","False","None","False","AddToInventory","None","0","None","None",""
Armour_Global_Helm_Legendary_CommonSS_01,"NSLOCTEXT(""ItemsTable"", ""8223F994425E4B58BD22C888D899E6E3"", ""Celestial Helm"")","","","","(RowName="""")","(RowName="""")","False","None","1.000000","100.000000","1","100.000000","Legendary_Helm_Global_01","True","(RowName=""CommonChaseSS"")","Region.Global;Item.Armour.Helm","Affix.Defense.Physical;Affix.Defense.Netherim;Affix.NonElemental;Affix.Hitpoints.Regen","Item.Armour.Helm","Armor_Legendary","Legendary","(RowName="""")","None","Element.Physical","None","Character.Player.Sharpshooter","None","None","False","True","True","False","False","False","None","False","AddToInventory","None","0","None","None",""
Armour_Global_Helm_Magic_GlobalDM_01,"NSLOCTEXT(""ItemsTable"", ""B20EEA794E1DA633A198F3B49E11F2AB"", ""Shrouded Cap"")","","","","(RowName="""")","(RowName="""")","False","None","5.000000","100.000000","0","30.000000","T2_Global_Helm_DM","True","(RowName="""")","Region.Global;Item.Armour.Helm;Element.Physical","Affix.Defense.Physical;Affix.Defense.Netherim;Affix.NonElemental;Affix.Hitpoints.Regen","Item.Armour.Helm","Armor_Magic","Magic","(RowName="""")","None","Element.Physical","None","Character.Player.DuskMage","None","None","False","True","True","False","False","False","None","False","AddToInventory","None","0","None","None",""
Armour_Global_Helm_Magic_GlobalFOR_01,"NSLOCTEXT(""ItemsTable"", ""B0452F614FEB819650E3469705B9178A"", ""Keygen Collar"")","","","","(RowName="""")","(RowName="""")","False","None","5.000000","100.000000","0","30.000000","T2_Global_Helm_FOR","True","(RowName="""")","Region.Global;Item.Armour.Helm;Element.Physical","Affix.Defense.Physical;Affix.Defense.Netherim;Affix.NonElemental;Affix.Hitpoints.Regen","Item.Armour.Helm","Armor_Magic","Magic","(RowName="""")","None","Element.Physical","None","Character.Player.Forged","None","None","False","True","True","False","False","False","None","False","AddToInventory","None","0","None","None",""
Armour_Global_Helm_Magic_GlobalRM_01,"NSLOCTEXT(""ItemsTable"", ""21725DF3498F4DF21208E7B23D898126"", ""Conquest Helm"")","","","","(RowName="""")","(RowName="""")","False","None","1.000000","20.000000","0","60.000000","T2_Global_Helm_RM","True","(RowName="""")","Region.Global;Item.Armour.Helm;Element.Physical","Affix.Defense.Physical;Affix.Defense.Netherim;Affix.NonElemental;Affix.Hitpoints.Regen","Item.Armour.Helm","Armor_Magic","Magic","(RowName="""")","None","Element.Physical","None","Character.Player.Railman","None","None","False","True","True","False","False","False","None","False","AddToInventory","None","0","None","None",""
Armour_Global_Helm_Magic_Physical_01,"NSLOCTEXT(""ItemsTable"", ""6A9301714948ABC406F0B6B9DFCB1D60"", ""Reinforced Helm"")","","","","(RowName="""")","(RowName="""")","False","None","5.000000","100.000000","0","30.000000","T2_Industrial_Helm","True","(RowName="""")","Region.Global;Item.Armour.Helm;Element.Physical","Affix.Defense.Physical;Affix.Defense.Netherim;Affix.NonElemental;Affix.Hitpoints.Regen","Item.Armour.Helm","Armor_Magic","Magic","(RowName="""")","None","Element.Physical","None","Character.Player","None","None","False","True","True","False","False","False","None","False","AddToInventory","None","0","None","None",""
Armour_Global_Helm_Magic_Physical_LifeBound_01,"NSLOCTEXT(""ItemsTable"", ""2D730B3F400DF4D3B3E20D9E1CC17962"", ""Phasic Reinforced Helm"")","","","","(RowName="""")","(RowName="""")","False","None","5.000000","100.000000","0","30.000000","T2_Industrial_Helm","True","(RowName="""")","Region.Global;Item.Phased;Item.Armour.Helm;Element.Physical","Affix.Defense.Physical;Affix.Defense.Netherim;Affix.NonElemental;Affix.Hitpoints.Regen","Item.Armour.Helm","Armor_Magic_LifeBound","Magic","(RowName="""")","None","Element.Physical","None","Character.Player","None","None","False","True","True","False","False","False","None","False","AddToInventory","None","0","None","None",""
Armour_Global_Helm_Magic_UniversalDM_01,"NSLOCTEXT(""ItemsTable"", ""55A7EB214865C8865B55B189935036BB"", ""Prelate\'s Hood"")","","","","(RowName="""")","(RowName="""")","False","None","5.000000","100.000000","0","30.000000","T2_Universal_Helm_DM","True","(RowName="""")","Region.Global;Item.Armour.Helm;Element.Physical","Affix.Defense.Physical;Affix.Defense.Netherim;Affix.NonElemental;Affix.Hitpoints.Regen","Item.Armour.Helm","Armor_Magic","Magic","(RowName="""")","None","Element.Physical","None","Character.Player.DuskMage","None","None","False","True","True","False","False","False","None","False","AddToInventory","None","0","None","None",""
Armour_Global_Helm_Magic_UniversalFOR_01,"NSLOCTEXT(""ItemsTable"", ""CC73F1114C8F3A0301F4E097C3DF88BB"", ""Merrie Knave\'s Cap"")","","","","(RowName="""")","(RowName="""")","False","None","5.000000","100.000000","0","30.000000","T2_Universal_Helm_FOR","True","(RowName="""")","Region.Global;Item.Armour.Helm;Element.Physical","Affix.Defense.Physical;Affix.Defense.Netherim;Affix.NonElemental;Affix.Hitpoints.Regen","Item.Armour.Helm","Armor_Magic","Magic","(RowName="""")","None","Element.Physical","None","Character.Player.Forged","None","None","False","True","True","False","False","False","None","False","AddToInventory","None","0","None","None",""
Armour_Global_Helm_Magic_UniversalRM_01,"NSLOCTEXT(""ItemsTable"", ""F4684AA74CA0C6B2ADE9419D81169369"", ""Centurion Helm"")","","","","(RowName="""")","(RowName="""")","False","None","5.000000","100.000000","0","30.000000","T2_Universal_Helm_RM","True","(RowName="""")","Region.Global;Item.Armour.Helm;Element.Physical","Affix.Defense.Physical;Affix.Defense.Netherim;Affix.NonElemental;Affix.Hitpoints.Regen","Item.Armour.Helm","Armor_Magic","Magic","(RowName="""")","None","Element.Physical","None","Character.Player.Railman","None","None","False","True","True","False","False","False","None","False","AddToInventory","None","0","None","None",""
Armour_Global_Helm_Normal_Base_01,"NSLOCTEXT(""ItemsTable"", ""1C9E32634447C3C27C83F9A8E14A07F6"", ""Railwoman Hair"")","","","","(RowName="""")","(RowName="""")","False","None","0.000000","0.000000","0","0.000000","T0_Nude_Helm","False","(RowName="""")","Item.Armour.Helm","None","None","None","None","(RowName="""")","None","Element.Physical","Region.GoblinIsle.GoblinForest","Character.Player","None","None","False","True","True","False","False","False","None","False","AddToInventory","None","0","None","None",""
Armour_Global_Helm_Normal_01,"NSLOCTEXT(""ItemsTable"", ""4E12D42043C9B6CA94BDABAEF28B5A25"", ""Soft Cap"")","","","","(RowName="""")","(RowName="""")","False","None","5.000000","50.000000","1","30.000000","Normal_Helm_01","True","(RowName="""")","Region.Global;Item.Armour.Helm;Element.Physical","Affix.Defense.Physical","Item.Armour.Helm","Armor_Normal","Normal","(RowName="""")","None","Element.Physical","None","Character.Player","None","None","False","True","True","False","False","False","None","False","AddToInventory","None","0","None","None",""
Armour_Global_Helm_Normal_FOR_02,"NSLOCTEXT(""ItemsTable"", ""0BA59CAB40448205BA8B85901464FC40"", ""Weak Helm"")","","","","(RowName="""")","(RowName="""")","False","None","15.000000","50.000000","1","30.000000","Normal_Helm_03","True","(RowName="""")","Region.Global;Item.Armour.Helm;Element.Physical","Affix.Defense.Physical","Item.Armour.Helm","Armor_Normal","Normal","(RowName="""")","None","Element.Physical","None","Character.Player.Forged","None","None","False","True","True","False","False","False","None","False","AddToInventory","None","0","None","None",""
Armour_Goblin_Helm_Normal_01,"NSLOCTEXT(""ItemsTable"", ""618779B9438A875D55CAB3B7A931F3D8"", ""Soft Cap"")","","","","(RowName="""")","(RowName="""")","False","None","5.000000","50.000000","1","30.000000","Normal_Helm_02","True","(RowName="""")","Region.Global;Item.Armour.Helm;Element.Physical","Affix.Defense.Fire","Item.Armour.Helm","Armor_Normal","Normal","(RowName="""")","None","Element.Fire","Region.GoblinIsle.GoblinForest","Character.Player","None","None","False","True","True","False","False","False","None","False","AddToInventory","None","0","None","None",""
Armour_Hyvid_Helm_Normal_01,"NSLOCTEXT(""ItemsTable"", ""61016E854340A48169C9C2BAE56863E8"", ""Weak Hat"")","","","","(RowName="""")","(RowName="""")","False","None","5.000000","50.000000","1","30.000000","Normal_Helm_02","True","(RowName="""")","Region.Global;Item.Armour.Helm;Element.Physical","Affix.Defense.Poison","Item.Armour.Helm","Armor_Normal","Normal","(RowName="""")","None","Element.Poison","Region.GoblinIsle.InfestedForest","Character.Player","None","None","False","True","True","False","False","False","None","False","AddToInventory","None","0","None","None",""
Armour_Voltura_Helm_Normal_01,"NSLOCTEXT(""ItemsTable"", ""45DC5F31421D30A5D3E60A843A29DA3A"", ""Flimsy Helm"")","","","","(RowName="""")","(RowName="""")","False","None","5.000000","50.000000","1","30.000000","Normal_Helm_02","True","(RowName="""")","Region.Global;Item.Armour.Helm;Element.Physical","Affix.Defense.Electric","Item.Armour.Helm","Armor_Normal","Normal","(RowName="""")","None","Element.Electric","Region.RedHavenCoast.EchonokMountains","Character.Player","None","None","False","True","True","False","False","False","None","False","AddToInventory","None","0","None","None",""
Armour_Karkinos_Helm_Normal_01,"NSLOCTEXT(""ItemsTable"", ""1585071B4DC505B05373F8A5B6FCCCA8"", ""Thin Cap"")","","","","(RowName="""")","(RowName="""")","False","None","5.000000","50.000000","1","30.000000","Normal_Helm_02","True","(RowName="""")","Region.Global;Item.Armour.Helm;Element.Physical","Affix.Defense.Water","Item.Armour.Helm","Armor_Normal","Normal","(RowName="""")","None","Element.Water","Region.RedhavenCoast.AbandonedCoast","Character.Player","None","None","False","True","True","False","False","False","None","False","AddToInventory","None","0","None","None",""
Armour_Global_Helm_Magic_RM_01,"NSLOCTEXT(""ItemsTable"", ""6A9301714948ABC406F0B6B9DFCB1D60"", ""Reinforced Helm"")","","","","(RowName="""")","(RowName="""")","False","None","5.000000","30.000000","1","30.000000","Magic_Helm_RM_01","True","(RowName="""")","Region.Global;Item.Armour.Helm;Element.Physical","Affix.Defense.Physical;Affix.Defense.Netherim;Affix.NonElemental;Affix.Hitpoints.Regen","Item.Armour.Helm","Armor_Magic","Magic","(RowName="""")","None","Element.Physical","None","Character.Player.Railman","None","None","False","True","True","False","False","False","None","False","AddToInventory","None","0","None","None",""
Armour_Global_Helm_Magic_RM_02,"NSLOCTEXT(""ItemsTable"", ""6A9301714948ABC406F0B6B9DFCB1D60"", ""Reinforced Helm"")","","","","(RowName="""")","(RowName="""")","False","None","15.000000","50.000000","1","30.000000","Magic_Helm_RM_02","True","(RowName="""")","Region.Global;Item.Armour.Helm;Element.Physical","Affix.Defense.Physical;Affix.Defense.Netherim;Affix.NonElemental;Affix.Hitpoints.Regen","Item.Armour.Helm","Armor_Magic","Magic","(RowName="""")","None","Element.Physical","None","Character.Player.Railman","None","None","False","True","True","False","False","False","None","False","AddToInventory","None","0","None","None",""
Armour_Goblin_Helm_Magic_RM_01,"NSLOCTEXT(""ItemsTable"", ""62D8893548492257DA1595AADAB1BF74"", ""Incombustible Face Mask"")","","","","(RowName="""")","(RowName="""")","False","None","5.000000","30.000000","1","30.000000","Magic_Helm_RM_03","True","(RowName="""")","Item.Armour.Helm;Element.Fire","Affix.Defense.Fire;Affix.NonElemental;Affix.Hitpoints.Regen;Affix.Effect.Fire","Item.Armour.Helm","Armor_Magic","Magic","(RowName="""")","None","Element.Fire","Region.GoblinIsle.GoblinForest","Character.Player.Railman","None","None","False","True","True","False","False","False","None","False","AddToInventory","None","0","None","None",""
Armour_Goblin_Helm_Magic_RM_02,"NSLOCTEXT(""ItemsTable"", ""D98D31BA468ED556FF830FBC942A7388"", ""Incombustible Sallet"")","","","","(RowName="""")","(RowName="""")","False","None","15.000000","50.000000","1","30.000000","Magic_Helm_RM_04","True","(RowName="""")","Item.Armour.Helm;Element.Fire","Affix.Defense.Fire;Affix.NonElemental;Affix.Hitpoints.Regen;Affix.Effect.Fire","Item.Armour.Helm","Armor_Magic","Magic","(RowName="""")","None","Element.Fire","Region.GoblinIsle.GoblinForest","Character.Player.Railman","None","None","False","True","True","False","False","False","None","False","AddToInventory","None","0","None","None",""
Armour_Hyvid_Helm_Magic_RM_01,"NSLOCTEXT(""ItemsTable"", ""164CD61A422CF6F20D75E9892E688484"", ""Sterile Helmet"")","","","","(RowName="""")","(RowName="""")","False","None","5.000000","30.000000","1","30.000000","Magic_Helm_RM_03","True","(RowName="""")","Item.Armour.Helm;Element.Poison","Affix.Defense.Poison;Affix.NonElemental;Affix.Hitpoints.Regen;Affix.Effect.Poison","Item.Armour.Helm","Armor_Magic","Magic","(RowName="""")","None","Element.Poison","Region.GoblinIsle.InfestedForest","Character.Player.Railman","None","None","False","True","True","False","False","False","None","False","AddToInventory","None","0","None","None",""
Armour_Hyvid_Helm_Magic_RM_02,"NSLOCTEXT(""ItemsTable"", ""919308A34549091F3F29AF9D4B129748"", ""Sterile Welder\'s Helmet"")","","","","(RowName="""")","(RowName="""")","False","None","15.000000","50.000000","1","30.000000","Magic_Helm_RM_04","True","(RowName="""")","Item.Armour.Helm;Element.Poison","Affix.Defense.Poison;Affix.NonElemental;Affix.Hitpoints.Regen;Affix.Effect.Poison","Item.Armour.Helm","Armor_Magic","Magic","(RowName="""")","None","Element.Poison","Region.GoblinIsle.InfestedForest","Character.Player.Railman","None","None","False","True","True","False","False","False","None","False","AddToInventory","None","0","None","None",""
Armour_Voltura_Helm_Magic_RM_01,"NSLOCTEXT(""ItemsTable"", ""FA2618EC43B4B0E064B0EEBA52719976"", ""Surged Welder\'s Helmet"")","","","","(RowName="""")","(RowName="""")","False","None","5.000000","30.000000","1","30.000000","Magic_Helm_RM_03","True","(RowName="""")","Item.Armour.Helm;Element.Electric","Affix.Defense.Electric;Affix.NonElemental;Affix.Hitpoints.Regen;Affix.Effect.Electric","Item.Armour.Helm","Armor_Magic","Magic","(RowName="""")","None","Element.Electric","Region.RedHavenCoast.EchonokMountains","Character.Player.Railman","None","None","False","True","True","False","False","False","None","False","AddToInventory","None","0","None","None",""
