---,MonsterClass,MonsterGroup,DisplayName,LevelRangeString,ChampionLevelRangeString,HitpointPercent,DamagePercent,PickWeight,ItemSpawn,ChampionScaleMultiplier,ChampionDamage,ChampionSpeedBonusPercent,ChampionNameSpawnRow,ChampionPackNameSpawnRow,ChampionIgnoreMinionsChance,RecentDamageDecayRate,GetHitThreshold,GetHitCooldown,GetHitChance,AggroRadius,bShouldTether,ChaseRadius,Drama,AudioDrama,AudioCategory,TraitString1,TraitString2,TraitString3,MonsterTags,ItemSpawnGameplayTagFilter,ChampionItemSpawnGameplayTagFilter,ExperiencePercent,DamageElement,ScaleMultiplier,PackSizeSmall,PackSizeMedium,PackSizeLarge,PackSizeExtraLarge,Defense,DefensePhysical,DefenseWater,DefenseFire,DefenseCold,DefensePoison,DefenseElectric,Skill00Cooldown,Skill00DamageFactor,Skill01Cooldown,Skill01DamageFactor,Skill02Cooldown,Skill02DamageFactor,Skill03Cooldown,Skill03DamageFactor,Skill04Cooldown,Skill04DamageFactor,Skill05Cooldown,Skill05DamageFactor,ExtraSkill00Cooldown,ExtraSkill00DamageFactor,ExtraSkill01Cooldown,ExtraSkill01DamageFactor,ExtraSkill02Cooldown,ExtraSkill02DamageFactor,ExtraSkill03Cooldown,ExtraSkill03DamageFactor,ExtraSkill04Cooldown,ExtraSkill04DamageFactor,ExtraSkill05Cooldown,ExtraSkill05DamageFactor,MonsterDescription,Bank,Notes
Goblin_Gunner_Intro_Single,"/Game/Monsters/gobgeneric/gobgeneric_gunner_b.gobgeneric_gunner_b_C","Goblin_Gunner_Intro","NSLOCTEXT(""MonstersTable"", ""4805AA6F4D06299CEDFE569A9EF40254"", ""Goblin Raider"")","1-100","3-100","0.530000","0.670000","1000","Popcorn","1.750000","1.000000","0.000000","GoblinName","GoblinPackName","0.250000","0.020000","0.250000","0.400000","0.750000","800.000000","True","2500.000000","2.000000","4.000000","Medium","","","","(GameplayTags=((TagName=""Character.Monster.IntroGoblin""),(TagName=""Character.Monster.Day""),(TagName=""Character.Monster.Ranged"")))","(GameplayTags=((TagName=""Currency.Monster.None"")))","(GameplayTags=((TagName=""Currency.Monster.None"")))","0.860000","Element.Fire","1.000000","1","1","1","1","0.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","0.000000","1.000000","1.500000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","","(AssetGuid=56B6AA1C07CE4D2E848ECE75A8087E68)",""
Goblin_Gunner_Intro_Triple,"/Game/Monsters/gobgeneric/gobgeneric_gunner_b.gobgeneric_gunner_b_C","Goblin_Gunner_Intro","NSLOCTEXT(""MonstersTable"", ""4805AA6F4D06299CEDFE569A9EF40254"", ""Goblin Raider"")","1-100","3-100","0.530000","0.670000","1000","Popcorn","1.750000","1.000000","0.000000","GoblinName","GoblinPackName","0.250000","0.020000","0.250000","0.400000","0.750000","800.000000","True","2500.000000","2.000000","4.000000","Medium","","","","(GameplayTags=((TagName=""Character.Monster.IntroGoblin""),(TagName=""Character.Monster.Day""),(TagName=""Character.Monster.Ranged"")))","(GameplayTags=((TagName=""Currency.Monster.None"")))","(GameplayTags=((TagName=""Currency.Monster.None"")))","0.860000","Element.Fire","1.000000","3","3","3","3","0.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","0.000000","1.000000","1.500000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","","(AssetGuid=56B6AA1C07CE4D2E848ECE75A8087E68)",""
Goblin_Gunner_Red,"/Game/Monsters/gobgeneric/gobgeneric_gunner_red_b.gobgeneric_gunner_red_b_C","Goblin_Gunner","NSLOCTEXT(""MonstersTable"", ""70ACA1114877CF50C65977947474A111"", ""Goblin Gunner"")","1-100","3-100","1.070000","0.670000","1000","Standard","1.750000","1.000000","0.000000","GoblinName","GoblinPackName","0.250000","0.020000","0.200000","1.000000","1.000000","800.000000","True","2500.000000","2.000000","4.000000","Medium","","","","(GameplayTags=((TagName=""Character.Monster.Uncommon""),(TagName=""Character.Monster.Championable""),(TagName=""Character.Monster.Championable.Pack""),(TagName=""Character.Monster.Resurrectable""),(TagName=""Character.Monster.Day""),(TagName=""Character.Monster.Goblin.AllRed""),(TagName=""Character.Monster.Goblin.Gunner.Normal.Red""),(TagName=""Character.Monster.Ranged"")))","(GameplayTags=((TagName=""Currency.Monster.Goblin"")))","(GameplayTags=((TagName=""Currency.Monster.Goblin"")))","1.500000","Element.Fire","1.000000","1","2","3","4","0.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","0.000000","1.000000","1.500000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","","(AssetGuid=56B6AA1C07CE4D2E848ECE75A8087E68)",""
Goblin_Gunner_Tough,"/Game/Monsters/gobgeneric/gobgeneric_gunner_tough_b.gobgeneric_gunner_tough_b_C","Goblin_Gunner_Tough","NSLOCTEXT(""MonstersTable"", ""6D702A054130B68E9BBA43874F51D294"", ""Goblin Blaster"")","1-100","3-100","1.280000","0.670000","1000","Tough","1.750000","1.000000","0.000000","GoblinName","GoblinPackName","0.250000","0.020000","0.350000","2.500000","1.000000","800.000000","True","2500.000000","2.000000","4.000000","Medium","","","","(GameplayTags=((TagName=""Character.Monster.Uncommon""),(TagName=""Character.Monster.Goblin""),(TagName=""Character.Monster.Goblin.AllForest""),(TagName=""Character.Monster.Goblin.Gunner""),(TagName=""Character.Monster.Goblin.Gunner.Blaster""),(TagName=""Character.Monster.Goblin.Gunner.Blaster.Forest""),(TagName=""Character.Monster.Championable""),(TagName=""Character.Monster.Championable.Pack""),(TagName=""Character.Monster.Resurrectable""),(TagName=""Character.Monster.Day""),(TagName=""Character.Monster.Ranged"")))","(GameplayTags=((TagName=""Currency.Monster.Goblin"")))","(GameplayTags=((TagName=""Currency.Monster.Goblin"")))","1.760000","Element.Fire","1.000000","1","2","3","4","0.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","0.000000","1.000000","1.500000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","","(AssetGuid=56B6AA1C07CE4D2E848ECE75A8087E68)",""
Goblin_Gunner2,"/Game/Monsters/gobgeneric/gobgeneric_gunner_cave_b.gobgeneric_gunner_cave_b_C","Goblin_Gunner","NSLOCTEXT(""MonstersTable"", ""AC54E6D04A4EC206E09E77883ADC5591"", ""Goblin Gunner"")","1-100","3-100","1.070000","0.670000","1000","Standard","1.750000","1.000000","0.000000","GoblinName","GoblinPackName","0.250000","0.020000","0.200000","1.000000","1.000000","800.000000","True","2500.000000","2.000000","4.000000","Medium","","","","(GameplayTags=((TagName=""Character.Monster.Uncommon""),(TagName=""Character.Monster.Goblin""),(TagName=""Character.Monster.Goblin.AllCaves""),(TagName=""Character.Monster.Goblin.Gunner""),(TagName=""Character.Monster.Goblin.Gunner.Normal""),(TagName=""Character.Monster.Goblin.Gunner.Normal.Caves""),(TagName=""Character.Monster.Championable""),(TagName=""Character.Monster.Championable.Pack""),(TagName=""Character.Monster.Resurrectable""),(TagName=""Character.Monster.Day""),(TagName=""Character.Monster.Ranged"")))","(GameplayTags=((TagName=""Currency.Monster.Goblin"")))","(GameplayTags=((TagName=""Currency.Monster.Goblin"")))","1.500000","Element.Fire","1.000000","1","2","3","4","0.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","0.000000","1.000000","1.500000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","","(AssetGuid=56B6AA1C07CE4D2E848ECE75A8087E68)",""
Goblin_Gunner2_Tough,"/Game/Monsters/gobgeneric/gobgeneric_gunner_tough_cave_b.gobgeneric_gunner_tough_cave_b_C","Goblin_Gunner_Tough","NSLOCTEXT(""MonstersTable"", ""EA1FAFE14AE4B739BEBB5FA362F426FE"", ""Goblin Blaster"")","1-100","3-100","1.280000","0.670000","1000","Tough","1.750000","1.000000","0.000000","GoblinName","GoblinPackName","0.250000","0.020000","0.350000","2.500000","1.000000","800.000000","True","2500.000000","2.000000","4.000000","Medium","","","","(GameplayTags=((TagName=""Character.Monster.Uncommon""),(TagName=""Character.Monster.Goblin""),(TagName=""Character.Monster.Goblin.AllCaves""),(TagName=""Character.Monster.Goblin.Gunner""),(TagName=""Character.Monster.Goblin.Gunner.Blaster""),(TagName=""Character.Monster.Goblin.Gunner.Blaster.Caves""),(TagName=""Character.Monster.Championable""),(TagName=""Character.Monster.Championable.Pack""),(TagName=""Character.Monster.Resurrectable""),(TagName=""Character.Monster.Day""),(TagName=""Character.Monster.Ranged"")))","(GameplayTags=((TagName=""Currency.Monster.Goblin"")))","(GameplayTags=((TagName=""Currency.Monster.Goblin"")))","1.760000","Element.Fire","1.000000","1","2","3","4","0.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","0.000000","1.000000","1.500000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","","(AssetGuid=56B6AA1C07CE4D2E848ECE75A8087E68)",""
Goblin_Infested,"/Game/Monsters/gobgeneric/gobgeneric_infested_b.gobgeneric_infested_b_C","Goblin_Infested","NSLOCTEXT(""MonstersTable"", ""712F8A3B4C07DAF92C0180A110F3B7B4"", ""Infested Goblin"")","1-100","3-100","0.930000","0.350000","1000","Standard","1.750000","1.000000","0.000000","GoblinName","GoblinPackName","0.250000","0.020000","0.200000","1.500000","1.000000","800.000000","True","2500.000000","2.000000","3.000000","Popcorn","","","","(GameplayTags=((TagName=""Character.Monster.Common""),(TagName=""Character.Monster.InfestedGoblin""),(TagName=""Character.Monster.InfestedGoblin""),(TagName=""Character.Monster.InfestedGoblin.Normal""),(TagName=""Character.Monster.Championable""),(TagName=""Character.Monster.Championable.Pack""),(TagName=""Character.Monster.Day""),(TagName=""Character.Monster.Melee"")))","(GameplayTags=((TagName=""Currency.Monster.Goblin"")))","(GameplayTags=((TagName=""Currency.Monster.Goblin"")))","1.240000","Element.Poison","1.000000","2","4","5","6","0.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","","(AssetGuid=00000000000000000000000000000000)",""
Goblin_Lumberjack,"/Game/Monsters/gobgeneric/gobgeneric_lumberjack_b.gobgeneric_lumberjack_b_C","Goblin_Lumberjack","NSLOCTEXT(""MonstersTable"", ""6316B73D4FE6CFDABFC1359FB7B8011A"", ""Goblin Lumberjack"")","1-100","3-100","1.130000","0.430000","1000","Popcorn_Woody","1.750000","1.000000","0.000000","GoblinName","GoblinPackName","0.250000","0.020000","0.250000","1.000000","0.750000","800.000000","True","2500.000000","1.250000","2.000000","Popcorn","","","","(GameplayTags=((TagName=""Character.Monster.Rare""),(TagName=""Character.Monster.Goblin""),(TagName=""Character.Monster.Goblin.AllForest""),(TagName=""Character.Monster.Goblin.Lumberjack""),(TagName=""Character.Monster.Championable""),(TagName=""Character.Monster.Championable.Pack""),(TagName=""Character.Monster.Resurrectable""),(TagName=""Character.Monster.Day""),(TagName=""Character.Monster.Melee"")))","(GameplayTags=((TagName=""Currency.Monster.Goblin"")))","(GameplayTags=((TagName=""Currency.Monster.Goblin"")))","1.500000","Element.Fire","1.000000","1","3","5","8","0.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","0.500000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","","(AssetGuid=56B6AA1C07CE4D2E848ECE75A8087E68)",""
Goblin_Lumberjack_Red,"/Game/Monsters/gobgeneric/gobgeneric_lumberjack_red_b.gobgeneric_lumberjack_red_b_C","Goblin_Lumberjack","NSLOCTEXT(""MonstersTable"", ""6316B73D4FE6CFDABFC1359FB7B8011A"", ""Goblin Lumberjack"")","1-100","3-100","1.130000","0.430000","1000","Popcorn_Woody","1.750000","1.000000","0.000000","GoblinName","GoblinPackName","0.250000","0.020000","0.250000","1.000000","0.750000","800.000000","True","2500.000000","1.250000","2.000000","Popcorn","","","","(GameplayTags=((TagName=""Character.Monster.Rare""),(TagName=""Character.Monster.Goblin""),(TagName=""Character.Monster.Goblin.AllRed""),(TagName=""Character.Monster.Goblin.Lumberjack.Red""),(TagName=""Character.Monster.Championable""),(TagName=""Character.Monster.Championable.Pack""),(TagName=""Character.Monster.Resurrectable""),(TagName=""Character.Monster.Day""),(TagName=""Character.Monster.Melee"")))","(GameplayTags=((TagName=""Currency.Monster.Goblin"")))","(GameplayTags=((TagName=""Currency.Monster.Goblin"")))","1.500000","Element.Fire","1.000000","1","3","5","8","0.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","0.500000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","","(AssetGuid=56B6AA1C07CE4D2E848ECE75A8087E68)",""
Goblin_Miner,"/Game/Monsters/gobgeneric/gobgeneric_miner_b.gobgeneric_miner_b_C","Goblin_Miner","NSLOCTEXT(""MonstersTable"", ""9EF0AF8649D0500C2371A9942BE961A3"", ""Goblin Miner"")","1-100","3-100","1.130000","0.430000","1000","Popcorn_Stony","1.750000","1.000000","0.000000","GoblinName","GoblinPackName","0.250000","0.020000","0.250000","1.000000","0.750000","800.000000","True","2500.000000","1.250000","2.000000","Popcorn","","","","(GameplayTags=((TagName=""Character.Monster.Common""),(TagName=""Character.Monster.Goblin""),(TagName=""Character.Monster.Goblin.AllForest""),(TagName=""Character.Monster.Goblin.Miner""),(TagName=""Character.Monster.Goblin.Miner.Forest""),(TagName=""Character.Monster.Championable""),(TagName=""Character.Monster.Championable.Pack""),(TagName=""Character.Monster.Resurrectable""),(TagName=""Character.Monster.Day""),(TagName=""Character.Monster.Melee"")))","(GameplayTags=((TagName=""Currency.Monster.Goblin"")))","(GameplayTags=((TagName=""Currency.Monster.Goblin"")))","1.500000","Element.Fire","1.000000","1","3","5","8","0.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","0.500000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","","(AssetGuid=56B6AA1C07CE4D2E848ECE75A8087E68)",""
Goblin_Miner_Red,"/Game/Monsters/gobgeneric/gobgeneric_miner_red_b.gobgeneric_miner_red_b_C","Goblin_Miner","NSLOCTEXT(""MonstersTable"", ""9EF0AF8649D0500C2371A9942BE961A3"", ""Goblin Miner"")","1-100","3-100","1.130000","0.430000","1000","Popcorn_Stony","1.750000","1.000000","0.000000","GoblinName","GoblinPackName","0.250000","0.020000","0.250000","1.000000","0.750000","800.000000","True","2500.000000","1.250000","2.000000","Popcorn","","","","(GameplayTags=((TagName=""Character.Monster.Common""),(TagName=""Character.Monster.Goblin""),(TagName=""Character.Monster.Goblin.AllRed""),(TagName=""Character.Monster.Goblin.Miner.Red""),(TagName=""Character.Monster.Championable""),(TagName=""Character.Monster.Championable.Pack""),(TagName=""Character.Monster.Resurrectable""),(TagName=""Character.Monster.Day""),(TagName=""Character.Monster.Melee"")))","(GameplayTags=((TagName=""Currency.Monster.Goblin"")))","(GameplayTags=((TagName=""Currency.Monster.Goblin"")))","1.500000","Element.Fire","1.000000","1","3","5","8","0.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","0.500000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","","(AssetGuid=56B6AA1C07CE4D2E848ECE75A8087E68)",""
Goblin_Miner2,"/Game/Monsters/gobgeneric/gobgeneric_miner_cave_b1.gobgeneric_miner_cave_b1_C","Goblin_Miner","NSLOCTEXT(""MonstersTable"", ""67F513BB4BA748A0A755449FDA4F70F2"", ""Goblin Miner"")","1-100","3-100","1.130000","0.430000","1000","Popcorn_Stony","1.750000","1.000000","0.000000","GoblinName","GoblinPackName","0.250000","0.020000","0.250000","1.000000","0.750000","800.000000","True","2500.000000","1.250000","2.000000","Popcorn","","","","(GameplayTags=((TagName=""Character.Monster.Common""),(TagName=""Character.Monster.Goblin""),(TagName=""Character.Monster.Goblin.AllCaves""),(TagName=""Character.Monster.Goblin.Miner""),(TagName=""Character.Monster.Goblin.Miner.Caves""),(TagName=""Character.Monster.Championable""),(TagName=""Character.Monster.Championable.Pack""),(TagName=""Character.Monster.Resurrectable""),(TagName=""Character.Monster.Day""),(TagName=""Character.Monster.Melee"")))","(GameplayTags=((TagName=""Currency.Monster.Goblin"")))","(GameplayTags=((TagName=""Currency.Monster.Goblin"")))","1.500000","Element.Fire","1.000000","1","3","5","8","0.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","0.500000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","","(AssetGuid=56B6AA1C07CE4D2E848ECE75A8087E68)",""
Goblin_Rider,"/Game/Monsters/gobrider/gobrider_b.gobrider_b_C","Goblin_Rider","NSLOCTEXT(""MonstersTable"", ""36C8E6D1422995576CC73ABBA37E4187"", ""Goblin Rider"")","1-100","3-100","3.520000","1.200000","1000","Tough","1.250000","1.000000","0.000000","GoblinName","GoblinPackName","0.250000","0.020000","0.200000","1.000000","1.000000","800.000000","True","2500.000000","3.000000","3.000000","Brute","","","","(GameplayTags=((TagName=""Character.Monster.Uncommon""),(TagName=""Character.Monster.Goblin""),(TagName=""Character.Monster.Goblin.AllForest""),(TagName=""Character.Monster.Goblin.Hounds""),(TagName=""Character.Monster.Goblin.Hounds.Rider""),(TagName=""Character.Monster.Goblin.Hounds.Rider.Forest""),(TagName=""Character.Monster.Resurrectable""),(TagName=""Character.Monster.Day""),(TagName=""Character.Monster.Melee""),(TagName=""Character.Monster.Championable.Solo"")))","(GameplayTags=((TagName=""Currency.Monster.Goblin"")))","(GameplayTags=((TagName=""Currency.Monster.Goblin"")))","4.620000","Element.Fire","1.000000","1","1","2","3","0.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","2.000000","1.000000","3.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","","(AssetGuid=56B6AA1C07CE4D2E848ECE75A8087E68)",""
Goblin_Rider2,"/Game/Monsters/gobrider/gobrider_cave_b.gobrider_cave_b_C","Goblin_Rider","NSLOCTEXT(""MonstersTable"", ""8F0500FF4689A47C736F7CB1387A8C1E"", ""Goblin Rider"")","1-100","3-100","3.520000","1.200000","1000","Tough","1.250000","1.000000","0.000000","GoblinName","GoblinPackName","0.250000","0.020000","0.200000","1.000000","1.000000","800.000000","True","2500.000000","3.000000","3.000000","Brute","","","","(GameplayTags=((TagName=""Character.Monster.Uncommon""),(TagName=""Character.Monster.Goblin""),(TagName=""Character.Monster.Goblin.AllCaves""),(TagName=""Character.Monster.Goblin.Hounds""),(TagName=""Character.Monster.Goblin.Hounds.Rider""),(TagName=""Character.Monster.Goblin.Hounds.Rider.Caves""),(TagName=""Character.Monster.Resurrectable""),(TagName=""Character.Monster.Day""),(TagName=""Character.Monster.Melee""),(TagName=""Character.Monster.Championable.Solo"")))","(GameplayTags=((TagName=""Currency.Monster.Goblin"")))","(GameplayTags=((TagName=""Currency.Monster.Goblin"")))","4.620000","Element.Fire","1.000000","1","1","2","3","0.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","2.000000","1.000000","3.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","0.000000","1.000000","","(AssetGuid=56B6AA1C07CE4D2E848ECE75A8087E68)",""
