---,SkillClass,CharacterTag,DisplayName,Animation,AnimationOverride,MaximumSkillLevel,MinimumSkillLevel,bShowSkillLevel,GameplayTags,ExclusiveTags,RequiredSkillTab,RequiredLevelInSkillTab,TraitMode,RequiredItemTags,TraitString,PerLevelDisplayTexts,PerLevelDisplayCategories,TraitCurve1,TraitCurve2,TraitCurve3,TraitCurve4,Tier1TraitString,Tier1DisplayText,Tier2TraitString,Tier2DisplayText,Tier3TraitString,Tier3DisplayText,bCanNeverBeUnlocked,bHiddenBehindCheats,SkillPanelRow,SkillPanelColumn,DamageFactor,Cooldown,EnergyCost,Param1,Param1_DevNote,Param2,Param2_DevNote,Param3,Param3_DevNote,DefaultSkillSet,DefaultSkillSlot,Icon,SecondaryEnergyCosts,Notes
SS_Shasta,"/Game/Skills/Blueprints/Sharpshooter/Skill_Sharpshooter_Shasta.Skill_Sharpshooter_Shasta_C","Character.Player.Sharpshooter","NSLOCTEXT(""SkillsTable"", ""SS_Shasta_DisplayName"", ""Loyal Shasta"")","Default","None","10","0","True","(GameplayTags=((TagName=""Skill.Active""),(TagName=""Skill.Sharpshooter.Adventurer""),(TagName=""Skill.Cooldown.Sharpshooter"")))","(GameplayTags=)","(RowName=""SS_Adventurer"")","20","Default","(GameplayTags=)","DamagePctBySkillTag|Skill.Minion.Sharpshooter.Shasta=.05","(NSLOCTEXT(""SkillsTable"", ""2B3E2E9E419BD6B7D2ED328AB1D74020"", ""Shasta Attack Damage""))","","PerLevelByOnes","None","None","None","MinionLifespanBonus|Character.Minion.Shasta=12","NSLOCTEXT(""SkillsTable"", ""15F191654FCEB83DD30C4AB7256519A9"", ""12 sec. increased summon Duration for Shasta"")","DamagePctByStatusEffectTag|StatusEffect.Taunt=.5","NSLOCTEXT(""SkillsTable"", ""AF0B540E4ED6FC8F0187C68A81045C5B"", ""50% increased Damage to Taunted enemies"")","SkillModifier|Skill.Sharpshooter.Milestone.Shasta1=1","NSLOCTEXT(""SkillsTable"", ""E51042DE44282DB02E9871ACA2BAA054"", ""Shasta now has a burning area around her, dealing 50% Weapon Damage"")","False","False","0","4","1.000000","30.000000","0.000000","0.000000","","0.000000","","0.000000","","Default","Skill00","/Game/Skills/Blueprints/Sharpshooter/Sharpshooter_Shasta.Sharpshooter_Shasta","",""
SS_SmokeBomb,"/Game/Skills/Blueprints/Sharpshooter/Skill_Sharpshooter_SmokeBomb.Skill_Sharpshooter_SmokeBomb_C","Character.Player.Sharpshooter","NSLOCTEXT(""SkillsTable"", ""SS_SmokeBomb_DisplayName"", ""Ghost Visage"")","Default","None","10","0","True","(GameplayTags=((TagName=""Skill.Active""),(TagName=""Skill.Sharpshooter.Adventurer""),(TagName=""Skill.Cooldown.Sharpshooter""),(TagName=""Skill.Escape"")))","(GameplayTags=)","(RowName=""SS_Adventurer"")","5","Default","(GameplayTags=)","RandomBonusPctBySkillName|SS_SmokeBomb=.05","(NSLOCTEXT(""SkillsTable"", ""4D65A74F46111456958AD1B97CD96F83"", ""Increased Critical Hit Chance after using Ghost Visage""))","","PerLevelByOnes","None","None","None","SmokeBombCharges.Max=1","NSLOCTEXT(""SkillsTable"", ""AB9933FE416EDED2A1C77D93B825A44D"", ""Ghost Visage gains an additional Charge"")","ProcChance|PotionIntangible=.25","NSLOCTEXT(""SkillsTable"", ""335F5C56416BF38BAFF5EBAAAC490E44"", ""25% chance to become Intangible after using a Potion for 3 sec."")","SkillModifier|Skill.Sharpshooter.Milestone.GhostVisage1=1;MinionsOnProcFromAffix|GhostVisageTaunter=1","NSLOCTEXT(""SkillsTable"", ""0B3505A8498372A2D903B29CC529856A"", ""Triggering Ghost Visage leaves behind a spectre at your starting location that Taunts enemies for 2 sec."")","False","False","1","1","4.000000","0.500000","1.000000","0.000000","","0.000000","","0.000000","","Default","Skill00","/Game/Skills/Blueprints/Sharpshooter/Sharpshooter_Ghost_Visage.Sharpshooter_Ghost_Visage","",""
SS_TargetedStrikes,"/Game/Skills/Blueprints/Sharpshooter/Skill_Sharpshooter_TargetedStrikes.Skill_Sharpshooter_TargetedStrikes_C","Character.Player.Sharpshooter","NSLOCTEXT(""SkillsTable"", ""SS_TargetedStrikes_DisplayName"", ""Targeted Strikes"")","Default","None","10","0","True","(GameplayTags=((TagName=""Skill.Active""),(TagName=""Skill.Sharpshooter.Ranged.Shoot"")))","(GameplayTags=)","(RowName=""SS_Precision"")","5","Default","(GameplayTags=)","SkillDamageFactorMultiplier|SS_TargetedStrikes=.05","(NSLOCTEXT(""SkillsTable"", ""9CF6A0D74FD86591DAFA54BCED9F301A"", ""Targeted Strikes Damage""))","","PerLevelByOnes","None","None","None","SkillModifier|Skill.Sharpshooter.Milestone.TargetedStrikes1=1","NSLOCTEXT(""SkillsTable"", ""A20F863D4795721E25ACCABC0EF01D63"", ""Each successive hit in a volley now deals +25% more Damage"")","Ammo.Regen.Multiplier=.3","NSLOCTEXT(""SkillsTable"", ""B6B21ABC418BCD77EE6E688356B70448"", ""+30% Ammo recharge rate"")","SkillModifier|Skill.Sharpshooter.Milestone.TargetedStrikes2=1","NSLOCTEXT(""SkillsTable"", ""5E0554834C711BD0B70D07AF5D8AC8CD"", ""Every third Targeted Strikes fires larger arrows that deal double Damage"")","False","False","2","1","1.100000","0.000000","5.000000","0.000000","","0.000000","","0.000000","","Default","Skill00","/Game/Skills/Blueprints/Sharpshooter/Sharpshooter_Targeted_Strikes.Sharpshooter_Targeted_Strikes","",""
SS_TriShot,"/Game/Skills/Blueprints/Sharpshooter/Skill_Sharpshooter_TriShot.Skill_Sharpshooter_TriShot_C","Character.Player.Sharpshooter","NSLOCTEXT(""SkillsTable"", ""SS_TriShot_DisplayName"", ""Tight Grouping"")","Default","None","10","0","True","(GameplayTags=((TagName=""Skill.Active""),(TagName=""Skill.Sharpshooter.Ranged.Shoot"")))","(GameplayTags=)","(RowName=""SS_Precision"")","1","Default","(GameplayTags=)","SkillDamageFactorMultiplier|SS_TriShot=.05;","(NSLOCTEXT(""SkillsTable"", ""DD59DA574B485DB303DA39953321D49F"", ""Tight Grouping Damage""))","","PerLevelByOnes","None","None","None","SkillModifier|Skill.Sharpshooter.Milestone.TightGrouping1=1","NSLOCTEXT(""SkillsTable"", ""22FC6F7742F719E043DAFD86AB781252"", ""Tight Grouping now Slows enemies for -40% movement speed for 2 sec."")","RelicEnergyChargeBonusPct=.1","NSLOCTEXT(""SkillsTable"", ""BA7FDA7D4ABE5439361D2D8F08111587"", ""+10% Relic Energy Charge Rate"")","SkillModifier|Skill.Sharpshooter.Milestone.TightGrouping2=1","NSLOCTEXT(""SkillsTable"", ""4B44C91449C350B35AD3BFB250B309BC"", ""Tight Grouping now fires a second burst every third volley"")","False","False","1","0","1.500000","0.000000","4.000000","0.000000","","0.000000","","0.000000","","Default","Skill00","/Game/Skills/Blueprints/Sharpshooter/Sharpshooter_Tight_Grouping.Sharpshooter_Tight_Grouping","",""
Skill_BasicAttack,"/Game/Skills/Blueprints/Weapons/Skill_BasicAttack.Skill_BasicAttack_C","Character.Player","NSLOCTEXT(""SkillsTable"", ""Skill_BasicAttack_DisplayName"", ""Basic Attack"")","Instant","None","1","1","False","(GameplayTags=((TagName=""Skill.Global""),(TagName=""Skill.Active"")))","(GameplayTags=)","(RowName="""")","0","Default","(GameplayTags=)","","","","None","None","None","None","","","","","","","False","False","0","0","1.000000","0.000000","0.000000","0.000000","","0.000000","","0.000000","","Default","Skill00","/Game/Skills/Blueprints/Weapons/Sword_Basic_Attack_Final.Sword_Basic_Attack_Final","",""
Skill_Potion,"/Game/Skills/Blueprints/Skill_Potion.Skill_Potion_C","Character.Player","NSLOCTEXT(""SkillsTable"", ""Skill_Potion_DisplayName"", ""Drink Potion"")","Default","None","1","1","False","(GameplayTags=((TagName=""Skill.Potion"")))","(GameplayTags=)","(RowName="""")","0","Default","(GameplayTags=)","","","","None","None","None","None","","","","","","","False","False","0","0","1.000000","6.000000","0.000000","0.000000","","0.000000","","0.000000","","Default","Potion","/Game/Skills/Blueprints/PotionHealth.PotionHealth","",""
Skill_PoisonCurePotion,"/Game/Skills/Blueprints/Skill_PoisonCurePotion.Skill_PoisonCurePotion_C","Character.Player","NSLOCTEXT(""SkillsTable"", ""Skill_PoisonCurePotion_DisplayName"", ""Antidote Potion"")","Default","None","1","1","False","(GameplayTags=((TagName=""Skill.Potion"")))","(GameplayTags=)","(RowName="""")","0","Default","(GameplayTags=)","","","","None","None","None","None","","","","","","","False","False","0","0","1.000000","5.000000","0.000000","0.000000","","0.000000","","0.000000","","Default","Potion","/Game/Skills/Blueprints/GenericPassives/Counter_Poison_Final.Counter_Poison_Final","",""
Skill_PainandGain_SpeedOnBlock,"/Game/Skills/Blueprints/EmberWeapons/ChampionsAmulet/Skill_Passive_PainandGain_IncreasedAttackSpeed.Skill_Passive_PainandGain_IncreasedAttackSpeed_C","Character.Player","NSLOCTEXT(""SkillsTable"", ""Skill_PainandGain_SpeedOnBlock_DisplayName"", ""Innervate"")","Instant","None","1","0","True","(GameplayTags=((TagName=""Skill.Passive""),(TagName=""Skill.EmberWeapon"")))","(GameplayTags=)","(RowName="""")","0","Default","(GameplayTags=)","","","","None","None","None","None","","","","","","","False","False","0","0","1.000000","0.000000","0.000000","0.000000","","0.000000","","0.000000","","None","None","/Game/Skills/textures/PlaceholderSkillIcons/Placeholder_MeleeSkill02.Placeholder_MeleeSkill02","","Relic Weapon"
Skill_PainandGain_ShieldBash,"/Game/Skills/Blueprints/EmberWeapons/ChampionsAmulet/Skill_PainandGain_ShieldBash.Skill_PainandGain_ShieldBash_C","Character.Player","NSLOCTEXT(""SkillsTable"", ""Skill_PainandGain_ShieldBash_DisplayName"", ""Shield Bash"")","Instant","None","1","0","True","(GameplayTags=((TagName=""Skill.Active""),(TagName=""Skill.EmberWeapon"")))","(GameplayTags=)","(RowName="""")","0","Default","(GameplayTags=)","","","","None","None","None","None","","","","","","","False","False","0","0","1.250000","8.000000","0.000000","0.000000","","0.000000","","0.000000","","None","None","/Game/UI/Textures/LooseIcons/Body_Block_Passive.Body_Block_Passive","","Relic Weapon"
Skill_PainandGain_VictoryPerformance,"/Game/Skills/Blueprints/EmberWeapons/ChampionsAmulet/Skill_PainandGain_VictoryPerformance.Skill_PainandGain_VictoryPerformance_C","Character.Player","NSLOCTEXT(""SkillsTable"", ""Skill_PainandGain_VictoryPerformance_DisplayName"", ""Victory Performance"")","Default","None","1","0","True","(GameplayTags=((TagName=""Skill.Active""),(TagName=""Skill.EmberWeapon"")))","(GameplayTags=)","(RowName="""")","0","Default","(GameplayTags=)","","","","None","None","None","None","","","","","","","False","False","0","0","1.000000","1.000000","0.000000","0.000000","","0.000000","","0.000000","","None","None","/Game/UI/Textures/LooseIcons/Relic_Victory_Performance.Relic_Victory_Performance","","Relic Weapon"
Skill_Glacier,"/Game/Skills/Blueprints/EmberWeapons/Coldheart/Skill_Glacier.Skill_Glacier_C","Character.Player","NSLOCTEXT(""SkillsTable"", ""Skill_Glacier_DisplayName"", ""Glacier"")","Instant","None","1","0","True","(GameplayTags=((TagName=""Skill.Active""),(TagName=""Skill.Relic.Coldheart"")))","(GameplayTags=)","(RowName="""")","0","Default","(GameplayTags=)","","","","None","None","None","None","","","","","","","False","False","0","0","0.750000","16.000000","0.000000","0.000000","","0.000000","","0.000000","","Default","Skill00","/Game/Skills/Blueprints/EmberWeapons/Coldheart/Glacier_Final.Glacier_Final","","Relic Weapon"
Skill_IceAge,"/Game/Skills/Blueprints/EmberWeapons/Coldheart/Skill_IceAge.Skill_IceAge_C","Character.Player","NSLOCTEXT(""SkillsTable"", ""Skill_IceAge_DisplayName"", ""Ice Age"")","Instant","None","1","0","True","(GameplayTags=((TagName=""Skill.EmberWeapon""),(TagName=""Skill.Active"")))","(GameplayTags=)","(RowName="""")","0","Default","(GameplayTags=)","","","","None","None","None","None","","","","","","","False","False","1","0","0.300000","120.000000","0.000000","0.000000","","0.000000","","0.000000","","Default","Skill00","/Game/Skills/Blueprints/EmberWeapons/Coldheart/Ice_Age_Final.Ice_Age_Final","","Relic Weapon"
Skill_Icicles,"/Game/Skills/Blueprints/EmberWeapons/Coldheart/Skill_Icicles.Skill_Icicles_C","Character.Player","NSLOCTEXT(""SkillsTable"", ""Skill_Icicles_DisplayName"", ""Icicles"")","None","None","1","0","True","(GameplayTags=((TagName=""Skill.Passive""),(TagName=""Skill.Relic.Coldheart"")))","(GameplayTags=)","(RowName="""")","0","Default","(GameplayTags=)","","","","None","None","None","None","","","","","","","False","False","0","1","0.800000","0.000000","0.000000","0.000000","","0.000000","","0.000000","","None","None","/Game/Skills/Blueprints/EmberWeapons/Coldheart/Icicles_Final.Icicles_Final","","Relic Weapon"
Skill_CursedStaff_ColdSickness,"/Game/Skills/Blueprints/EmberWeapons/Skill_ColdSickness.Skill_ColdSickness_C","Character.Player","NSLOCTEXT(""SkillsTable"", ""Skill_CursedStaff_ColdSickness_DisplayName"", ""Cold Sickness"")","Default","None","1","0","True","(GameplayTags=((TagName=""Skill.EmberWeapon""),(TagName=""Skill.Active"")))","(GameplayTags=)","(RowName="""")","0","Default","(GameplayTags=)","","","","None","None","None","None","","","","","","","False","False","0","2","1.000000","10.000000","0.000000","0.000000","","0.000000","","0.000000","","Default","Skill00","/Game/UI/Textures/LooseIcons/Cold_Sickness.Cold_Sickness","","Relic Weapon"
Skill_UnboundBlade_SlowOnCrit,"/Game/Skills/Blueprints/EmberWeapons/Passive_SlowOnCrit.Passive_SlowOnCrit_C","Character.Player","NSLOCTEXT(""SkillsTable"", ""Skill_UnboundBlade_SlowOnCrit_DisplayName"", ""Enfeeble"")","None","None","1","0","True","(GameplayTags=((TagName=""Skill.Passive""),(TagName=""Skill.EmberWeapon"")))","(GameplayTags=)","(RowName="""")","0","Default","(GameplayTags=)","","","","None","None","None","None","","","","","","","False","False","1","2","1.000000","0.000000","0.000000","0.000000","","0.000000","","0.000000","","None","None","/Game/UI/Textures/LooseIcons/Enfeeble.Enfeeble","","Relic Weapon"
Skill_Thunderbuss_LightningHit,"/Game/Skills/Blueprints/EmberWeapons/Electrode/Skill_Electrode_LightningHit.Skill_Electrode_LightningHit_C","Character.Player","NSLOCTEXT(""SkillsTable"", ""Skill_Thunderbuss_LightningHit_DisplayName"", ""Lightning Strike"")","Default","None","1","0","True","(GameplayTags=((TagName=""Skill.EmberWeapon""),(TagName=""Skill.Active"")))","(GameplayTags=)","(RowName="""")","0","Default","(GameplayTags=)","","","","None","None","None","None","","","","","","","False","False","0","3","1.250000","0.000000","0.000000","0.000000","","0.000000","","0.000000","","Default","Skill00","/Game/Skills/textures/PlaceholderSkillIcons/Placeholder_AOESKill03.Placeholder_AOESKill03","","Relic Weapon"
Skill_Flametongue_BurningExploding,"/Game/Skills/Blueprints/EmberWeapons/Skill_Passive_EmberWeapon_FlameTongue_BurningExploding.Skill_Passive_EmberWeapon_FlameTongue_BurningExploding_C","Character.Player","NSLOCTEXT(""SkillsTable"", ""Skill_Flametongue_BurningExploding_DisplayName"", ""Conflagration"")","Instant","None","1","0","True","(GameplayTags=((TagName=""Skill.EmberWeapon""),(TagName=""Skill.Passive"")))","(GameplayTags=)","(RowName="""")","0","Default","(GameplayTags=)","","","","None","None","None","None","","","","","","","False","False","1","3","1.000000","0.000000","0.000000","0.000000","","0.000000","","0.000000","","None","None","/Game/Skills/textures/PlaceholderSkillIcons/Placeholder_PassiveSkill01.Placeholder_PassiveSkill01","","Relic Weapon"
Skill_Passive_EmberWeapon_Bane_MissilesOnPoisonHit,"/Game/Skills/Blueprints/EmberWeapons/Bane/Skill_EmberWeapon_Bane_MissilesOnPoisonHit.Skill_EmberWeapon_Bane_MissilesOnPoisonHit_C","Character.Player","NSLOCTEXT(""SkillsTable"", ""Skill_Passive_EmberWeapon_Bane_MissilesOnPoisonHit_DisplayName"", ""Poison Pop"")","None","None","1","0","True","(GameplayTags=((TagName=""Skill.EmberWeapon""),(TagName=""Skill.Passive"")))","(GameplayTags=)","(RowName="""")","0","Default","(GameplayTags=)","","","","None","None","None","None","","","","","","","False","False","0","0","0.450000","0.000000","0.000000","0.000000","","0.000000","","0.000000","","None","None","/Game/Skills/Blueprints/EmberWeapons/Coldheart/Glacier_Final.Glacier_Final","","Relic Weapon"
Skill_Conduit_LocalizedStorm,"/Game/Skills/Blueprints/EmberWeapons/Electrode/Skill_Conduit_LocalizedStorm.Skill_Conduit_LocalizedStorm_C","Character.Player","NSLOCTEXT(""SkillsTable"", ""Skill_Conduit_LocalizedStorm_DisplayName"", ""Localized Storm"")","Default","None","1","0","True","(GameplayTags=((TagName=""Skill.Active""),(TagName=""Skill.EmberWeapon""),(TagName=""Skill.Cooldown.Relic"")))","(GameplayTags=)","(RowName="""")","0","Default","(GameplayTags=)","","","","None","None","None","None","","","","","","","False","False","0","4","3.000000","12.000000","0.000000","0.000000","","0.000000","","0.000000","","Default","Skill00","/Game/Skills/Blueprints/EmberWeapons/Electrode/Relic_Localized_Storm.Relic_Localized_Storm","","Relic Weapon"
Skill_Timesphere,"/Game/Skills/Blueprints/EmberWeapons/ClockworkStaff/Skill_Timesphere.Skill_Timesphere_C","Character.Player","NSLOCTEXT(""SkillsTable"", ""Skill_Timesphere_DisplayName"", ""Timesphere"")","Instant","None","1","0","True","(GameplayTags=((TagName=""Skill.EmberWeapon""),(TagName=""Skill.Active"")))","(GameplayTags=)","(RowName="""")","0","Default","(GameplayTags=)","","","","None","None","None","None","","","","","","","False","False","1","4","1.000000","1.000000","0.000000","0.000000","","0.000000","","0.000000","","Default","Skill00","/Game/UI/Textures/LooseIcons/Timesphere.Timesphere","","Relic Weapon"
Skill_Passive_TemporalStaff,"/Game/Skills/Blueprints/EmberWeapons/ClockworkStaff/Skill_Passive_TemporalStaff.Skill_Passive_TemporalStaff_C","Character.Player","NSLOCTEXT(""SkillsTable"", ""Skill_Passive_TemporalStaff_DisplayName"", ""Temporal Staff"")","None","None","1","0","True","(GameplayTags=((TagName=""Skill.EmberWeapon""),(TagName=""Skill.Passive"")))","(GameplayTags=)","(RowName="""")","0","Default","(GameplayTags=)","","","","None","None","None","None","","","","","","","False","False","0","5","1.000000","0.000000","0.000000","0.000000","","0.000000","","0.000000","","None","None","/Game/UI/Textures/LooseIcons/Temporal_Staff.Temporal_Staff","","Relic Weapon"
Skill_Singularity,"/Game/Skills/Blueprints/EmberWeapons/ClockworkStaff/Skill_Singularity.Skill_Singularity_C","Character.Player","NSLOCTEXT(""SkillsTable"", ""Skill_Singularity_DisplayName"", ""Singularity"")","Instant","None","1","0","True","(GameplayTags=((TagName=""Skill.EmberWeapon""),(TagName=""Skill.Active"")))","(GameplayTags=)","(RowName="""")","0","Default","(GameplayTags=)","","","","None","None","None","None","","","","","","","False","False","1","5","1.000000","6.000000","0.000000","0.000000","","0.000000","","0.000000","","Default","Skill00","/Game/Skills/Blueprints/Singularity.Singularity","","Relic Weapon"
Pet_Melee,"/Game/Skills/Blueprints/Monsters/Skill_PetMeleeAttack.Skill_PetMeleeAttack_C","Character","NSLOCTEXT(""SkillsTable"", ""08F4546841757A30633850A2C2BA18CF"", ""Attack"")","Default","None","1","1","False","(GameplayTags=((TagName=""Skill.Pet.Basic"")))","(GameplayTags=)","(RowName="""")","0","Default","(GameplayTags=)","","","","None","None","None","None","","","","","","","False","False","0","0","0.625000","0.000000","0.000000","0.000000","","0.000000","","0.000000","","Pet","Basic_Attack","/Game/Skills/Blueprints/Pets/Pet_Basic_Attack.Pet_Basic_Attack","",""
PetAura_Defense,"/Game/Skills/Blueprints/Pets/AurasandBuffs/Skill_Aura_DefenseIncrease.Skill_Aura_DefenseIncrease_C","Character","NSLOCTEXT(""SkillsTable"", ""PetAura_Defense_DisplayName"", ""Aura: Defender"")","Default","None","1","0","False","(GameplayTags=((TagName=""Skill.Pet.Aura"")))","(GameplayTags=((TagName=""Skill.Pet.Aura"")))","(RowName="""")","0","Default","(GameplayTags=)","","","","None","None","None","None","","","","","","","False","False","0","0","1.000000","0.000000","0.000000","0.000000","","0.000000","","0.000000","","Pet","Skill00","/Game/Skills/Blueprints/Pets/Defender_Pet.Defender_Pet","",""
PetAura_CritChance,"/Game/Skills/Blueprints/Pets/AurasandBuffs/Skill_Aura_DeadlyStrikes.Skill_Aura_DeadlyStrikes_C","Character","NSLOCTEXT(""SkillsTable"", ""PetAura_CritChance_DisplayName"", ""Aura: Deadlier Strikes"")","Default","None","1","0","False","(GameplayTags=((TagName=""Skill.Pet.Aura"")))","(GameplayTags=((TagName=""Skill.Pet.Aura"")))","(RowName="""")","0","Default","(GameplayTags=)","","","","None","None","None","None","","","","","","","False","False","1","0","1.000000","0.000000","0.000000","0.000000","","0.000000","","0.000000","","Pet","Skill00","/Game/Skills/Blueprints/Pets/Deadly_Strike_Pet.Deadly_Strike_Pet","",""
PetAura_MovementSpeed,"/Game/Skills/Blueprints/Pets/AurasandBuffs/Skill_Aura_MovmentSpeed.Skill_Aura_MovmentSpeed_C","Character","NSLOCTEXT(""SkillsTable"", ""PetAura_MovementSpeed_DisplayName"", ""Aura: Running Partner"")","Default","None","1","0","False","(GameplayTags=((TagName=""Skill.Pet.Aura""),(TagName=""Skill.Escape"")))","(GameplayTags=((TagName=""Skill.Pet.Aura"")))","(RowName="""")","0","Default","(GameplayTags=)","","","","None","None","None","None","","","","","","","False","False","2","0","1.000000","0.000000","0.000000","0.000000","","0.000000","","0.000000","","Pet","Skill00","/Game/Skills/Blueprints/Pets/Running_Partner_Pet.Running_Partner_Pet","",""
PetAura_BlockChance,"/Game/Skills/Blueprints/Pets/AurasandBuffs/Skill_Aura_BlockChance.Skill_Aura_BlockChance_C","Character","NSLOCTEXT(""SkillsTable"", ""PetAura_BlockChance_DisplayName"", ""Aura: Increased Awareness"")","Default","None","1","0","False","(GameplayTags=((TagName=""Skill.Pet.Aura"")))","(GameplayTags=((TagName=""Skill.Pet.Aura"")))","(RowName="""")","0","Default","(GameplayTags=)","","","","None","None","None","None","","","","","","","False","False","0","3","1.000000","0.000000","0.000000","0.000000","","0.000000","","0.000000","","Pet","Skill00","/Game/Skills/Blueprints/Pets/Padded_Armor.Padded_Armor","",""
