---,SkillClass,CharacterTag,Animation,AnimationOverride,MaximumSkillLevel,MinimumSkillLevel,EmberWeaponUnlockLevel,bShowSkillLevel,GameplayTags,ExclusiveTags,RequiredSkillTab,RequiredPointsInSkillTab,TraitMode,TraitString,PerLevelDisplayTexts,PerLevelDisplayCategories,TraitCurve1,TraitCurve2,TraitCurve3,TraitCurve4,Tier1TraitString,Tier1DisplayText,Tier2TraitString,Tier2DisplayText,Tier3TraitString,Tier3DisplayText,bCanNeverBeUnlocked,bHiddenBehindCheats,SkillPanelRow,SkillPanelColumn,TryStatusEffect,TryDuration,DefaultSkillSet,DefaultSkillSlot,Notes
Coldheart_HitOnFrozen,"/Game/Skills/Blueprints/EmberWeapons/Coldheart/SkillTreePlaceholders/SkillTree_Coldheart_FrozenOnHit.SkillTree_Coldheart_FrozenOnHit_C","Character.Player","Default","None","1","0","10","False","(GameplayTags=((TagName=""Skill.EmberWeapon.ColdHeart""),(TagName=""Skill.Passive"")))","(GameplayTags=)","(RowName=""ColdHeart"")","0","Default","ProcChance|FreezeWhenhit=.10;ElementalProcDuration|Proc.FreezeWhenHit=2","(NSLOCTEXT(""SkillsTable"", ""E36ECA894CE3F1C639E89C9CF129D52F"", ""Chance to freeze enemies who hit you.""))","","None","None","None","None","","","","","","","False","False","0","2","(RowName="""")","30.000000","None","None",""
Coldheart_IceGolem,"/Game/Skills/Blueprints/EmberWeapons/Coldheart/ProcSkill_Coldheart_IceGolem.ProcSkill_Coldheart_IceGolem_C","Character.Player","Default","None","1","0","15","False","(GameplayTags=((TagName=""Skill.EmberWeapon.ColdHeart""),(TagName=""Skill.Passive"")))","(GameplayTags=)","(RowName=""ColdHeart"")","0","Default","ProcChance|GolemOnKillChilled=.15","","","None","None","None","None","","","","","","","False","False","0","3","(RowName="""")","30.000000","None","None",""
Coldheart_EnhancedActivation,"/Game/Skills/Blueprints/EmberWeapons/Coldheart/SkillTreePlaceholders/SkillTree_Coldheart_EnhancedActivation.SkillTree_Coldheart_EnhancedActivation_C","Character.Player","Default","None","1","0","30","False","(GameplayTags=((TagName=""Skill.EmberWeapon.UltimateActive""),(TagName=""Skill.EmberWeapon.ColdHeart""),(TagName=""Skill.Passive"")))","(GameplayTags=)","(RowName=""ColdHeart"")","0","Default","","","","None","None","None","None","","","","","","","False","False","0","4","(RowName="""")","30.000000","None","None",""
Coldheart_ChancetoFreezeWhileActive,"/Game/Skills/Blueprints/EmberWeapons/Coldheart/SkillTreePlaceholders/SkillTree_ColdHeart_FreezeWhileActive.SkillTree_ColdHeart_FreezeWhileActive_C","Character.Player","Default","None","10","0","0","True","(GameplayTags=((TagName=""Skill.EmberWeapon.ColdHeart""),(TagName=""Skill.Passive""),(TagName=""Skill.EmberWeapon.Activated"")))","(GameplayTags=)","(RowName=""ColdHeart"")","0","StatusEffect","ElementalProcChance|Proc.Freeze=.025","(NSLOCTEXT(""SkillsTable"", ""AEF64B024F76E05FCF5DC189DB5FC9AE"", ""Increased chance to freeze enemies you hit while Coldheart is active.""))","","PerLevelByOnesStartWithOne","None","None","None","","","","","","","False","False","1","0","(RowName="""")","30.000000","None","None",""
Coldheart_CritHitFrozen,"/Game/Skills/Blueprints/EmberWeapons/Coldheart/SkillTreePlaceholders/SkillTree_ColdHeart_CritvsFreeze.SkillTree_ColdHeart_CritvsFreeze_C","Character.Player","Default","None","10","0","0","True","(GameplayTags=((TagName=""Skill.EmberWeapon.ColdHeart""),(TagName=""Skill.Passive""),(TagName=""Skill.EmberWeapon.Activated"")))","(GameplayTags=)","(RowName=""ColdHeart"")","0","StatusEffect","CriticalDamageBonus=.05","(NSLOCTEXT(""SkillsTable"", ""18D36ABE4FEF44F0AB5A509BF71E5BFA"", ""Increased critical damage while active. 100% chance to critically hit frozen enemies.""))","","PerLevelByOnesStartWithOne","None","None","None","","","","","","","False","False","2","0","(RowName="""")","30.000000","None","None",""
Coldheart_IcewallDamage,"/Game/Skills/Blueprints/EmberWeapons/Coldheart/SkillTreePlaceholders/SkillTree_Coldheart_IceWallDamage.SkillTree_Coldheart_IceWallDamage_C","Character.Player","Default","None","10","0","0","True","(GameplayTags=((TagName=""Skill.EmberWeapon.ColdHeart""),(TagName=""Skill.Passive"")))","(GameplayTags=)","(RowName=""ColdHeart"")","5","Default","SkillDamageFactorMultiplier|Coldheart_Icewall=0.05","(NSLOCTEXT(""SkillsTable"", ""F920DCDA4E1F1093E093FCB004F62EEE"", ""Increased damage for Glacier.""))","","PerLevelByOnesStartWithOne","None","None","None","","","","","","","False","False","1","1","(RowName="""")","30.000000","None","None",""
Coldheart_IcewallCooldown,"/Game/Skills/Blueprints/EmberWeapons/Coldheart/SkillTreePlaceholders/SkillTree_Coldheart_IcewallCooldownReduction.SkillTree_Coldheart_IcewallCooldownReduction_C","Character.Player","Default","None","10","0","0","True","(GameplayTags=((TagName=""Skill.EmberWeapon.ColdHeart""),(TagName=""Skill.Passive"")))","(GameplayTags=)","(RowName=""ColdHeart"")","5","Default","CooldownPctBySkillName|Coldheart_Icewall=-.05","(NSLOCTEXT(""SkillsTable"", ""44811EA54FBC894CFB11C7A1F5C49309"", ""Cooldown to Glacier.""))","","PerLevelByOnesStartWithOne","None","None","None","","","","","","","False","False","2","1","(RowName="""")","30.000000","None","None",""
Coldheart_FrozenDurationOnHit,"/Game/Skills/Blueprints/EmberWeapons/Coldheart/SkillTreePlaceholders/SkillTree_Coldheart_FrozenOnHitDuration.SkillTree_Coldheart_FrozenOnHitDuration_C","Character.Player","Default","None","10","0","0","True","(GameplayTags=((TagName=""Skill.EmberWeapon.ColdHeart""),(TagName=""Skill.Passive"")))","(GameplayTags=)","(RowName=""ColdHeart"")","10","Default","ElementalProcDuration|Proc.FreezeWhenHit=.1","(NSLOCTEXT(""SkillsTable"", ""0CD89A0841EEA742694454AF6EBE4A23"", ""Increased duration for enemies who are frozen after hitting you.""))","","PerLevelByOnesStartWithOne","None","None","None","","","","","","","False","False","1","2","(RowName="""")","30.000000","None","None",""
Coldheart_FrozenChanceOnHit,"/Game/Skills/Blueprints/EmberWeapons/Coldheart/SkillTreePlaceholders/SkillTree_Coldheart_FrozenOnHitChance.SkillTree_Coldheart_FrozenOnHitChance_C","Character.Player","Default","None","10","0","0","True","(GameplayTags=((TagName=""Skill.EmberWeapon.ColdHeart""),(TagName=""Skill.Passive"")))","(GameplayTags=)","(RowName=""ColdHeart"")","10","Default","ProcChance|FreezeWhenhit=.01","(NSLOCTEXT(""SkillsTable"", ""CDDD9DFE4069E9D77A955C98C59EC6F7"", ""Increased chance to freeze enemies who hit you.""))","","PerLevelByOnesStartWithOne","None","None","None","","","","","","","False","False","2","2","(RowName="""")","30.000000","None","None",""
Coldheart_GolemChance,"/Game/Skills/Blueprints/EmberWeapons/Coldheart/SkillTreePlaceholders/SkillTree_Coldheart_IceGolemChance.SkillTree_Coldheart_IceGolemChance_C","Character.Player","Default","None","10","0","0","True","(GameplayTags=((TagName=""Skill.EmberWeapon.ColdHeart""),(TagName=""Skill.Passive"")))","(GameplayTags=)","(RowName=""ColdHeart"")","15","Default","ProcChance|GolemOnKillChilled=.01","(NSLOCTEXT(""SkillsTable"", ""4BDD72334D0AA474E2CDD58C53583E06"", ""Increased chance to summon an ice golem when you kill a chilled enemy.""))","","PerLevelByOnesStartWithOne","None","None","None","","","","","","","False","False","2","3","(RowName="""")","30.000000","None","None",""
Coldheart_GolemLifespan,"/Game/Skills/Blueprints/EmberWeapons/Coldheart/SkillTreePlaceholders/SkillTree_Coldheart_IceGolemDamage.SkillTree_Coldheart_IceGolemDamage_C","Character.Player","Default","None","10","0","0","True","(GameplayTags=((TagName=""Skill.EmberWeapon.ColdHeart""),(TagName=""Skill.Passive"")))","(GameplayTags=)","(RowName=""ColdHeart"")","15","Default","MinionLifespanBonus|Character.Minion.IceGolem=1","(NSLOCTEXT(""SkillsTable"", ""8AA15567425429535E060BA7570E03DC"", ""More seconds your Ice Golem will live. ""))","","PerLevelByOnesStartWithOne","None","None","None","","","","","","","False","False","1","3","(RowName="""")","30.000000","None","None",""
Electrode_Activation,"/Game/Skills/Blueprints/EmberWeapons/Electrode/Skill_Electrode_Activate.Skill_Electrode_Activate_C","Character.Player","Default","None","1","1","1","False","(GameplayTags=((TagName=""Skill.Passive""),(TagName=""Skill.EmberWeapon.UltimateActive""),(TagName=""Skill.EmberWeapon.Electrode"")))","(GameplayTags=)","(RowName=""Electrode"")","0","Default","","","","None","None","None","None","","","","","","","False","False","0","0","(RowName="""")","30.000000","None","None",""
Electrode_Conduit,"/Game/Skills/Blueprints/EmberWeapons/Electrode/Skill_Conduit_LocalizedStorm.Skill_Conduit_LocalizedStorm_C","Character.Player","Default","None","1","0","5","False","(GameplayTags=((TagName=""Skill.Active""),(TagName=""Skill.EmberWeapon.Active""),(TagName=""Skill.EmberWeapon.Electrode""),(TagName=""Skill.Cooldown"")))","(GameplayTags=)","(RowName=""Electrode"")","0","Default","","","","None","None","None","None","","","","","","","False","False","0","1","(RowName="""")","30.000000","Default","Skill00",""
Electrode_LightningStrike,"/Game/Skills/Blueprints/EmberWeapons/Electrode/SkillTreePlaceholders/SkillTree_Electrode_LightningStrike.SkillTree_Electrode_LightningStrike_C","Character.Player","Default","None","1","0","10","False","(GameplayTags=((TagName=""Skill.EmberWeapon.Electrode""),(TagName=""Skill.Passive"")))","(GameplayTags=)","(RowName=""Electrode"")","0","Default","ProcChance|LightningStrike=.1","(NSLOCTEXT(""SkillsTable"", ""4520CBB94FD6C2FE02DDED925E888606"", ""Chance to call down lightning when you hit a Shocked enemy.""))","","None","None","None","None","","","","","","","False","False","0","2","(RowName="""")","30.000000","None","None",""
Electrode_BoltsOnKill,"/Game/Skills/Blueprints/EmberWeapons/Electrode/SkillTreePlaceholders/SkillTreeActual_Electrode_ShockBoltsOnKilled1.SkillTreeActual_Electrode_ShockBoltsOnKilled1_C","Character.Player","Default","None","1","0","15","False","(GameplayTags=((TagName=""Skill.EmberWeapon.Electrode""),(TagName=""Skill.Passive"")))","(GameplayTags=)","(RowName=""Electrode"")","0","Default","ProcChance|ShockBoltsOnKill=.4","(NSLOCTEXT(""SkillsTable"", ""D94B3C46402EB7B00185D1BC7EFE59AC"", ""Chance to fire shock bolts on kill.""))","","None","None","None","None","","","","","","","False","False","0","3","(RowName="""")","30.000000","None","None",""
Electrode_EnhancedActivation,"/Game/Skills/Blueprints/EmberWeapons/Electrode/SkillTreePlaceholders/SkillTree_Electrode_EnhancedActivation.SkillTree_Electrode_EnhancedActivation_C","Character.Player","Default","None","1","0","30","False","(GameplayTags=((TagName=""Skill.EmberWeapon.UltimateActive""),(TagName=""Skill.EmberWeapon.Electrode""),(TagName=""Skill.Passive"")))","(GameplayTags=)","(RowName=""Electrode"")","0","Default","","","","None","None","None","None","","","","","","","False","False","0","4","(RowName="""")","30.000000","None","None",""
Electrode_ChancetoShockWhileActive,"/Game/Skills/Blueprints/EmberWeapons/Electrode/SkillTreePlaceholders/SkillTree_Electrode_ChancetoShockActive.SkillTree_Electrode_ChancetoShockActive_C","Character.Player","Default","None","10","0","0","True","(GameplayTags=((TagName=""Skill.EmberWeapon.Electrode""),(TagName=""Skill.Passive""),(TagName=""Skill.EmberWeapon.Activated"")))","(GameplayTags=)","(RowName=""Electrode"")","0","StatusEffect","ElementalProcChance|Proc.Shock=.025","(NSLOCTEXT(""SkillsTable"", ""321B4E3C45CA5C7AAEC59593374AA751"", ""Increased chance to shock while Electrode is active.""))","","PerLevelByOnesStartWithOne","None","None","None","","","","","","","False","False","1","0","(RowName="""")","30.000000","None","None",""
Electrode_CriticalChanceWhileActive,"/Game/Skills/Blueprints/EmberWeapons/Electrode/SkillTreePlaceholders/SkillTree_Electrode_CritChanceWhileActive.SkillTree_Electrode_CritChanceWhileActive_C","Character.Player","Default","None","10","0","0","True","(GameplayTags=((TagName=""Skill.EmberWeapon.Electrode""),(TagName=""Skill.Passive""),(TagName=""Skill.EmberWeapon.Activated"")))","(GameplayTags=)","(RowName=""Electrode"")","0","StatusEffect","CriticalHitChance=.05","(NSLOCTEXT(""SkillsTable"", ""F11F98654C21CEB832F0588F056AA822"", ""Increased chance to critically hit while Electrode is active.""))","","PerLevelByOnesStartWithOne","None","None","None","","","","","","","False","False","2","0","(RowName="""")","30.000000","None","None",""
Electrode_ActiveSkillDamage,"/Game/Skills/Blueprints/EmberWeapons/Electrode/SkillTreePlaceholders/SkillTree_Electrode_ActiveSkillDamage.SkillTree_Electrode_ActiveSkillDamage_C","Character.Player","Default","None","10","0","0","True","(GameplayTags=((TagName=""Skill.EmberWeapon.Electrode""),(TagName=""Skill.Passive"")))","(GameplayTags=)","(RowName=""Electrode"")","5","Default","SkillDamageFactorMultiplier|Electrode_Conduit=.05","(NSLOCTEXT(""SkillsTable"", ""50ABD0B4490F2F778DE74F8190C37AA2"", ""Increased damage for Localized Storm.""))","","PerLevelByOnesStartWithOne","None","None","None","","","","","","","False","False","1","1","(RowName="""")","30.000000","None","None",""
Electrode_ActiveSkillCooldown,"/Game/Skills/Blueprints/EmberWeapons/Electrode/SkillTreePlaceholders/SkillTree_Electrode_ActiveSkillArea.SkillTree_Electrode_ActiveSkillArea_C","Character.Player","Default","None","10","0","0","True","(GameplayTags=((TagName=""Skill.EmberWeapon.Electrode""),(TagName=""Skill.Passive"")))","(GameplayTags=)","(RowName=""Electrode"")","5","Default","CooldownSecondsBySkillName|Electrode_Conduit=-.2","(NSLOCTEXT(""SkillsTable"", ""5217B05348B955A5666D8C9D6EF5861A"", ""Decrease to Localized Storm\'s cooldown.""))","","PerLevelByOnesStartWithOne","None","None","None","","","","","","","False","False","2","1","(RowName="""")","30.000000","None","None",""
Electrode_LightningStrikeChance,"/Game/Skills/Blueprints/EmberWeapons/Electrode/SkillTreePlaceholders/SkillTree_Electrode_LightningStrikeChance.SkillTree_Electrode_LightningStrikeChance_C","Character.Player","Default","None","10","0","0","True","(GameplayTags=((TagName=""Skill.EmberWeapon.Electrode""),(TagName=""Skill.Passive"")))","(GameplayTags=)","(RowName=""Electrode"")","10","Default","ProcChance|LightningStrike=.025","(NSLOCTEXT(""SkillsTable"", ""8E7C1D564D5921636F55BAB0E2BA559C"", ""Increased chance for Lightning Strike.""))","","PerLevelByOnesStartWithOne","None","None","None","","","","","","","False","False","1","2","(RowName="""")","30.000000","None","None",""
Electrode_LightningStrikeStun,"/Game/Skills/Blueprints/EmberWeapons/Electrode/SkillTreePlaceholders/SkillTree_Electrode_LightningStrikeStun.SkillTree_Electrode_LightningStrikeStun_C","Character.Player","Default","None","10","0","0","True","(GameplayTags=((TagName=""Skill.EmberWeapon.Electrode""),(TagName=""Skill.Passive"")))","(GameplayTags=)","(RowName=""Electrode"")","10","Default","RandomBonusPctBySkillName|Electrode_LightningStrikeStun=.1","(NSLOCTEXT(""SkillsTable"", ""AA71C34F457D4FCB1522DFAD74BFAEA4"", ""Additional stun duration for Lightning Strike.""))","","PerLevelByOnes","None","None","None","","","","","","","False","False","2","2","(RowName="""")","30.000000","None","None",""
Electrode_BoltsChance,"/Game/Skills/Blueprints/EmberWeapons/Electrode/SkillTreePlaceholders/SkillTree_Electrode_ChancetoUnleashBoltsOnKill.SkillTree_Electrode_ChancetoUnleashBoltsOnKill_C","Character.Player","Default","None","10","0","0","True","(GameplayTags=((TagName=""Skill.EmberWeapon.Electrode""),(TagName=""Skill.Passive"")))","(GameplayTags=)","(RowName=""Electrode"")","15","Default","ProcChance|ShockBoltsOnKill=.025","(NSLOCTEXT(""SkillsTable"", ""63AA4CC043B4956539D203967A3FB5D8"", ""Increased chance to fire shock bolts when you kill a shocked enemy.""))","","PerLevelByOnesStartWithOne","None","None","None","","","","","","","False","False","2","3","(RowName="""")","30.000000","None","None",""
Electrode_BoltDamage,"/Game/Skills/Blueprints/EmberWeapons/Electrode/SkillTreePlaceholders/SkillTree_Electrode_BoltsPerRankOnKill.SkillTree_Electrode_BoltsPerRankOnKill_C","Character.Player","Default","None","10","0","0","True","(GameplayTags=((TagName=""Skill.EmberWeapon.Electrode""),(TagName=""Skill.Passive"")))","(GameplayTags=)","(RowName=""Electrode"")","15","Default","SkillDamageFactorMultiplier|Electrode_BoltsOnKill=.05","(NSLOCTEXT(""SkillsTable"", ""E618329E4862B9273E4FB0BB47DBEE75"", ""Increased damage for your shock bolts on kill.""))","","PerLevelByOnesStartWithOne","None","None","None","","","","","","","False","False","1","3","(RowName="""")","30.000000","None","None",""
Skill_MeleeAttack_Goblin,"/Game/Skills/Blueprints/Sharpshooter/Skill_MeleeAttack_Goblin.Skill_MeleeAttack_Goblin_C","","Default","None","1","0","0","True","(GameplayTags=)","(GameplayTags=)","(RowName="""")","0","Default","","","","None","None","None","None","","","","","","","False","False","0","0","(RowName="""")","30.000000","None","None","This is for sharpshooter minion. Added to table so we can affect it with a per level bonus."
Amulet_Activation,"/Game/Skills/Blueprints/EmberWeapons/ChampionsAmulet/Skill_PainandGain_VictoryPerformance.Skill_PainandGain_VictoryPerformance_C","Character.Player","Default","None","1","1","1","False","(GameplayTags=((TagName=""Skill.EmberWeapon.ChampionsAmulet""),(TagName=""Skill.Passive""),(TagName=""Skill.EmberWeapon.UltimateActive"")))","(GameplayTags=)","(RowName=""ChampionsAmulet"")","0","Default","","","","None","None","None","None","","","","","","","False","False","0","0","(RowName="""")","30.000000","None","None",""
Amulet_ActiveSkill,"/Game/Skills/Blueprints/EmberWeapons/ChampionsAmulet/Skill_PainandGain_ShieldBash.Skill_PainandGain_ShieldBash_C","Character.Player","Default","None","1","0","5","False","(GameplayTags=((TagName=""Skill.Active""),(TagName=""Skill.EmberWeapon.Active""),(TagName=""Skill.EmberWeapon.ChampionsAmulet""),(TagName=""Skill.Cooldown"")))","(GameplayTags=)","(RowName=""ChampionsAmulet"")","0","Default","","","","None","None","None","None","","","","","","","False","False","1","0","(RowName="""")","30.000000","Default","Skill00",""
Amulet_Innervate,"/Game/Skills/Blueprints/EmberWeapons/ChampionsAmulet/SkillTreePlaceholders/SkillTree_ChampsionsAmulet_Innervate.SkillTree_ChampsionsAmulet_Innervate_C","Character.Player","Default","None","1","0","10","False","(GameplayTags=((TagName=""Skill.EmberWeapon.ChampionsAmulet""),(TagName=""Skill.Passive"")))","(GameplayTags=)","(RowName=""ChampionsAmulet"")","0","Default","","","","ProcChance|SpeedOnBlock=1","None","None","None","","","","","","","False","False","2","0","(RowName="""")","30.000000","None","None",""
Amulet_AdaptiveArmor,"/Game/Skills/Blueprints/EmberWeapons/ChampionsAmulet/SkillTreePlaceholders/SkillTree_ChampionsAmulet_AdaptiveArmor.SkillTree_ChampionsAmulet_AdaptiveArmor_C","Character.Player","Default","None","1","0","15","False","(GameplayTags=((TagName=""Skill.EmberWeapon.ChampionsAmulet""),(TagName=""Skill.Passive"")))","(GameplayTags=)","(RowName=""ChampionsAmulet"")","0","Default","","","","None","None","None","None","","","","","","","False","False","3","0","(RowName="""")","30.000000","None","None",""
Amulet_EnhancedActivation,"/Game/Skills/Blueprints/EmberWeapons/ChampionsAmulet/SkillTreePlaceholders/SkillTree_ChampionsAmulet_EnhancedActivation.SkillTree_ChampionsAmulet_EnhancedActivation_C","Character.Player","Default","None","1","0","30","False","(GameplayTags=((TagName=""Skill.EmberWeapon.ChampionsAmulet""),(TagName=""Skill.Passive""),(TagName=""Skill.EmberWeapon.UltimateActive"")))","(GameplayTags=)","(RowName=""ChampionsAmulet"")","0","Default","","","","None","None","None","None","","","","","","","False","False","4","0","(RowName="""")","30.000000","None","None",""
Amulet_BlockChanceOnActivate,"/Game/Skills/Blueprints/EmberWeapons/ChampionsAmulet/SkillTreePlaceholders/SkillTree_ChampionsAmulet_BlockChanceWhenActive.SkillTree_ChampionsAmulet_BlockChanceWhenActive_C","Character.Player","Default","None","10","0","0","True","(GameplayTags=((TagName=""Skill.EmberWeapon.ChampionsAmulet""),(TagName=""Skill.Passive""),(TagName=""Skill.EmberWeapon.Activated"")))","(GameplayTags=)","(RowName=""ChampionsAmulet"")","0","StatusEffect","BlockChance=.025","(NSLOCTEXT(""SkillsTable"", ""1F1BA692400257D3FF61AE82584CADFF"", ""Increased block Chance on Activation""))","","PerLevelByOnesStartWithOne","None","None","None","","","","","","","False","False","0","1","(RowName="""")","30.000000","None","None",""
Amulet_ThornsWhenActive,"/Game/Skills/Blueprints/EmberWeapons/ChampionsAmulet/SkillTreePlaceholders/SkillTree_ChampionsAmulet_ThornDamageWhileActive.SkillTree_ChampionsAmulet_ThornDamageWhileActive_C","Character.Player","Default","None","10","0","0","True","(GameplayTags=((TagName=""Skill.EmberWeapon.ChampionsAmulet""),(TagName=""Skill.Passive""),(TagName=""Skill.EmberWeapon.Activated"")))","(GameplayTags=)","(RowName=""ChampionsAmulet"")","0","StatusEffect","SkillDamageFactorMultiplier|Amulet_ThornsWhenActive=.1;ProcChance|Thorns=1","(NSLOCTEXT(""SkillsTable"", ""4F7F53FD469F4858204664902DF3CD1E"", ""Damage to Riposte""))","","PerLevelByOnesStartWithOne","None","None","None","","","","","","","False","False","0","2","(RowName="""")","30.000000","None","None",""
Amulet_ActiveSkillDamage,"/Game/Skills/Blueprints/EmberWeapons/ChampionsAmulet/SkillTreePlaceholders/SkillTree_ChampionsAmulet_ShieldBashDamage.SkillTree_ChampionsAmulet_ShieldBashDamage_C","Character.Player","Default","None","10","0","0","True","(GameplayTags=((TagName=""Skill.EmberWeapon.ChampionsAmulet""),(TagName=""Skill.Passive"")))","(GameplayTags=)","(RowName=""ChampionsAmulet"")","5","Default","SkillDamageFactorMultiplier|Amulet_ActiveSkill=.05","","","None","None","None","None","","","","","","","False","False","1","1","(RowName="""")","30.000000","None","None",""
Amulet_HealthRegenAmount,"/Game/Skills/Blueprints/EmberWeapons/ChampionsAmulet/SkillTreePlaceholders/SkillTree_ChampionsAmulet_ShieldBashRegen.SkillTree_ChampionsAmulet_ShieldBashRegen_C","Character.Player","Default","None","10","0","0","True","(GameplayTags=((TagName=""Skill.Passive""),(TagName=""Skill.EmberWeapon.ChampionsAmulet"")))","(GameplayTags=)","(RowName=""ChampionsAmulet"")","5","Default","BonusChancePctBySkillName|Amulet_ActiveSkill=.01","(NSLOCTEXT(""SkillsTable"", ""A3E2C5DC42992753459C65B0C30FEC69"", ""Increased regeneration when you use Shield Bash.""))","","PerLevelByOnesStartWithOne","None","None","None","","","","","","","False","False","1","2","(RowName="""")","30.000000","None","None",""
Amulet_InnervateBasicDamage,"/Game/Skills/Blueprints/EmberWeapons/ChampionsAmulet/SkillTreePlaceholders/SkillTree_ChampionsAmulet_InnervateBasicDamage.SkillTree_ChampionsAmulet_InnervateBasicDamage_C","Character.Player","Default","None","10","0","0","True","(GameplayTags=((TagName=""Skill.EmberWeapon.ChampionsAmulet""),(TagName=""Skill.Passive"")))","(GameplayTags=)","(RowName=""ChampionsAmulet"")","10","Default","BonusChancePctBySkillName|Amulet_Innervate=.05","(NSLOCTEXT(""SkillsTable"", ""5503D1B74974E72CE12C73A57855FBBA"", ""Bonus Damage to Basic Attacks While Innervated""))","","PerLevelByOnesStartWithOne","None","None","None","","","","","","","False","False","2","1","(RowName="""")","30.000000","None","None",""
Amulet_InnervateBasicCritChance,"/Game/Skills/Blueprints/EmberWeapons/ChampionsAmulet/SkillTreePlaceholders/SkillTree_ChampionsAmulet_InnervateBasicCritChance.SkillTree_ChampionsAmulet_InnervateBasicCritChance_C","Character.Player","Default","None","10","0","0","True","(GameplayTags=((TagName=""Skill.EmberWeapon.ChampionsAmulet""),(TagName=""Skill.Passive"")))","(GameplayTags=)","(RowName=""ChampionsAmulet"")","10","Default","BonusChancePctBySkillName|Amulet_InnervateBasicCritChance=.1","(NSLOCTEXT(""SkillsTable"", ""D1E8CA4B4A92CBCD9210B59967B59DCA"", ""Increased Chance to Critically Strike With Basic Attacks While Innervated""))","","PerLevelByOnesStartWithOne","None","None","None","","","","","","","False","False","2","2","(RowName="""")","30.000000","None","None",""
Amulet_AdapativeArmorBonus,"/Game/Skills/Blueprints/EmberWeapons/ChampionsAmulet/SkillTreePlaceholders/SkillTree_ChampionsAmulet_AdaptiveArmorBonus.SkillTree_ChampionsAmulet_AdaptiveArmorBonus_C","Character.Player","Default","None","10","0","0","True","(GameplayTags=((TagName=""Skill.EmberWeapon.ChampionsAmulet""),(TagName=""Skill.Passive"")))","(GameplayTags=)","(RowName=""ChampionsAmulet"")","15","Default","","","","None","None","None","None","","","","","","","False","False","3","1","(RowName="""")","30.000000","None","None",""
Amulet_AdaptiveArmorDuration,"/Game/Skills/Blueprints/EmberWeapons/ChampionsAmulet/SkillTreePlaceholders/SkillTree_ChampionsAmulet_AdaptiveArmorDuration.SkillTree_ChampionsAmulet_AdaptiveArmorDuration_C","Character.Player","Default","None","10","0","0","True","(GameplayTags=((TagName=""Skill.EmberWeapon.ChampionsAmulet""),(TagName=""Skill.Passive"")))","(GameplayTags=)","(RowName=""ChampionsAmulet"")","15","Default","","","","None","None","None","None","","","","","","","False","False","3","2","(RowName="""")","30.000000","None","None",""
ChampionsAmuletThorns,"/Game/Skills/Blueprints/EmberWeapons/ProcSkill_Thorns.ProcSkill_Thorns_C","Character.Player","Default","None","1","0","0","True","(GameplayTags=((TagName=""Skill.EmberWeapon.ChampionsAmulet"")))","(GameplayTags=)","(RowName="""")","0","Default","","","","None","None","None","None","","","","","","","False","False","0","0","(RowName="""")","30.000000","None","None","has to be in table so we can scale the damage via per level bonuses"
Pet_SummonSkeleton,"/Game/Skills/Blueprints/Pets/AurasandBuffs/Skill_SummonSkeleton.Skill_SummonSkeleton_C","Character","Instant","None","1","0","0","False","(GameplayTags=((TagName=""Skill.Pet"")))","(GameplayTags=)","(RowName="""")","0","Default","","","","None","None","None","None","","","","","","","False","False","1","2","(RowName="""")","30.000000","None","None",""
Pet_Immobilize,"/Game/Skills/Blueprints/Pets/AurasandBuffs/Skill_PetImmobilize.Skill_PetImmobilize_C","Character","Default","None","1","0","0","False","(GameplayTags=((TagName=""Skill.Pet"")))","(GameplayTags=)","(RowName="""")","0","Default","","","","None","None","None","None","","","","","","","False","False","2","2","(RowName="""")","30.000000","None","None",""
Pet_PasstheGas,"/Game/Skills/Blueprints/Pets/DamageSkills/Skill_PasstheGas.Skill_PasstheGas_C","Character","Default","None","1","0","0","False","(GameplayTags=((TagName=""Skill.Pet"")))","(GameplayTags=)","(RowName="""")","0","Default","","","","None","None","None","None","","","","","","","False","False","2","3","(RowName="""")","30.000000","None","None",""
Pet_LifeSteal,"/Game/Skills/Blueprints/Pets/AurasandBuffs/Skill_PetLifeSteal.Skill_PetLifeSteal_C","Character","Default","None","1","0","0","False","(GameplayTags=((TagName=""Skill.Pet"")))","(GameplayTags=)","(RowName="""")","0","Default","","","","None","None","None","None","","","","","","","False","False","1","1","(RowName="""")","30.000000","None","None",""
DM_RadiantBlastMissile,"/Game/Skills/Blueprints/DuskMage/Skill_RadiantBlast_Proc.Skill_RadiantBlast_Proc_C","Character.Player.DuskMage","Default","None","1","0","0","True","(GameplayTags=)","(GameplayTags=)","(RowName="""")","0","Default","","","","None","None","None","None","","","","","","","False","False","0","0","(RowName="""")","30.000000","None","None",""
Potion_Electric,"/Game/Skills/Blueprints/Skill_PolarizedPotion.Skill_PolarizedPotion_C","Character.Player","Default","None","1","1","0","False","(GameplayTags=((TagName=""Skill.Potion"")))","(GameplayTags=)","(RowName="""")","0","Default","","","","None","None","None","None","","","","","","","False","False","0","0","(RowName="""")","30.000000","Default","Potion",""
