---,QuestRewardText,QuestRewardIconGameplayTag,RowType,NoPickWeight,MinLevel,bErrorIfOutputIsEmpty,bRetryIfPickIsEmpty,EntryType1,Entry1,WeightOrCount1,EntryType2,Entry2,WeightOrCount2,EntryType3,Entry3,WeightOrCount3,EntryType4,Entry4,WeightOrCount4,EntryType5,Entry5,WeightOrCount5,EntryType6,Entry6,WeightOrCount6,EntryType7,Entry7,WeightOrCount7,EntryType8,Entry8,WeightOrCount8,EntryType9,Entry9,WeightOrCount9,EntryType10,Entry10,WeightOrCount10,EntryType11,Entry11,WeightOrCount11,DataCurves,Entries,Notes
Quest_Reward_Pants_Common_Hyvid,"NSLOCTEXT(""ItemSpawnTable"", ""AAF325F042C2FFC0B5985EAD67CF5962"", ""Common Pants"")","(TagName=""Item.Armour.Pants"")","All","0","0","False","False","GameplayTagAll","ItemQuality.Normal","1","GotoItemSpawnRow","Pants_Area_Normal","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None,None)",""
Quest_Reward_Locomotion_Common_Hyvid,"NSLOCTEXT(""ItemSpawnTable"", ""72FC946D4BAB2354783289B437279D4D"", ""Common Locomotion"")","(TagName=""Item.Armour.Locomotion"")","All","0","0","False","False","GameplayTagAll","ItemQuality.Normal","1","GotoItemSpawnRow","Locomotion_Area_Normal","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None,None)",""
Quest_Reward_Boots_Common_Hyvid,"NSLOCTEXT(""ItemSpawnTable"", ""01402A844CF62C6174776386E98B7205"", ""Common Boots"")","(TagName=""Item.Armour.Boots"")","All","0","0","False","False","GameplayTagAll","ItemQuality.Normal","1","GotoItemSpawnRow","Boots_Area_Normal","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None,None)",""
Quest_Reward_Chest_Common_Hyvid,"NSLOCTEXT(""ItemSpawnTable"", ""B47B2A144D77FA23BF3227B60F82108A"", ""Common Chest Armor"")","(TagName=""Item.Armour.Chest"")","All","0","0","False","False","GameplayTagAll","ItemQuality.Normal","1","GotoItemSpawnRow","Chest_Area_Normal","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None,None)",""
Quest_Reward_Hatch_Common_Hyvid,"NSLOCTEXT(""ItemSpawnTable"", ""9F5AE5864880BE79221DEEB903937EFA"", ""Common Hatch"")","(TagName=""Item.Armour.Hatch"")","All","0","0","False","False","GameplayTagAll","ItemQuality.Normal","1","GotoItemSpawnRow","Hatch_Area_Normal","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None,None)",""
Quest_Reward_Gloves_Common_Hyvid,"NSLOCTEXT(""ItemSpawnTable"", ""CE5B66164949BAAA05BC39AB88A3F296"", ""Common Gloves"")","(TagName=""Item.Armour.Gloves"")","All","0","0","False","False","GameplayTagAll","ItemQuality.Normal","1","GotoItemSpawnRow","Gloves_Area_Normal","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None,None)",""
Quest_Reward_Pants_Magic_Hyvid,"NSLOCTEXT(""ItemSpawnTable"", ""B1C4D0EF423C9FC9C618FF9CEE0E7DF3"", ""Magic Pants"")","(TagName=""Item.Armour.Pants"")","All","0","0","False","False","GameplayTagAll","ItemQuality.Magic","1","GotoItemSpawnRow","Pants_Area_Magic","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None,None)",""
Quest_Reward_Locomotion_Magic_Hyvid,"NSLOCTEXT(""ItemSpawnTable"", ""1716229B44391D1745E1D9A5EA5A22E9"", ""Magic Locomotion"")","(TagName=""Item.Armour.Locomotion"")","All","0","0","False","False","GameplayTagAll","ItemQuality.Magic","1","GotoItemSpawnRow","Locomotion_Area_Magic","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None,None)",""
Quest_Reward_Armour_Rare_Hyvid,"NSLOCTEXT(""ItemSpawnTable"", ""D56A8C944F34D569825382ACD4D1F365"", ""Rare Armor"")","(TagName=""Item.Armour"")","All","0","0","False","False","GameplayTagAll","ItemQuality.Rare","1","GotoItemSpawnRow","Armour_Rare","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None,None)",""
Quest_Reward_Gloves_Rare_Hyvid,"NSLOCTEXT(""ItemSpawnTable"", ""9E449BFD4751E1AD393025A6767B7C03"", ""Rare Gloves"")","(TagName=""Item.Armour.Gloves"")","All","0","0","False","False","GameplayTagAll","ItemQuality.Rare","1","GotoItemSpawnRow","Gloves_Area_Rare","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None,None)",""
Quest_Reward_Chest_Rare_Hyvid,"NSLOCTEXT(""ItemSpawnTable"", ""A50237F04A35179F7305429BE45DF2A2"", ""Rare Chest Armor"")","(TagName=""Item.Armour.Chest"")","All","0","0","False","False","GameplayTagAll","ItemQuality.Rare","1","GotoItemSpawnRow","Chest_Area_Rare","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None,None)",""
Quest_Reward_Helm_Rare_Hyvid,"NSLOCTEXT(""ItemSpawnTable"", ""19989FC8470F4677CB677684D31186BE"", ""Rare Helm"")","(TagName=""Item.Armour.Helm"")","All","0","0","False","False","GameplayTagAll","ItemQuality.Rare","1","GotoItemSpawnRow","Helm_Area_Rare","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None,None)",""
Quest_Reward_Pants_Rare_Hyvid,"NSLOCTEXT(""ItemSpawnTable"", ""332A9F984583B9C2DB28608E06AF0E58"", ""Rare Pants"")","(TagName=""Item.Armour.Pants"")","All","0","0","False","False","GameplayTagAll","ItemQuality.Rare","1","GotoItemSpawnRow","Pants_Area_Rare","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None,None)",""
Quest_Reward_Weapon_Magic,"NSLOCTEXT(""ItemSpawnTable"", ""F1A520AF48B7FBC3C89509A927E6AF31"", ""Magic Weapon"")","(TagName=""Item.Weapon"")","All","0","0","False","False","GameplayTagAll","ItemQuality.Magic","1","GotoItemSpawnRow","Weapon_Magic","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None)",""
Quest_Reward_Weapon_Rare,"NSLOCTEXT(""ItemSpawnTable"", ""037E3B6E4F80152FD36CA38092E2C930"", ""Rare Weapon"")","(TagName=""Item.Weapon"")","All","0","0","False","False","GameplayTagAll","ItemQuality.Rare","1","GotoItemSpawnRow","Weapon_Rare","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None)",""
Quest_Reward_Digitus_Rare,"NSLOCTEXT(""ItemSpawnTable"", ""301DDB744AAA648708B5A8A1F0AECDD0"", ""Rare Digitus"")","(TagName=""Item.Weapon.Digitus"")","All","0","0","False","False","GameplayTagAll","ItemQuality.Rare","1","AddItemByFilter","Item.Weapon.Digitus;Region.Global;ItemQuality.Rare","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None)",""
Quest_Reward_Cannon_Rare,"NSLOCTEXT(""ItemSpawnTable"", ""F9B35F114357C0448165AFB2C5C91CF8"", ""Rare Cannon"")","(TagName=""Item.Weapon.Cannon"")","All","0","0","False","False","GameplayTagAll","ItemQuality.Rare","1","AddItemByFilter","Item.Weapon.Cannon;Region.Global;ItemQuality.Rare","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None)",""
Quest_Reward_Railhammer_Rare,"NSLOCTEXT(""ItemSpawnTable"", ""41D3BE7447DCADECCA3A80AA2C6534CE"", ""Rare Railhammer"")","(TagName=""Item.Weapon.Hammer"")","All","0","0","False","False","GameplayTagAll","ItemQuality.Rare","1","GotoItemSpawnRow","Railhammer_Rare","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None)",""
Quest_Reward_Focus_Legendary,"NSLOCTEXT(""ItemSpawnTable"", ""444798C54FC54A1192F504A13A1387D2"", ""Legendary Focus"")","(TagName=""Item.Weapon.Focus"")","All","0","0","False","False","GameplayTagAll","ItemQuality.Legendary","1","GotoItemSpawnRow","Focus_Legendary","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None)",""
Quest_Reward_Mace_Legendary,"NSLOCTEXT(""ItemSpawnTable"", ""2CBEE5F842B9C56467F96FBB7CBBF418"", ""Legendary Mace"")","(TagName=""Item.Weapon.Mace"")","All","0","0","False","False","GameplayTagAll","ItemQuality.Legendary","1","GotoItemSpawnRow","Mace_Legendary","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None)",""
Quest_Reward_GreatWeapon_Legendary,"NSLOCTEXT(""ItemSpawnTable"", ""FC2BBC1F4A92C2086BC21FB7716D5ADE"", ""Legendary Great Weapon"")","(TagName=""Item.Weapon.GreatWeapon"")","All","0","0","False","False","GameplayTagAll","ItemQuality.Legendary","1","GotoItemSpawnRow","GreatWeapon_Legendary","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None)",""
Quest_SpawnGoblinSkulls,"","(TagName="""")","All","0","0","False","False","AddItemByFilter","Item.Quest.GoblinEars","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None)",""
Quest_SpawnPortrait,"","(TagName="""")","All","0","0","False","False","AddItemByName","Quest_Portrait_01","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None)",""
Quest_SpawnFlask,"","(TagName="""")","All","0","0","False","False","AddItemByName","Quest_Flask_01","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None)",""
Quest_SpawnWhetstone,"","(TagName="""")","All","0","0","False","False","AddItemByName","Quest_Whetstone_01","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None)",""
Quest_SpawnPaycheck,"","(TagName="""")","All","0","0","False","False","AddItemByName","Quest_Paycheck_01","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None)",""
Quest_SpawnKenikThings,"","(TagName="""")","All","0","0","False","False","AddItemByFilter","Item.Quest.KenikThings","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None)",""
Quest_Embershine,"","(TagName="""")","All","0","0","False","False","AddItemByName","Quest_Embershine_01","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None)",""
Quest_SpawnVespidMidgut,"","(TagName="""")","All","0","0","False","False","AddItemByName","Quest_VespidMidgut_06","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None)",""
Quest_SpawnMaggots,"","(TagName="""")","All","0","0","False","False","AddItemByName","Quest_JuicyMaggots","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None)",""
Quest_SpawnBigPigfish,"","(TagName="""")","All","0","0","False","False","AddItemByName","Quest_BigPigfish","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None)",""
Quest_SpawnEarthEmberSample,"","(TagName="""")","All","0","0","False","False","AddItemByName","Quest_EarthEmberSample","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None)",""
Quest_SpawnDwarvenRelics,"","(TagName="""")","All","0","0","False","False","AddItemByName","Quest_DwarvenRelics_01","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None)",""
Quest_SpawnGateCodeFragment,"","(TagName="""")","All","0","0","False","False","AddItemByName","Quest_GateCodeFragment_01","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None)",""
Quest_SpawnCodexImpression,"","(TagName="""")","All","0","0","False","False","AddItemByName","Quest_CodexImpression_01","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None)",""
Quest_SpawnEmberKey,"","(TagName="""")","All","0","0","False","False","AddItemByName","Quest_EmberKey_01","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None)",""
Quest_SpawnGateHandle,"","(TagName="""")","All","0","0","False","False","AddItemByName","Quest_GateHandle_01","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None)",""
Quest_SpawnGalvanicSpanner,"","(TagName="""")","All","0","0","False","False","AddItemByName","Quest_GalvanicSpanner_01","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None)",""
Quest_SpawnPneumaticDriver,"","(TagName="""")","All","0","0","False","False","AddItemByName","Quest_PneumaticDriver_01","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None)",""
Quest_SpawnEmberClamp,"","(TagName="""")","All","0","0","False","False","AddItemByName","Quest_EmberClamp_01","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None)",""
Quest_SpawnWolframsToolbag,"","(TagName="""")","All","0","0","False","False","AddItemByName","Quest_WolframsToolbag_01","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None)",""
Quest_SpawnDwarvenRelicFlame,"","(TagName="""")","All","0","0","False","False","AddItemByName","Quest_DwarvenRelicFlame_01","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None)",""
Quest_SpawnDwarvenRelicIce,"","(TagName="""")","All","0","0","False","False","AddItemByName","Quest_DwarvenRelicIce_01","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None)",""
Quest_SpawnDwarvenRelicSpark,"","(TagName="""")","All","0","0","False","False","AddItemByName","Quest_DwarvenRelicSpark_01","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None)",""
Quest_SpawnDwarvenRelicVenom,"","(TagName="""")","All","0","0","False","False","AddItemByName","Quest_DwarvenRelicVenom_01","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None)",""
Quest_InactiveEmberCore,"","(TagName="""")","All","0","0","False","False","AddItemByName","Quest_EmberCore_BloodDrinker","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None)",""
WoodNode_T1_Ash,"","(TagName="""")","All","0","0","False","False","ItemAddCurrency","WoodLog_T1_Ash:4-10","1","GotoItemSpawnRow","WoodNode_T1_Ash_Rare","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None)",""
WoodNode_T1_Ash_Rare,"","(TagName="""")","Pick","10","10","False","False","ItemAddCurrency","RareWood:1","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None)",""
Wood_T1_Ash_Bundle10,"NSLOCTEXT(""ItemSpawnTable"", ""825F2DF547B66C5B2F94368ED3B530EB"", ""10 Ash Logs"")","(TagName=""Item.Harvesting.Wood.T1"")","All","0","0","False","False","ItemAddCurrency","WoodLog_T1_Ash:10","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None)",""
Wood_T1_Ash_Bundle20,"NSLOCTEXT(""ItemSpawnTable"", ""2046AE2245E889CD822A78B1888658A9"", ""20 Ash Logs"")","(TagName=""Item.Harvesting.Wood.T1"")","All","0","0","False","False","ItemAddCurrency","WoodLog_T1_Ash:20","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None)",""
Wood_T1_Ash_Bundle60,"NSLOCTEXT(""ItemSpawnTable"", ""1DAA7B9D4F66BCFE6D3C2C8F233ED8FE"", ""60 Ash Logs"")","(TagName=""Item.Harvesting.Wood.T1"")","All","0","0","False","False","ItemAddCurrency","WoodLog_T1_Ash:60","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None)",""
WoodNode_T1_Birch,"","(TagName="""")","All","0","0","False","False","ItemAddCurrency","WoodLog_T1_Birch:4-10","1","GotoItemSpawnRow","WoodNode_T1_Birch_Rare","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None)",""
WoodNode_T1_Birch_Rare,"","(TagName="""")","Pick","10","10","False","False","ItemAddCurrency","RareWood:1","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None)",""
Wood_T1_Birch_Bundle10,"NSLOCTEXT(""ItemSpawnTable"", ""76D15E014BBB2CCFC0B45FB3E246A44B"", ""10 Birch Logs"")","(TagName=""Item.Harvesting.Wood.T1"")","All","0","0","False","False","ItemAddCurrency","WoodLog_T1_Birch:10","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None)",""
Wood_T1_Birch_Bundle20,"NSLOCTEXT(""ItemSpawnTable"", ""C17F8924476EA9882A3CEF90B9574F81"", ""20 Birch Logs"")","(TagName=""Item.Harvesting.Wood.T1"")","All","0","0","False","False","ItemAddCurrency","WoodLog_T1_Birch:20","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None)",""
Wood_T1_Birch_Bundle60,"NSLOCTEXT(""ItemSpawnTable"", ""CAEA70F64F4B33F262C6579389402F3F"", ""60 Birch Logs"")","(TagName=""Item.Harvesting.Wood.T1"")","All","0","0","False","False","ItemAddCurrency","WoodLog_T1_Birch:60","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None)",""
MetalNode_T1_Tin,"","(TagName="""")","All","0","0","False","False","ItemAddCurrency","MetalNugget_T1_Tin:4-10","1","GotoItemSpawnRow","MetalNode_T1_Tin_Rare","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None)",""
MetalNode_T1_Tin_Rare,"","(TagName="""")","Pick","10","10","False","False","ItemAddCurrency","RareMetal:1","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None)",""
Metal_T1_Tin_Bundle10,"NSLOCTEXT(""ItemSpawnTable"", ""AC3CAFF140F32C82C284CCA177A1B38E"", ""10 Tin Nuggets"")","(TagName=""Item.Harvesting.Metal.T1"")","All","0","0","False","False","ItemAddCurrency","MetalNugget_T1_Tin:10","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None)",""
MetalNode_T1_Copper,"","(TagName="""")","All","0","0","False","False","ItemAddCurrency","MetalNugget_T1_Copper:4-10","1","GotoItemSpawnRow","MetalNode_T1_Copper_Rare","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None)",""
MetalNode_T1_Copper_Rare,"","(TagName="""")","Pick","10","10","False","False","ItemAddCurrency","RareMetal:1","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None)",""
Metal_T1_Copper_Bundle10,"NSLOCTEXT(""ItemSpawnTable"", ""DD91B25345CEABB1852806AE0DEDE433"", ""10 Copper Nuggets"")","(TagName=""Item.Harvesting.Metal.T1"")","All","0","0","False","False","ItemAddCurrency","MetalNugget_T1_Copper:10","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None)",""
StoneNode_T1_Sandstone,"","(TagName="""")","All","0","0","False","False","ItemAddCurrency","StoneRock_T1_Sandstone:4-10","1","GotoItemSpawnRow","StoneNode_T1_Sandstone_Rare","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None)",""
StoneNode_T1_Sandstone_Rare,"","(TagName="""")","Pick","10","10","False","False","ItemAddCurrency","RareStone:1","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None)",""
Stone_T1_Sandstone_Bundle10,"NSLOCTEXT(""ItemSpawnTable"", ""BB585DC84C626EDF81F6A38F997D363B"", ""10 Sandstone Rocks"")","(TagName=""Item.Harvesting.Stone.T1"")","All","0","0","False","False","ItemAddCurrency","StoneRock_T1_Sandstone:10","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None)",""
StoneNode_T1_Flint,"","(TagName="""")","All","0","0","False","False","ItemAddCurrency","StoneRock_T1_Flint:4-10","1","GotoItemSpawnRow","StoneNode_T1_Flint_Rare","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None)",""
StoneNode_T1_Flint_Rare,"","(TagName="""")","Pick","10","10","False","False","ItemAddCurrency","RareStone:1","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None)",""
Stone_T1_Flint_Bundle10,"NSLOCTEXT(""ItemSpawnTable"", ""04B65FA647E0F41F3CA8289C9FDEAD09"", ""10 Flint Rocks"")","(TagName=""Item.Harvesting.Stone.T1"")","All","0","0","False","False","ItemAddCurrency","StoneRock_T1_Flint:10","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None)",""
RawResource_Bundle10,"NSLOCTEXT(""ItemSpawnTable"", ""8FAE3F9B43FEE1D90B4695A152CD7AEF"", ""10 Ash Logs, Tin Nuggets, and Sandstone Rocks"")","(TagName="""")","All","0","0","False","False","AddItemByName","Currency_WoodLog_T1_Ash_10","1","AddItemByName","Currency_MetalNugget_T1_Tin_10","1","AddItemByName","Currency_StoneRock_T1_Sandstone_10","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None)",""
RawResource_Bundle20,"NSLOCTEXT(""ItemSpawnTable"", ""5F604548480DEA848060A9AA979F2413"", ""20 Ash Logs, Tin Nuggets, and Sandstone Rocks"")","(TagName="""")","All","0","0","False","False","ItemAddCurrency","WoodLog_T1_Ash:20","1","ItemAddCurrency","MetalNugget_T1_Tin:20","1","ItemAddCurrency","StoneRock_T1_Sandstone:20","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None)",""
RawResource_Bundle100,"NSLOCTEXT(""ItemSpawnTable"", ""7ED724B2404F766911D1A2933F2187AA"", ""100 Ash Logs, Tin Nuggets, and Sandstone Rocks"")","(TagName="""")","All","0","0","False","False","AddItemByName","Currency_WoodLog_T1_Ash_100","1","AddItemByName","Currency_MetalNugget_T1_Tin_100","1","AddItemByName","Currency_StoneRock_T1_Sandstone_100","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None)",""
RawResourceRare_Bundle5,"NSLOCTEXT(""ItemSpawnTable"", ""6852704B4560CD2880A778859CBB0677"", ""5 Ember Ores, Sacred Hardwoods, and Comet Fragments"")","(TagName="""")","All","0","0","False","False","ItemAddCurrency","RareMetal:5","1","ItemAddCurrency","RareWood:5","1","ItemAddCurrency","RareStone:5","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None)",""
RawResourceRare_Bundle100,"NSLOCTEXT(""ItemSpawnTable"", ""919175D945EF39F7341927995A1C7606"", ""100 Ember Ores, Sacred Hardwoods, and Comet Fragments"")","(TagName="""")","All","0","0","False","False","AddItemByName","Currency_RareMetal_100","1","AddItemByName","Currency_RareWood_100","1","AddItemByName","Currency_RareStone_100","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None)",""
WoodPlanks_T1_Ash_100,"NSLOCTEXT(""ItemSpawnTable"", ""93A46FFC487B5094861B148CD86F492F"", ""100 Ash Planks"")","(TagName=""Item.Harvesting.Wood.T1"")","All","0","0","False","False","ItemAddCurrency","WoodPlank_T1_Ash:100","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None)",""
StoneBlocks_T1_Sandstone_100,"NSLOCTEXT(""ItemSpawnTable"", ""BD6030AC40482910E85B7990517C1BF7"", ""100 Sandstone Blocks"")","(TagName=""Item.Harvesting.Stone.T1"")","All","0","0","False","False","ItemAddCurrency","StoneBlock_T1_Sandstone:100","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None)",""
Bundle_Currency_RawResources_T1_30,"NSLOCTEXT(""ItemSpawnTable"", ""950A1081463783DD1DAADD80FF444340"", ""30 Ash Logs and Sandstone Rocks"")","(TagName=""Item.Harvesting.Wood.T1"")","All","0","0","False","False","ItemAddCurrency","WoodLog_T1_Ash:30","1","ItemAddCurrency","StoneRock_T1_Sandstone:30","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None)",""
Bundle_Currency_RawResources_T1_40,"NSLOCTEXT(""ItemSpawnTable"", ""C4DDD67044BB5A4497E1DCBF493BB127"", ""40 Ash Logs and Sandstone Rocks"")","(TagName=""Item.Harvesting.Wood.T1"")","All","0","0","False","False","ItemAddCurrency","WoodLog_T1_Ash:40","1","ItemAddCurrency","StoneRock_T1_Sandstone:40","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None)",""
Bundle_Currency_RawResources_T1_100,"NSLOCTEXT(""ItemSpawnTable"", ""11353F0C4CC05E4A9AA21AB5799DD789"", ""100 Ash Logs and Sandstone Rocks"")","(TagName=""Item.Harvesting.Wood.T1"")","All","0","0","False","False","ItemAddCurrency","WoodLog_T1_Ash:100","1","ItemAddCurrency","StoneRock_T1_Sandstone:100","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None)",""
VespidCharger_Story_Boss_Drop,"","(TagName="""")","Each","0","0","False","False","GotoItemSpawnRow","Boss","1","GotoItemSpawnRow","BaneCore","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None,None)",""
BaneCore,"","(TagName="""")","Pick","8","0","False","False","AddItemByName","EmberCore_Bane","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None)",""
