---,AreaName,AreaName_MapWorks,AreaGroup,AreaGroupType,AreaClass,AreaSize,PrevAreaRow0,NextAreaRow1,NextAreaRow2,NextAreaRow3,NextAreaRow4,NextAreaRow5,NextAreaRow6,RequiredQuestTask,FortCount,bShowClockUI,bIsOutdoors,bIsBossArea,bMonstersCanTargetNPC,MonsterLevel,MonsterLevelDelta,MonstersRespawn,MonstersDisabledByDistance,bGadgetsReset,BossMonster,bTriggerSpawnersHelpDrama,bTriggerSpawnersCheckDrama,MonsterAffixes,GadgetItemLevel,GadgetItemLevelDelta,ItemLevelBonus,HazardDamage,ItemSpokeMaxDelta,ItemSpokeMinDelta,CameraDistance,PrimaryElement,SpokeTag,MonsterManagerDaytimeTags,MonsterManagerNighttimeTags,ThemedPropTags,QuestPoolTags,LootLuck,CritterDensity,Critter1,Critter2,Critter3,AreaSkill1,AreaSkill2,AreaSkill3,CameraYawRandomRange,bReviveInTown,bCanReviveInPlace,bCanReviveInTown,bLifeBoundItemsOnly,DisallowedSkillTags,LoadingScreenBackgroundOverride,LoadingScreenForegroundOverride,LoadingScreenTextOverride,LoadingScreenTags,ItemQualityLevelBoost,MapworksTags,SelectionWeight,QuestTags,MonsterSpawnerActiveChance,MonsterSpawnerNightActiveChance,ItemGameplayTags,ItemExcludeGameplayTags,AffixGameplayTags,MonsterGameplayTags,RegionGameplayTag,bPvPEnabled,Notes
IF3_Caves1_ic2,"NSLOCTEXT(""AreaTable"", ""D4F8A489462CF0F0101EC9ADA775FAA4"", ""Underlakes"")","NSLOCTEXT(""AreaTable"", ""36D5D7D648603B0ED237ECB68A4F1ECE"", ""Polluted Grotto"")","GFinfested3_Progressive_Caves1","Progressive","/Game/Environments/Levels/Goblinland/rules/IF3_Caves1/Area_IF3_Caves1_ic2.Area_IF3_Caves1_ic2_C","3.000000","(RowName=""InfestedForest3"")","(RowName="""")","(RowName="""")","(RowName="""")","(RowName="""")","(RowName="""")","(RowName="""")","None","0","False","False","False","False","13.000000","1.990000","False","True","False","(RowName=""VespidSoldier_Rando_Boss2"")","False","False","","13.000000","1.990000","0.000000","50.000000","1.000000","-3.000000","2500.000000","(TagName=""Element.Poison"")","(TagName=""Region.GoblinIsle.InfestedForest"")","(GameplayTags=)","(GameplayTags=)","(GameplayTags=((TagName=""Theme.Generic""),(TagName=""Theme.Mine""),(TagName=""Theme.Infested.Hive""),(TagName=""Theme.Infested.Full""),(TagName=""Gadget.HarvestingNode.Metal.T1.GoblinIsle""),(TagName=""Gadget.HarvestingNode.Stone.T1.GoblinIsle""),(TagName=""Gadget.Shrine.Global""),(TagName=""Gadget.Shrine.Hyvid"")))","(GameplayTags=)","(Map=())","1.000000","None","None","None","(RowName=""Skill_PoisonCurePotion"")","(RowName="""")","(RowName="""")","(X=-20.000000,Y=20.000000)","False","True","True","False","(GameplayTags=)","(RowName="""")","(RowName="""")","(RowName="""")","(GameplayTags=)","0","(GameplayTags=)","0","(GameplayTags=)","1.000000","1.000000","Region.GoblinIsle.InfestedForest","None","Affix.Damage.Vespid;Affix.vsMonsterType.Vespid&Affix.Defense.Vespid","Region.GoblinIsle.InfestedForest","Region.GoblinIsle.InfestedForest","False",""
IF3_Caves2_ic2,"NSLOCTEXT(""AreaTable"", ""E81D360E443BAD0034BB6D814187E24D"", ""The Greendark"")","NSLOCTEXT(""AreaTable"", ""DBD7FA054DB4CB1EFFF9C39B3B72BA3F"", ""Glowing Caves"")","GFinfested3_Progressive_Caves2","Progressive","/Game/Environments/Levels/Goblinland/rules/IF3_Caves2/Area_IF3_Caves2_ic2.Area_IF3_Caves2_ic2_C","3.000000","(RowName=""InfestedForest3"")","(RowName="""")","(RowName="""")","(RowName="""")","(RowName="""")","(RowName="""")","(RowName="""")","None","0","False","False","False","False","14.000000","1.990000","False","True","False","(RowName=""VespidGuardian_Rando_Boss2"")","False","False","","14.000000","1.990000","0.000000","50.000000","1.000000","-3.000000","2500.000000","(TagName=""Element.Poison"")","(TagName=""Region.GoblinIsle.InfestedForest"")","(GameplayTags=)","(GameplayTags=)","(GameplayTags=((TagName=""Theme.Generic""),(TagName=""Theme.Mine""),(TagName=""Theme.Infested.Hive""),(TagName=""Theme.Infested.Full""),(TagName=""Gadget.HarvestingNode.Metal.T1.GoblinIsle""),(TagName=""Gadget.HarvestingNode.Stone.T1.GoblinIsle""),(TagName=""Gadget.Shrine.Global""),(TagName=""Gadget.Shrine.Hyvid""),(TagName=""MonsterSpawner.Quest.IF6"")))","(GameplayTags=)","(Map=())","1.000000","None","None","None","(RowName=""Skill_PoisonCurePotion"")","(RowName="""")","(RowName="""")","(X=-20.000000,Y=20.000000)","False","True","True","False","(GameplayTags=)","(RowName="""")","(RowName="""")","(RowName="""")","(GameplayTags=)","0","(GameplayTags=)","0","(GameplayTags=)","1.000000","1.000000","Region.GoblinIsle.InfestedForest","None","Affix.Damage.Vespid;Affix.vsMonsterType.Vespid&Affix.Defense.Vespid","Region.GoblinIsle.InfestedForest","Region.GoblinIsle.InfestedForest","False",""
IF3_Caves3_ic2,"NSLOCTEXT(""AreaTable"", ""C9CF2FE84DBD42160E0A7881914C29E3"", ""Ember Grotto"")","NSLOCTEXT(""AreaTable"", ""9418A77B4F6186D659D2D691863B4C2D"", ""Cave of Ember"")","GFinfested3_Progressive_Caves3","Progressive","/Game/Environments/Levels/Goblinland/rules/IF3_Caves3/Area_IF3_Caves3_ic2.Area_IF3_Caves3_ic2_C","3.000000","(RowName=""InfestedForest3"")","(RowName="""")","(RowName="""")","(RowName="""")","(RowName="""")","(RowName="""")","(RowName="""")","None","0","False","False","False","False","15.000000","1.990000","False","True","False","(RowName=""VespidGuardian_Rando_Boss"")","False","False","","15.000000","1.990000","0.000000","50.000000","1.000000","-3.000000","2500.000000","(TagName=""Element.Poison"")","(TagName=""Region.GoblinIsle.InfestedForest"")","(GameplayTags=)","(GameplayTags=)","(GameplayTags=((TagName=""Theme.Generic""),(TagName=""Theme.Mine""),(TagName=""Theme.Infested.Hive""),(TagName=""Theme.Infested.Full""),(TagName=""Gadget.HarvestingNode.Metal.T1.GoblinIsle""),(TagName=""Gadget.HarvestingNode.Stone.T1.GoblinIsle""),(TagName=""Gadget.Shrine.Global""),(TagName=""Gadget.Shrine.Hyvid"")))","(GameplayTags=)","(Map=())","1.000000","None","None","None","(RowName=""Skill_PoisonCurePotion"")","(RowName="""")","(RowName="""")","(X=-20.000000,Y=20.000000)","False","True","True","False","(GameplayTags=)","(RowName="""")","(RowName="""")","(RowName="""")","(GameplayTags=)","0","(GameplayTags=)","0","(GameplayTags=)","1.000000","1.000000","Region.GoblinIsle.InfestedForest","None","Affix.Damage.Vespid;Affix.vsMonsterType.Vespid&Affix.Defense.Vespid","Region.GoblinIsle.InfestedForest","Region.GoblinIsle.InfestedForest","False",""
IF3_Forest1,"NSLOCTEXT(""AreaTable"", ""961143A34AA4A7DDA8F103A076CF1D62"", ""Crawling Pools"")","NSLOCTEXT(""AreaTable"", ""1A3306F14011DBF1EF13AC86F2EC90CD"", ""Acidic Forest"")","GFinfested3_Progressive_Forest1","Progressive","/Game/Environments/Levels/Goblinland/rules/IF3_Forest1/Area_IF3_Forest1.Area_IF3_Forest1_C","3.000000","(RowName=""InfestedForest3"")","(RowName=""IF3_Caves4_ic2_boss"")","(RowName="""")","(RowName="""")","(RowName="""")","(RowName="""")","(RowName="""")","None","0","True","True","False","False","16.000000","0.990000","False","True","False","(RowName="""")","False","False","","16.000000","0.990000","0.000000","50.000000","1.000000","-3.000000","3000.000000","(TagName=""Element.Poison"")","(TagName=""Region.GoblinIsle.InfestedForest"")","(GameplayTags=)","(GameplayTags=)","(GameplayTags=((TagName=""Theme.Generic""),(TagName=""Theme.Infested.Full""),(TagName=""Gadget.HarvestingNode.Metal.T1.GoblinIsle""),(TagName=""Gadget.HarvestingNode.Stone.T1.GoblinIsle""),(TagName=""Gadget.HarvestingNode.Wood.T1.GoblinIsle.Infested""),(TagName=""Gadget.Shrine.Global""),(TagName=""Gadget.Shrine.Hyvid""),(TagName=""MonsterSpawner.Quest.IF3_Forest1"")))","(GameplayTags=)","(Map=())","1.000000","None","None","None","(RowName=""Skill_PoisonCurePotion"")","(RowName="""")","(RowName="""")","(X=-20.000000,Y=20.000000)","False","True","True","False","(GameplayTags=)","(RowName="""")","(RowName="""")","(RowName="""")","(GameplayTags=)","0","(GameplayTags=)","0","(GameplayTags=)","0.500000","1.000000","Region.GoblinIsle.InfestedForest","None","Affix.Damage.Vespid;Affix.vsMonsterType.Vespid&Affix.Defense.Vespid","Region.GoblinIsle.InfestedForest","Region.GoblinIsle.InfestedForest","False",""
IF3_Caves4_ic2_boss,"NSLOCTEXT(""AreaTable"", ""6B3D77904078A0DE05AD80BE224E70B8"", ""Deep Hollows"")","NSLOCTEXT(""AreaTable"", ""BA88372D489DEF92DA4DB292EA4EE67F"", ""Infested Cavern"")","GFinfested3_Progressive_Forest1","Progressive","/Game/Environments/Levels/Goblinland/rules/IF3_Caves4_boss/Area_IF3_Caves4_ic2_boss.Area_IF3_Caves4_ic2_boss_C","1.000000","(RowName=""IF3_Forest1"")","(RowName="""")","(RowName="""")","(RowName="""")","(RowName="""")","(RowName="""")","(RowName="""")","None","0","False","False","False","False","17.000000","0.000000","False","False","False","(RowName=""VespidCharger_Story_Boss"")","False","False","","17.000000","0.000000","0.000000","50.000000","1.000000","-3.000000","2500.000000","(TagName=""Element.Poison"")","(TagName=""Region.GoblinIsle.InfestedForest"")","(GameplayTags=)","(GameplayTags=)","(GameplayTags=((TagName=""Theme.Generic""),(TagName=""Gadget.PetCage"")))","(GameplayTags=)","(Map=())","1.000000","None","None","None","(RowName=""Skill_PoisonCurePotion"")","(RowName="""")","(RowName="""")","(X=-20.000000,Y=20.000000)","False","False","True","False","(GameplayTags=)","(RowName="""")","(RowName="""")","(RowName="""")","(GameplayTags=)","0","(GameplayTags=)","0","(GameplayTags=)","1.000000","1.000000","Region.GoblinIsle.InfestedForest","None","Affix.Damage.Vespid;Affix.vsMonsterType.Vespid&Affix.Defense.Vespid","Region.GoblinIsle.InfestedForest","Region.GoblinIsle.InfestedForest","False",""
IF3-4_pass,"NSLOCTEXT(""AreaTable"", ""2E091AB14B37B6B7C2C6068029A11136"", ""Protected Trail"")","NSLOCTEXT(""AreaTable"", ""06E39AFA4B5862C148E9179797A08D53"", ""Protected Passage"")","GFinfested3_Progressive_Pass","Open","/Game/Environments/Levels/Forts/rules/Infested/Area_if_PlayerFort_IF3-4pass.Area_if_PlayerFort_IF3-4pass_C","1.000000","(RowName=""InfestedForest3"")","(RowName=""InfestedForest4"")","(RowName="""")","(RowName="""")","(RowName="""")","(RowName="""")","(RowName="""")","None","1","True","True","False","False","18.000000","0.000000","False","True","False","(RowName="""")","False","False","","18.000000","0.000000","0.000000","50.000000","1.000000","-3.000000","3000.000000","(TagName=""Element.Poison"")","(TagName=""Region.GoblinIsle.InfestedForest"")","(GameplayTags=)","(GameplayTags=)","(GameplayTags=((TagName=""Theme.Generic""),(TagName=""Theme.Infested.Full""),(TagName=""Gadget.HarvestingNode.Metal.T1.GoblinIsle""),(TagName=""Gadget.HarvestingNode.Stone.T1.GoblinIsle""),(TagName=""Gadget.HarvestingNode.Wood.T1.GoblinIsle.Infested""),(TagName=""Gadget.Shrine.Global""),(TagName=""Gadget.Shrine.Hyvid""),(TagName=""Character.NPC.Gatekeeper""),(TagName=""Character.NPC.QuestGiver"")))","(GameplayTags=)","(Map=())","1.000000","None","None","None","(RowName=""Skill_PoisonCurePotion"")","(RowName="""")","(RowName="""")","(X=0.000000,Y=0.000000)","False","True","True","False","(GameplayTags=)","(RowName="""")","(RowName="""")","(RowName="""")","(GameplayTags=)","0","(GameplayTags=)","0","(GameplayTags=)","0.000000","1.000000","Region.GoblinIsle.InfestedForest","None","Affix.Damage.Vespid;Affix.vsMonsterType.Vespid&Affix.Defense.Vespid","Region.GoblinIsle.InfestedForest","Region.GoblinIsle.InfestedForest","False",""
InfestedForest4,"NSLOCTEXT(""AreaTable"", ""9CFDCCFC46FD5E7B799553B8B15A9723"", ""Acrid Plains"")","NSLOCTEXT(""AreaTable"", ""7BE1C80B4CDD26A751A2DEACA0AE14CC"", ""Acidic Plains"")","GFinfested4","Open","/Game/Environments/Levels/Goblinland/rules/InfestedForest4/Area_InfestedForest4.Area_InfestedForest4_C","6.000000","(RowName=""IF3-4_pass"")","(RowName=""IF4-5_pass"")","(RowName=""IF4_Forest1"")","(RowName=""IF4_Caves1_ic2"")","(RowName=""IF4_Caves2_ic2"")","(RowName=""IF4_Forest2"")","(RowName="""")","None","0","True","True","False","False","18.000000","3.990000","True","True","True","(RowName="""")","False","False","","18.000000","3.990000","0.000000","50.000000","1.000000","-3.000000","3000.000000","(TagName=""Element.Poison"")","(TagName=""Region.GoblinIsle.InfestedForest"")","(GameplayTags=)","(GameplayTags=)","(GameplayTags=((TagName=""Theme.Generic""),(TagName=""Theme.Infested.Full""),(TagName=""Gadget.HarvestingNode.Metal.T1.GoblinIsle""),(TagName=""Gadget.HarvestingNode.Stone.T1.GoblinIsle""),(TagName=""Gadget.HarvestingNode.Wood.T1.GoblinIsle.Infested""),(TagName=""Gadget.Shrine.Global""),(TagName=""Gadget.Shrine.Hyvid""),(TagName=""Character.NPC.QuestGiver.ImperialScout""),(TagName=""MonsterSpawner.Quest.IF4"")))","(GameplayTags=)","(Map=())","1.000000","None","None","None","(RowName=""Skill_PoisonCurePotion"")","(RowName="""")","(RowName="""")","(X=-20.000000,Y=20.000000)","False","True","True","False","(GameplayTags=)","(RowName="""")","(RowName="""")","(RowName="""")","(GameplayTags=)","0","(GameplayTags=)","0","(GameplayTags=)","0.400000","1.000000","Region.GoblinIsle.InfestedForest","None","Affix.Damage.Vespid;Affix.vsMonsterType.Vespid&Affix.Defense.Vespid","Region.GoblinIsle.InfestedForest;Region.Public","Region.GoblinIsle.InfestedForest","False",""
IF4_Forest1,"NSLOCTEXT(""AreaTable"", ""94331201406DA169813E62BEE5AEEC92"", ""Maggot Mire"")","NSLOCTEXT(""AreaTable"", ""281819224205C88EF8AB9388B82BEFBC"", ""Maggot Mire"")","GFinfested4_Progressive_Forest1","Progressive","/Game/Environments/Levels/Goblinland/rules/IF4_Forest1/Area_IF4_Forest1.Area_IF4_Forest1_C","3.000000","(RowName=""InfestedForest4"")","(RowName="""")","(RowName="""")","(RowName="""")","(RowName="""")","(RowName="""")","(RowName="""")","None","0","False","False","False","False","18.000000","1.990000","False","True","False","(RowName=""VespidCharger_Rando_Boss"")","False","False","","18.000000","1.990000","0.000000","50.000000","1.000000","-3.000000","2500.000000","(TagName=""Element.Poison"")","(TagName=""Region.GoblinIsle.InfestedForest"")","(GameplayTags=)","(GameplayTags=)","(GameplayTags=((TagName=""Theme.Generic""),(TagName=""Theme.Mine""),(TagName=""Theme.Infested.Hive""),(TagName=""Theme.Infested.Full""),(TagName=""Gadget.HarvestingNode.Metal.T1.GoblinIsle""),(TagName=""Gadget.HarvestingNode.Stone.T1.GoblinIsle""),(TagName=""Gadget.Shrine.Global""),(TagName=""Gadget.Shrine.Hyvid""),(TagName=""Gadget.HarvestingNode.Wood.T1.GoblinIsle.Infested""),(TagName=""Gadget.Quest.YappersFriend"")))","(GameplayTags=)","(Map=())","1.000000","None","None","None","(RowName=""Skill_PoisonCurePotion"")","(RowName="""")","(RowName="""")","(X=-20.000000,Y=20.000000)","False","True","True","False","(GameplayTags=)","(RowName="""")","(RowName="""")","(RowName="""")","(GameplayTags=)","0","(GameplayTags=)","0","(GameplayTags=)","1.000000","1.000000","Region.GoblinIsle.InfestedForest","None","Affix.Damage.Vespid;Affix.vsMonsterType.Vespid&Affix.Defense.Vespid","Region.GoblinIsle.InfestedForest","Region.GoblinIsle.InfestedForest","False",""
IF4_Caves1_ic2,"NSLOCTEXT(""AreaTable"", ""3760C036474B5A3A2BDBEFBF236BD2E4"", ""The Muck"")","NSLOCTEXT(""AreaTable"", ""82DAD4D04FE08AA2848AC9A8255AFA75"", ""The Muck"")","GFinfested4_Progressive_Caves1","Progressive","/Game/Environments/Levels/Goblinland/rules/IF4_Caves1/Area_IF4_Caves1_ic2.Area_IF4_Caves1_ic2_C","3.000000","(RowName=""InfestedForest4"")","(RowName="""")","(RowName="""")","(RowName="""")","(RowName="""")","(RowName="""")","(RowName="""")","None","0","False","False","False","False","19.000000","1.990000","False","True","False","(RowName=""VespidGuardian_Rando_Boss4"")","False","False","","19.000000","1.990000","0.000000","50.000000","1.000000","-3.000000","2500.000000","(TagName=""Element.Poison"")","(TagName=""Region.GoblinIsle.InfestedForest"")","(GameplayTags=)","(GameplayTags=)","(GameplayTags=((TagName=""Theme.Generic""),(TagName=""Theme.Mine""),(TagName=""Theme.Infested.Hive""),(TagName=""Theme.Infested.Full""),(TagName=""Gadget.HarvestingNode.Metal.T1.GoblinIsle""),(TagName=""Gadget.HarvestingNode.Stone.T1.GoblinIsle""),(TagName=""Gadget.Shrine.Global""),(TagName=""Gadget.Shrine.Hyvid"")))","(GameplayTags=)","(Map=())","1.000000","None","None","None","(RowName=""Skill_PoisonCurePotion"")","(RowName="""")","(RowName="""")","(X=-20.000000,Y=20.000000)","False","True","True","False","(GameplayTags=)","(RowName="""")","(RowName="""")","(RowName="""")","(GameplayTags=)","0","(GameplayTags=)","0","(GameplayTags=)","1.000000","1.000000","Region.GoblinIsle.InfestedForest","None","Affix.Damage.Vespid;Affix.vsMonsterType.Vespid&Affix.Defense.Vespid","Region.GoblinIsle.InfestedForest","Region.GoblinIsle.InfestedForest","False",""
IF4_Caves2_ic2,"NSLOCTEXT(""AreaTable"", ""FD79BE4848108C84E1AE798F8D8AD86D"", ""Infested Cave"")","NSLOCTEXT(""AreaTable"", ""AB9E9EA941936444498D4D951763A78B"", ""Infested Cave"")","GFinfested4_Progressive_Caves2","Progressive","/Game/Environments/Levels/Goblinland/rules/IF4_Caves2/Area_IF4_Caves2_ic2.Area_IF4_Caves2_ic2_C","3.000000","(RowName=""InfestedForest4"")","(RowName="""")","(RowName="""")","(RowName="""")","(RowName="""")","(RowName="""")","(RowName="""")","None","0","False","False","False","False","20.000000","1.990000","False","True","False","(RowName=""VespidFlier_Rando_Boss4"")","False","False","","20.000000","1.990000","0.000000","50.000000","1.000000","-3.000000","2500.000000","(TagName=""Element.Poison"")","(TagName=""Region.GoblinIsle.InfestedForest"")","(GameplayTags=)","(GameplayTags=)","(GameplayTags=((TagName=""Theme.Generic""),(TagName=""Theme.Mine""),(TagName=""Theme.Infested.Hive""),(TagName=""Theme.Infested.Full""),(TagName=""Gadget.HarvestingNode.Metal.T1.GoblinIsle""),(TagName=""Gadget.HarvestingNode.Stone.T1.GoblinIsle""),(TagName=""Gadget.Shrine.Global""),(TagName=""Gadget.Shrine.Hyvid""),(TagName=""Gadget.Quest.Mushrooms"")))","(GameplayTags=)","(Map=())","1.000000","None","None","None","(RowName=""Skill_PoisonCurePotion"")","(RowName="""")","(RowName="""")","(X=-20.000000,Y=20.000000)","False","True","True","False","(GameplayTags=)","(RowName="""")","(RowName="""")","(RowName="""")","(GameplayTags=)","0","(GameplayTags=)","0","(GameplayTags=)","1.000000","1.000000","Region.GoblinIsle.InfestedForest","None","Affix.Damage.Vespid;Affix.vsMonsterType.Vespid&Affix.Defense.Vespid","Region.GoblinIsle.InfestedForest","Region.GoblinIsle.InfestedForest","False",""
IF4_Forest2,"NSLOCTEXT(""AreaTable"", ""1CD5A0694EC5AFEEEA6E5DA355DB0645"", ""The Shady Retreat"")","NSLOCTEXT(""AreaTable"", ""DCB685D2442226B8CD8AB3BB7832B061"", ""The Shady Retreat"")","GFinfested4_Progressive_Forest2","Progressive","/Game/Environments/Levels/Goblinland/rules/IF4_Forest2/Area_IF4_Forest2.Area_IF4_Forest2_C","3.000000","(RowName=""InfestedForest4"")","(RowName=""IF4_Forest2_boss"")","(RowName="""")","(RowName="""")","(RowName="""")","(RowName="""")","(RowName="""")","None","0","True","True","False","False","21.000000","0.990000","False","True","False","(RowName="""")","False","False","","21.000000","0.990000","0.000000","50.000000","1.000000","-3.000000","3000.000000","(TagName=""Element.Poison"")","(TagName=""Region.GoblinIsle.InfestedForest"")","(GameplayTags=)","(GameplayTags=)","(GameplayTags=((TagName=""Theme.Generic""),(TagName=""Theme.Infested.Full""),(TagName=""Gadget.HarvestingNode.Metal.T1.GoblinIsle""),(TagName=""Gadget.HarvestingNode.Stone.T1.GoblinIsle""),(TagName=""Gadget.HarvestingNode.Wood.T1.GoblinIsle.Infested""),(TagName=""Gadget.Shrine.Global""),(TagName=""Gadget.Shrine.Hyvid""),(TagName=""Gadget.Quest.WebTrail""),(TagName=""Gadget.Quest.Cobweb"")))","(GameplayTags=)","(Map=())","1.000000","None","None","None","(RowName=""Skill_PoisonCurePotion"")","(RowName="""")","(RowName="""")","(X=-20.000000,Y=20.000000)","False","True","True","False","(GameplayTags=)","(RowName="""")","(RowName="""")","(RowName="""")","(GameplayTags=)","0","(GameplayTags=)","0","(GameplayTags=)","0.500000","1.000000","Region.GoblinIsle.InfestedForest","None","Affix.Damage.Vespid;Affix.vsMonsterType.Vespid&Affix.Defense.Vespid","Region.GoblinIsle.InfestedForest","Region.GoblinIsle.InfestedForest","False",""
IF4_Forest2_boss,"NSLOCTEXT(""AreaTable"", ""827147C64857B8F1A29C4EAB8D52C21B"", ""The Alcove"")","NSLOCTEXT(""AreaTable"", ""6BAD6A5A435557A06436DA910AD07F3F"", ""The Alcove"")","GFinfested4_Progressive_Forest2","Progressive","/Game/Environments/Levels/Goblinland/rules/IF4_Forest2_boss/Area_IF4_Forest2_boss.Area_IF4_Forest2_boss_C","1.000000","(RowName=""IF4_Forest2"")","(RowName="""")","(RowName="""")","(RowName="""")","(RowName="""")","(RowName="""")","(RowName="""")","None","0","False","False","False","False","22.000000","0.000000","True","False","False","(RowName=""VespidSoldier_Story_Boss2"")","False","False","","22.000000","0.000000","0.000000","50.000000","1.000000","-3.000000","2500.000000","(TagName=""Element.Poison"")","(TagName=""Region.GoblinIsle.InfestedForest"")","(GameplayTags=)","(GameplayTags=)","(GameplayTags=((TagName=""Theme.Generic""),(TagName=""Gadget.PetCage"")))","(GameplayTags=)","(Map=())","1.000000","None","None","None","(RowName=""Skill_PoisonCurePotion"")","(RowName="""")","(RowName="""")","(X=-20.000000,Y=20.000000)","False","False","True","False","(GameplayTags=)","(RowName="""")","(RowName="""")","(RowName="""")","(GameplayTags=)","0","(GameplayTags=)","0","(GameplayTags=)","1.000000","1.000000","Region.GoblinIsle.InfestedForest","None","Affix.Damage.Vespid;Affix.vsMonsterType.Vespid&Affix.Defense.Vespid","Region.GoblinIsle.InfestedForest","Region.GoblinIsle.InfestedForest","False",""
IF4-5_pass,"NSLOCTEXT(""AreaTable"", ""3A7CD88C4F26FCD6E62C768E72A100B9"", ""Barricaded Passage"")","NSLOCTEXT(""AreaTable"", ""8F1C92F44C59763DB68E52A7353EAFA7"", ""Barricaded Pass"")","GFinfested4_Progressive_Pass","Open","/Game/Environments/Levels/Forts/rules/Infested/Area_if_PlayerFort_IF4-5pass.Area_if_PlayerFort_IF4-5pass_C","1.000000","(RowName=""InfestedForest4"")","(RowName=""InfestedForest5"")","(RowName="""")","(RowName="""")","(RowName="""")","(RowName="""")","(RowName="""")","None","1","True","True","False","False","23.000000","0.000000","False","True","False","(RowName="""")","False","False","","23.000000","0.000000","0.000000","50.000000","1.000000","-3.000000","3000.000000","(TagName=""Element.Poison"")","(TagName=""Region.GoblinIsle.InfestedForest"")","(GameplayTags=)","(GameplayTags=)","(GameplayTags=((TagName=""Theme.Generic""),(TagName=""Theme.Infested.Full""),(TagName=""Gadget.HarvestingNode.Metal.T1.GoblinIsle""),(TagName=""Gadget.HarvestingNode.Stone.T1.GoblinIsle""),(TagName=""Gadget.HarvestingNode.Wood.T1.GoblinIsle.Infested""),(TagName=""Gadget.Shrine.Global""),(TagName=""Gadget.Shrine.Hyvid""),(TagName=""Character.NPC.Gatekeeper""),(TagName=""Character.NPC.QuestGiver""),(TagName=""Gadget"")))","(GameplayTags=)","(Map=())","1.000000","None","None","None","(RowName=""Skill_PoisonCurePotion"")","(RowName="""")","(RowName="""")","(X=0.000000,Y=0.000000)","False","True","True","False","(GameplayTags=)","(RowName="""")","(RowName="""")","(RowName="""")","(GameplayTags=)","0","(GameplayTags=)","0","(GameplayTags=)","0.000000","1.000000","Region.GoblinIsle.InfestedForest","None","Affix.Damage.Vespid;Affix.vsMonsterType.Vespid&Affix.Defense.Vespid","Region.GoblinIsle.InfestedForest","Region.GoblinIsle.InfestedForest","False",""
InfestedForest5,"NSLOCTEXT(""AreaTable"", ""8CAB97FA44B441CB0353F2A2F872E1E6"", ""The Wastelands"")","NSLOCTEXT(""AreaTable"", ""47CF4B9742003951385A46B8E804AE7E"", ""The Wastelands"")","GFinfested5","Open","/Game/Environments/Levels/Goblinland/rules/InfestedForest5/Area_InfestedForest5.Area_InfestedForest5_C","6.000000","(RowName=""IF4-5_pass"")","(RowName=""IF5-6_pass"")","(RowName=""IF5_Caves1_ic2"")","(RowName=""IF5_Forest1"")","(RowName=""IF5_Caves2_ic2"")","(RowName=""IF5_Caves3_ic2"")","(RowName="""")","None","0","True","True","False","False","23.000000","2.990000","True","True","True","(RowName="""")","False","False","","23.000000","2.990000","0.000000","50.000000","1.000000","-3.000000","3000.000000","(TagName=""Element.Poison"")","(TagName=""Region.GoblinIsle.InfestedForest"")","(GameplayTags=)","(GameplayTags=)","(GameplayTags=((TagName=""Theme.Generic""),(TagName=""Theme.Infested.Full""),(TagName=""Character.NPC.QuestGiver""),(TagName=""Gadget.HarvestingNode.Metal.T1.GoblinIsle""),(TagName=""Gadget.HarvestingNode.Stone.T1.GoblinIsle""),(TagName=""Gadget.HarvestingNode.Wood.T1.GoblinIsle.Infested""),(TagName=""Gadget.Shrine.Global""),(TagName=""Gadget.Shrine.Hyvid""),(TagName=""MonsterSpawner.Quest.IF5"")))","(GameplayTags=)","(Map=())","1.000000","None","None","None","(RowName=""Skill_PoisonCurePotion"")","(RowName="""")","(RowName="""")","(X=-20.000000,Y=20.000000)","False","True","True","False","(GameplayTags=)","(RowName="""")","(RowName="""")","(RowName="""")","(GameplayTags=)","0","(GameplayTags=)","0","(GameplayTags=)","0.400000","1.000000","Region.GoblinIsle.InfestedForest","None","Affix.Damage.Vespid;Affix.vsMonsterType.Vespid&Affix.Defense.Vespid","Region.GoblinIsle.InfestedForest;Region.Public","Region.GoblinIsle.InfestedForest","False",""
