---,DisplayName,Description,DescriptionLong,FlavorText,EmberWeaponData,OffHandWeaponToEquip,bUseAffixWithName,SlotForSkillDescription,MinLevel,MaxLevel,DropWeight,GoldValue,ItemWardrobe,bCanBeDyed,DyeRow,GameplayTags,AffixAnyTags,AffixAllTags,AffixSpawnRowName,ItemQuality,LootContent,LootContentRecipe,LootContentRecipeUnit,DamageType,Spoke,PlayerClass,AnimSlotPrefix,AnimSlotSuffix,bIsTwoHanded,bCanSell,bCanDestroy,bCanBeUsed,bCanBulkBuy,bIgnoreLevel,bIgnoreSpoke,bIgnoreDroppedArea,AttackSpeedIndex,bIsStatStick,PickupAction,PickUpTraitString,MaxStackSize,IconOverride,ItemClass,Notes
Armour_Goblin_Helm_Magic_RM_02,"NSLOCTEXT(""ItemsTable"", ""D98D31BA468ED556FF830FBC942A7388"", ""Incombustible Sallet"")","","","","(RowName="""")","(RowName="""")","False","None","15.000000","50.000000","1","30.000000","Magic_Helm_RM_04","True","(RowName="""")","Item.Armour.Helm;Element.Fire","Affix.Defense.Fire;Affix.NonElemental;Affix.Hitpoints.Regen;Affix.Effect.Fire","Item.Armour.Helm","Armor_Magic","Magic","(RowName="""")","None","(RowName="""")","Element.Fire","Region.GoblinIsle.GoblinForest","Character.Player.Railman","None","None","False","True","True","False","False","False","False","False","None","False","AddToInventory","None","0","None","None",""
Armour_Hyvid_Helm_Magic_RM_01,"NSLOCTEXT(""ItemsTable"", ""164CD61A422CF6F20D75E9892E688484"", ""Sterile Helmet"")","","","","(RowName="""")","(RowName="""")","False","None","5.000000","30.000000","1","30.000000","Magic_Helm_RM_03","True","(RowName="""")","Item.Armour.Helm;Element.Poison","Affix.Defense.Poison;Affix.NonElemental;Affix.Hitpoints.Regen;Affix.Effect.Poison","Item.Armour.Helm","Armor_Magic","Magic","(RowName="""")","None","(RowName="""")","Element.Poison","Region.GoblinIsle.InfestedForest","Character.Player.Railman","None","None","False","True","True","False","False","False","False","False","None","False","AddToInventory","None","0","None","None",""
Armour_Hyvid_Helm_Magic_RM_02,"NSLOCTEXT(""ItemsTable"", ""919308A34549091F3F29AF9D4B129748"", ""Sterile Welder\'s Helmet"")","","","","(RowName="""")","(RowName="""")","False","None","15.000000","50.000000","1","30.000000","Magic_Helm_RM_04","True","(RowName="""")","Item.Armour.Helm;Element.Poison","Affix.Defense.Poison;Affix.NonElemental;Affix.Hitpoints.Regen;Affix.Effect.Poison","Item.Armour.Helm","Armor_Magic","Magic","(RowName="""")","None","(RowName="""")","Element.Poison","Region.GoblinIsle.InfestedForest","Character.Player.Railman","None","None","False","True","True","False","False","False","False","False","None","False","AddToInventory","None","0","None","None",""
Armour_Global_Helm_Magic_DM_01,"NSLOCTEXT(""ItemsTable"", ""2818B0CC4938319B6944E09811D22093"", ""Reinforced Cowl"")","","","","(RowName="""")","(RowName="""")","False","None","5.000000","30.000000","1","30.000000","Magic_Helm_DM_01","True","(RowName="""")","Region.Global;Item.Armour.Helm;Element.Physical","Affix.Defense.Physical;Affix.Defense.Netherim;Affix.NonElemental;Affix.Hitpoints.Regen","Item.Armour.Helm","Armor_Magic","Magic","(RowName="""")","None","(RowName="""")","Element.Physical","None","Character.Player.DuskMage","None","None","False","True","True","False","False","False","False","False","None","False","AddToInventory","None","0","None","None",""
Armour_Global_Helm_Magic_DM_02,"NSLOCTEXT(""ItemsTable"", ""FC24E97F4398B952B0143690699D67BD"", ""Prelate\'s Hood"")","","","","(RowName="""")","(RowName="""")","False","None","15.000000","50.000000","1","30.000000","Magic_Helm_DM_02","True","(RowName="""")","Region.Global;Item.Armour.Helm;Element.Physical","Affix.Defense.Physical;Affix.Defense.Netherim;Affix.NonElemental;Affix.Hitpoints.Regen","Item.Armour.Helm","Armor_Magic","Magic","(RowName="""")","None","(RowName="""")","Element.Physical","None","Character.Player.DuskMage","None","None","False","True","True","False","False","False","False","False","None","False","AddToInventory","None","0","None","None",""
Armour_Goblin_Helm_Magic_DM_01,"NSLOCTEXT(""ItemsTable"", ""98047DCE4047FD74B84189B477B29098"", ""Incombustible Knave\'s Cap"")","","","","(RowName="""")","(RowName="""")","False","None","5.000000","30.000000","1","30.000000","Magic_Helm_DM_03","True","(RowName="""")","Item.Armour.Helm;Element.Fire","Affix.Defense.Fire;Affix.NonElemental;Affix.Hitpoints.Regen;Affix.Effect.Fire","Item.Armour.Helm","Armor_Magic","Magic","(RowName="""")","None","(RowName="""")","Element.Fire","Region.GoblinIsle.GoblinForest","Character.Player.DuskMage","None","None","False","True","True","False","False","False","False","False","None","False","AddToInventory","None","0","None","None",""
Armour_Goblin_Helm_Magic_DM_02,"NSLOCTEXT(""ItemsTable"", ""FC54B8E1416577CBC3FAFCA4260E6505"", ""Incombustible Mask"")","","","","(RowName="""")","(RowName="""")","False","None","15.000000","50.000000","1","30.000000","Magic_Helm_DM_04","True","(RowName="""")","Item.Armour.Helm;Element.Fire","Affix.Defense.Fire;Affix.NonElemental;Affix.Hitpoints.Regen;Affix.Effect.Fire","Item.Armour.Helm","Armor_Magic","Magic","(RowName="""")","None","(RowName="""")","Element.Fire","Region.GoblinIsle.GoblinForest","Character.Player.DuskMage","None","None","False","True","True","False","False","False","False","False","None","False","AddToInventory","None","0","None","None",""
Armour_Hyvid_Helm_Magic_DM_01,"NSLOCTEXT(""ItemsTable"", ""DB0F1C2948D7E4D3ED2EB69A170274F7"", ""Sterile Cap"")","","","","(RowName="""")","(RowName="""")","False","None","5.000000","30.000000","1","30.000000","Magic_Helm_DM_03","True","(RowName="""")","Item.Armour.Helm;Element.Poison","Affix.Defense.Poison;Affix.NonElemental;Affix.Hitpoints.Regen;Affix.Effect.Poison","Item.Armour.Helm","Armor_Magic","Magic","(RowName="""")","None","(RowName="""")","Element.Poison","Region.GoblinIsle.InfestedForest","Character.Player.DuskMage","None","None","False","True","True","False","False","False","False","False","None","False","AddToInventory","None","0","None","None",""
Armour_Hyvid_Helm_Magic_DM_02,"NSLOCTEXT(""ItemsTable"", ""A938F7864BDED6F08797C38CB5B73280"", ""Sterile Mask"")","","","","(RowName="""")","(RowName="""")","False","None","15.000000","50.000000","1","30.000000","Magic_Helm_DM_04","True","(RowName="""")","Item.Armour.Helm;Element.Poison","Affix.Defense.Poison;Affix.NonElemental;Affix.Hitpoints.Regen;Affix.Effect.Poison","Item.Armour.Helm","Armor_Magic","Magic","(RowName="""")","None","(RowName="""")","Element.Poison","Region.GoblinIsle.InfestedForest","Character.Player.DuskMage","None","None","False","True","True","False","False","False","False","False","None","False","AddToInventory","None","0","None","None",""
Armour_Global_Helm_Magic_FOR_01,"NSLOCTEXT(""ItemsTable"", ""6A9301714948ABC406F0B6B9DFCB1D60"", ""Reinforced Helm"")","","","","(RowName="""")","(RowName="""")","False","None","5.000000","30.000000","1","30.000000","Magic_Helm_FOR_01","True","(RowName="""")","Region.Global;Item.Armour.Helm;Element.Physical","Affix.Defense.Physical;Affix.Defense.Netherim;Affix.NonElemental;Affix.Hitpoints.Regen","Item.Armour.Helm","Armor_Magic","Magic","(RowName="""")","None","(RowName="""")","Element.Physical","None","Character.Player.Forged","None","None","False","True","True","False","False","False","False","False","None","False","AddToInventory","None","0","None","None",""
Armour_Global_Helm_Magic_FOR_02,"NSLOCTEXT(""ItemsTable"", ""66E4C7A44748F2B488013CBD43AD9DDF"", ""Reinforced Collar"")","","","","(RowName="""")","(RowName="""")","False","None","15.000000","50.000000","1","30.000000","Magic_Helm_FOR_02","True","(RowName="""")","Region.Global;Item.Armour.Helm;Element.Physical","Affix.Defense.Physical;Affix.Defense.Netherim;Affix.NonElemental;Affix.Hitpoints.Regen","Item.Armour.Helm","Armor_Magic","Magic","(RowName="""")","None","(RowName="""")","Element.Physical","None","Character.Player.Forged","None","None","False","True","True","False","False","False","False","False","None","False","AddToInventory","None","0","None","None",""
Armour_Goblin_Helm_Magic_FOR_01,"NSLOCTEXT(""ItemsTable"", ""BBF9324244DD474DAB6BE4A04993B6D9"", ""Incombustible Collar-Helm"")","","","","(RowName="""")","(RowName="""")","False","None","5.000000","30.000000","1","30.000000","Magic_Helm_FOR_03","True","(RowName="""")","Item.Armour.Helm;Element.Fire","Affix.Defense.Fire;Affix.NonElemental;Affix.Hitpoints.Regen;Affix.Effect.Fire","Item.Armour.Helm","Armor_Magic","Magic","(RowName="""")","None","(RowName="""")","Element.Fire","Region.GoblinIsle.GoblinForest","Character.Player.Forged","None","None","False","True","True","False","False","False","False","False","None","False","AddToInventory","None","0","None","None",""
Armour_Goblin_Helm_Magic_FOR_02,"NSLOCTEXT(""ItemsTable"", ""3575F37B465FE96555C0A890B84E5987"", ""Incombustible Collar-Hat"")","","","","(RowName="""")","(RowName="""")","False","None","15.000000","50.000000","1","30.000000","Magic_Helm_FOR_04","True","(RowName="""")","Item.Armour.Helm;Element.Fire","Affix.Defense.Fire;Affix.NonElemental;Affix.Hitpoints.Regen;Affix.Effect.Fire","Item.Armour.Helm","Armor_Magic","Magic","(RowName="""")","None","(RowName="""")","Element.Fire","Region.GoblinIsle.GoblinForest","Character.Player.Forged","None","None","False","True","True","False","False","False","False","False","None","False","AddToInventory","None","0","None","None",""
Armour_Hyvid_Helm_Magic_FOR_01,"NSLOCTEXT(""ItemsTable"", ""5B0BB71E4F506CF1B23759BD5F2C38C1"", ""Sterile Collar"")","","","","(RowName="""")","(RowName="""")","False","None","5.000000","30.000000","1","30.000000","Magic_Helm_FOR_03","True","(RowName="""")","Item.Armour.Helm;Element.Poison","Affix.Defense.Poison;Affix.NonElemental;Affix.Hitpoints.Regen;Affix.Effect.Poison","Item.Armour.Helm","Armor_Magic","Magic","(RowName="""")","None","(RowName="""")","Element.Poison","Region.GoblinIsle.InfestedForest","Character.Player.Forged","None","None","False","True","True","False","False","False","False","False","None","False","AddToInventory","None","0","None","None",""
Armour_Hyvid_Helm_Magic_FOR_02,"NSLOCTEXT(""ItemsTable"", ""AF44F76B4D07B21D23AB10BED79EA31D"", ""Sterile Collar-Hat"")","","","","(RowName="""")","(RowName="""")","False","None","15.000000","50.000000","1","30.000000","Magic_Helm_FOR_04","True","(RowName="""")","Item.Armour.Helm;Element.Poison","Affix.Defense.Poison;Affix.NonElemental;Affix.Hitpoints.Regen;Affix.Effect.Poison","Item.Armour.Helm","Armor_Magic","Magic","(RowName="""")","None","(RowName="""")","Element.Poison","Region.GoblinIsle.InfestedForest","Character.Player.Forged","None","None","False","True","True","False","False","False","False","False","None","False","AddToInventory","None","0","None","None",""
Armour_Global_Helm_Rare_RM_01,"NSLOCTEXT(""ItemsTable"", ""0970E6B14B84D49B0144CFB325E76890"", ""Mask"")","","","","(RowName="""")","(RowName="""")","True","None","5.000000","25.000000","1","60.000000","Rare_Helm_RM_01","True","(RowName="""")","Region.Global;Item.Armour.Helm;Element.Physical","Affix.Defense.Physical;Affix.Defense.Netherim;Affix.NonElemental;Affix.Hitpoints.Regen","Item.Armour.Helm","Armor_Rare","Rare","(RowName="""")","None","(RowName="""")","Element.Physical","None","Character.Player.Railman","None","None","False","True","True","False","False","False","False","False","None","False","AddToInventory","None","0","None","None",""
Armour_Global_Helm_Rare_RM_02,"NSLOCTEXT(""ItemsTable"", ""26F151C2427EF9CA26349EAF2FEEA132"", ""Helm"")","","","","(RowName="""")","(RowName="""")","True","None","10.000000","35.000000","1","60.000000","Rare_Helm_RM_02","True","(RowName="""")","Region.Global;Item.Armour.Helm;Element.Physical","Affix.Defense.Physical;Affix.Defense.Netherim;Affix.NonElemental;Affix.Hitpoints.Regen","Item.Armour.Helm","Armor_Rare","Rare","(RowName="""")","None","(RowName="""")","Element.Physical","None","Character.Player.Railman","None","None","False","True","True","False","False","False","False","False","None","False","AddToInventory","None","0","None","None",""
Armour_Global_Helm_Rare_RM_03,"NSLOCTEXT(""ItemsTable"", ""26F151C2427EF9CA26349EAF2FEEA132"", ""Helm"")","","","","(RowName="""")","(RowName="""")","True","None","15.000000","50.000000","1","60.000000","Rare_Helm_RM_03","True","(RowName="""")","Region.Global;Item.Armour.Helm;Element.Physical","Affix.Defense.Physical;Affix.Defense.Netherim;Affix.NonElemental;Affix.Hitpoints.Regen","Item.Armour.Helm","Armor_Rare","Rare","(RowName="""")","None","(RowName="""")","Element.Physical","None","Character.Player.Railman","None","None","False","True","True","False","False","False","False","False","None","False","AddToInventory","None","0","None","None",""
Armour_Goblin_Helm_Rare_01,"NSLOCTEXT(""ItemsTable"", ""4F22C78F45FDC3CDA12888A6ACF3ECC1"", ""Mask"")","","","","(RowName="""")","(RowName="""")","True","None","5.000000","30.000000","1","60.000000","Rare_Helm_Goblin_01","True","(RowName="""")","Item.Armour.Helm","Affix.Defense.Fire;Affix.NonElemental;Affix.Defense.Goblin;Affix.Hitpoints.Regen;Affix.Effect.Fire","Item.Armour.Helm","Armor_Rare","Rare","(RowName="""")","None","(RowName="""")","Element.Fire","Region.GoblinIsle.GoblinForest","Character.Player","None","None","False","True","True","False","False","False","False","False","None","False","AddToInventory","None","0","None","None",""
Armour_Goblin_Helm_Rare_RM_01,"NSLOCTEXT(""ItemsTable"", ""070228E246CE9FEDD230BFB451CAD84F"", ""Helm"")","","","","(RowName="""")","(RowName="""")","True","None","15.000000","50.000000","1","60.000000","Rare_Helm_RM_04","True","(RowName="""")","Item.Armour.Helm","Affix.Defense.Fire;Affix.NonElemental;Affix.Defense.Goblin;Affix.Hitpoints.Regen;Affix.Effect.Fire","Item.Armour.Helm","Armor_Rare","Rare","(RowName="""")","None","(RowName="""")","Element.Fire","Region.GoblinIsle.GoblinForest","Character.Player.Railman","None","None","False","True","True","False","False","False","False","False","None","False","AddToInventory","None","0","None","None",""
Armour_Hyvid_Helm_Rare_RM_01,"NSLOCTEXT(""ItemsTable"", ""5B420CF24FAF9635499E129B870D1107"", ""Helm"")","","","","(RowName="""")","(RowName="""")","True","None","5.000000","25.000000","1","60.000000","Rare_Helm_RM_05","True","(RowName="""")","Item.Armour.Helm;Element.Poison","Affix.Defense.Poison;Affix.NonElemental;Affix.Defense.Vespid;Affix.Hitpoints.Regen;Affix.Effect.Poison","Item.Armour.Helm","Armor_Rare","Rare","(RowName="""")","None","(RowName="""")","Element.Poison","Region.GoblinIsle.InfestedForest","Character.Player.Railman","None","None","False","True","True","False","False","False","False","False","None","False","AddToInventory","None","0","None","None",""
Armour_Hyvid_Helm_Rare_02,"NSLOCTEXT(""ItemsTable"", ""5B420CF24FAF9635499E129B870D1107"", ""Helm"")","","","","(RowName="""")","(RowName="""")","True","None","15.000000","50.000000","1","60.000000","Rare_Helm_Hyvid_01","True","(RowName="""")","Item.Armour.Helm;Element.Poison","Affix.Defense.Poison;Affix.NonElemental;Affix.Defense.Vespid;Affix.Hitpoints.Regen;Affix.Effect.Poison","Item.Armour.Helm","Armor_Rare","Rare","(RowName="""")","None","(RowName="""")","Element.Poison","Region.GoblinIsle.InfestedForest","Character.Player","None","None","False","True","True","False","False","False","False","False","None","False","AddToInventory","None","0","None","None",""
Armour_Global_Helm_Rare_DM_01,"NSLOCTEXT(""ItemsTable"", ""0A4603D1419E04CC1834A48E69DBF982"", ""Hood"")","","","","(RowName="""")","(RowName="""")","True","None","5.000000","25.000000","1","60.000000","Rare_Helm_DM_01","True","(RowName="""")","Region.Global;Item.Armour.Helm;Element.Physical","Affix.Defense.Physical;Affix.Defense.Netherim;Affix.NonElemental;Affix.Hitpoints.Regen","Item.Armour.Helm","Armor_Rare","Rare","(RowName="""")","None","(RowName="""")","Element.Physical","None","Character.Player.DuskMage","None","None","False","True","True","False","False","False","False","False","None","False","AddToInventory","None","0","None","None",""
Armour_Global_Helm_Rare_DM_02,"NSLOCTEXT(""ItemsTable"", ""B4278B544182A260C9EC798C6CF6DE59"", ""Headress"")","","","","(RowName="""")","(RowName="""")","True","None","10.000000","35.000000","1","60.000000","Rare_Helm_DM_02","True","(RowName="""")","Region.Global;Item.Armour.Helm;Element.Physical","Affix.Defense.Physical;Affix.Defense.Netherim;Affix.NonElemental;Affix.Hitpoints.Regen","Item.Armour.Helm","Armor_Rare","Rare","(RowName="""")","None","(RowName="""")","Element.Physical","None","Character.Player.DuskMage","None","None","False","True","True","False","False","False","False","False","None","False","AddToInventory","None","0","None","None",""
Armour_Global_Helm_Rare_DM_03,"NSLOCTEXT(""ItemsTable"", ""26F151C2427EF9CA26349EAF2FEEA132"", ""Helm"")","","","","(RowName="""")","(RowName="""")","True","None","15.000000","50.000000","1","60.000000","Rare_Helm_DM_03","True","(RowName="""")","Region.Global;Item.Armour.Helm;Element.Physical","Affix.Defense.Physical;Affix.Defense.Netherim;Affix.NonElemental;Affix.Hitpoints.Regen","Item.Armour.Helm","Armor_Rare","Rare","(RowName="""")","None","(RowName="""")","Element.Physical","None","Character.Player.DuskMage","None","None","False","True","True","False","False","False","False","False","None","False","AddToInventory","None","0","None","None",""
