---,Speakers,Type,Text,Voiceover,ContextType1,ContextParam1,ContextType2,ContextParam2,ContextType3,ContextParam3,Weight,ContextEntries,bDefaultSet,Notes
DQ_NightOfTheUndead,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""02E773D044DEC41FC718C8A1628707E8"", ""We\'ve had our eye on a particular target--one of the undead--who\'s been leading large waves of zombie invaders to our camps. See if you can invoke an appearance from none other than Eye-Gore himself. "")","(AssetGuid=46B35707EEC64704B786C5595A5482E5)","None","None","None","None","None","None","1","","True","DQ_NightOfTheUndead"
DQ_SwatTeam,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""7F033E5844CA014A87E4FDBD41431E39"", ""Report to [NPC] in Bugswat Pass for your next assignment."")","(AssetGuid=46B35707EEC64704B786C5595A5482E5)","None","None","None","None","None","None","1","","True","DQ_SwatTeam"
DQ_SwatTeam_TurnIn,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""AA7473D64230CEA6619FF0B9BB6C7204"", ""Good, I\'ve been waiting for you. Within the Hyvid Tunnels, there is a mean lil\' bugger that has taken the lives of several members of our guard. Get inside and clear a safe path, then take out Swyrt, the Stinger. But before you go, could you do me a favor and find my bug swatter? I must have dropped it somewhere nearby."")","(AssetGuid=46B35707EEC64704B786C5595A5482E5)","None","None","None","None","None","None","1","","True",""
DQ_SwatTeam_TurnIn2,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""47C5277844A98A318F035AB6D3C4A9E3"", ""Thanks, this should help with the creepy crawlies."")","(AssetGuid=46B35707EEC64704B786C5595A5482E5)","None","None","None","None","None","None","1","","True","DQ_SwatTeam"
DQ_SticksAndStones,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""9347631F4242648BD349E081988AF37C"", ""You never want to be under-prepared in the new frontier. Gather more supplies of Ash Logs and Sandstone Rocks., then report to [NPC] for your next task."")","(AssetGuid=46B35707EEC64704B786C5595A5482E5)","None","None","None","None","None","None","1","","True","DQ_SticksAndStones"
DQ_VileVials,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""C1014349495F82AE18486DA5B5402B8C"", ""I don\'t know much about the disgusting concoctions that our researchers have been brewing up, but they are suppose to counter some of the negative effects inlficted upon our troops. Talk to the Imperial Pest Control Researcher in the Polluted Plateau for your next assignment."")","(AssetGuid=46B35707EEC64704B786C5595A5482E5)","None","None","None","None","None","None","1","","True","DQ_VileVials"
DQ_VileVials_TurnIn,"((RowName=""HyvidResearcher""))","Quest","NSLOCTEXT(""DialogueTable"", ""317D7A3A4BDBFD8869EF8FA1ADEF466E"", ""We\'ve been studying the fauna and flora of the Hyvid frontier for quite some time, and have discovered that small doses of a little of this and that has beneficial effects on our patients. Unfortunately, it\'s not so easy to extract all of the ingredients. Are you up for the challenge?"")","(AssetGuid=177DC927CD944290A0381B33CE569780)","None","None","None","None","None","None","1","","True","DQ_VileVials"
DQ_VileVials_TurnIn2,"((RowName=""HyvidResearcher""))","Quest","NSLOCTEXT(""DialogueTable"", ""14107C9C43E349A67EF65E8FDD8A1663"", ""I knew we could count on you."")","(AssetGuid=177DC927CD944290A0381B33CE569780)","None","None","None","None","None","None","1","","True","DQ_VileVials"
WQ_WoodsEdgeUprising,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""EDF9F5E24926AA1F17A7588EB9E462C6"", ""After you\'ve driven the goblins out of the Den of Upheaval, they\'ve managed to take over the cave all over again. Not only that, but they\'ve also grown in numbers throughout the area. "")","(AssetGuid=46B35707EEC64704B786C5595A5482E5)","None","None","None","None","None","None","1","","True","WQ_WoodsEdgeUprising"
WQ_SpaceInvaders,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""F1006B394967987C4C47889145E5257F"", ""I\'m sending you out to the Polluted Plateau to do a bit of pest control. Locate every cave or forest in the area and clear out as many Hyvid as you can."")","(AssetGuid=46B35707EEC64704B786C5595A5482E5)","None","None","None","None","None","None","1","","True","WQ_SpaceInvaders"
WQ_GoblinGreed,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""5F71E3344581BEAA8FD7C0B8922382F4"", ""The Gobs are digging deep into the earth and robbing graves throughout the Imperial Battlefield. Locate these areas and drive them out before they cause any more damage."")","(AssetGuid=46B35707EEC64704B786C5595A5482E5)","None","None","None","None","None","None","1","","True","WQ_GoblinGreed"
WQ_ViciousCycle,"((RowName=""IntelligenceAgentBray""))","Quest","NSLOCTEXT(""DialogueTable"", ""A16C21EB430559F44E07EFA05EF34FA4"", ""From what we\'ve observed, the Hyvid life cycle is short, but their ability to rapidly metamorphosize from an egg to adult form is beyond anything that I\'ve ever seen. Go into the Infested Forest and clear them out of their various breeding grounds before the situation gets out of control."")","(AssetGuid=46B35707EEC64704B786C5595A5482E5)","None","None","None","None","None","None","1","","True",""
Default_Kenik_Quip01,"((RowName=""Kenik""))","Bubble","NSLOCTEXT(""DialogueTable"", ""8525914F48D09726C6D45AAB11F15E32"", ""Of course I haven\'t been drinking again!"")","(AssetGuid=7D01EE71DF3241859132F2CD67629D79)","None","None","None","None","None","None","1","","True",""
Default_Kenik_Quip02,"((RowName=""Kenik""))","Bubble","NSLOCTEXT(""DialogueTable"", ""B03ED4004EAABD107D5382B9DF18A2C0"", ""Quit judging me. I\'m just trying to stay hydrated."")","(AssetGuid=7D01EE71DF3241859132F2CD67629D79)","None","None","None","None","None","None","1","","True",""
Default_Kenik_Quip03,"((RowName=""Kenik""))","Bubble","NSLOCTEXT(""DialogueTable"", ""66F235DC4B409E2F4C9331AAEDA70C0B"", ""I\'m usually out on the field, but the General tells me that I\'ve been too irresponsible. Hmph!"")","(AssetGuid=7D01EE71DF3241859132F2CD67629D79)","None","None","None","None","None","None","1","","True",""
Default_Kenik_Quip04,"((RowName=""Kenik""))","Bubble","NSLOCTEXT(""DialogueTable"", ""741E60B0495FF45554A686B92A56DEF3"", ""Wait, what time is it again?"")","(AssetGuid=7D01EE71DF3241859132F2CD67629D79)","None","None","None","None","None","None","1","","True",""
Default_Kenik_Quip05,"((RowName=""Kenik""))","Bubble","NSLOCTEXT(""DialogueTable"", ""47D8717F4CF27C2C21935B9FC0D99E5C"", ""Quiet down. I\'ve got a splitting headache."")","(AssetGuid=7D01EE71DF3241859132F2CD67629D79)","None","None","None","None","None","None","1","","True",""
Default_Kenik_Quip06,"((RowName=""Kenik""))","Bubble","NSLOCTEXT(""DialogueTable"", ""77A0C65B4461855B9FDFB48A2BFE1889"", ""Oh, hello."")","(AssetGuid=7D01EE71DF3241859132F2CD67629D79)","None","None","None","None","None","None","1","","True",""
Default_Kenik_Quip07,"((RowName=""Kenik""))","Bubble","NSLOCTEXT(""DialogueTable"", ""1BC6DD31432AAE06FF7D2CA5C621CDC5"", ""Hack \'n slash? Why, that\'s how I lost my eye! Harr!"")","(AssetGuid=00000000000000000000000000000000)","None","None","None","None","None","None","1","","True",""
Default_Kenik_Quip08,"((RowName=""Kenik""))","Bubble","NSLOCTEXT(""DialogueTable"", ""598C63EA402F788CBDD7198AE8144072"", ""Another pint! Oh, sorry. Where am I?"")","(AssetGuid=00000000000000000000000000000000)","None","None","None","None","None","None","1","","True",""
PLACEHOLDER_HyvidResearcher_Quip1,"((RowName=""HyvidResearcher""))","Bubble","NSLOCTEXT(""DialogueTable"", ""6DD04F6F4AD3697546F0F0AE625CFA3E"", ""It could be goosebumps, or it could be a rash."")","(AssetGuid=BA6EA02EE9F94B8C8C05675A7FA5DA8A)","None","None","None","None","None","None","1","","True",""
PLACEHOLDER_HyvidResearcher_Quip2,"((RowName=""HyvidResearcher""))","Bubble","NSLOCTEXT(""DialogueTable"", ""081F625247FE8A0B58EE1EB826AEE390"", ""I recommend asking your physician for health advice."")","(AssetGuid=BA6EA02EE9F94B8C8C05675A7FA5DA8A)","None","None","None","None","None","None","1","","True",""
PLACEHOLDER_HyvidResearcher_Quip3,"((RowName=""HyvidResearcher""))","Bubble","NSLOCTEXT(""DialogueTable"", ""8FBC1D9A45BF289734AF2A80A1BBF3F5"", ""Hurry along, I don\'t have time for chit-chat."")","(AssetGuid=BA6EA02EE9F94B8C8C05675A7FA5DA8A)","None","None","None","None","None","None","1","","True",""
PLACEHOLDER_HyvidResearcher_Quip4,"((RowName=""HyvidResearcher""))","Bubble","NSLOCTEXT(""DialogueTable"", ""429EF9AF4850AA39F0AB9091244BD049"", ""Incidentally, pest control often involves dealing with more than one kind of pest."")","(AssetGuid=BA6EA02EE9F94B8C8C05675A7FA5DA8A)","None","None","None","None","None","None","1","","True",""
Default_Zaya_Quip1,"((RowName=""Zaya""))","Bubble","NSLOCTEXT(""DialogueTable"", ""3DEE4C8645DE2E1A649CFFAB2F89B740"", ""Hmn? Oh, sorry, I was in the middle of a spellbook."")","(AssetGuid=4675EF239CF84C3094F7397E75F26B19)","None","None","None","None","None","None","1","","True",""
Default_Zaya_Quip2,"((RowName=""Zaya""))","Bubble","NSLOCTEXT(""DialogueTable"", ""0415EDE34653020F5B0152A6A6C857C4"", ""This is such a strange place… think of the research!"")","(AssetGuid=4675EF239CF84C3094F7397E75F26B19)","None","None","None","None","None","None","1","","True",""
Default_Zaya_Quip3,"((RowName=""Zaya""))","Bubble","NSLOCTEXT(""DialogueTable"", ""A0DB253D42EA252A611C3CAFA914D3E4"", ""Tell me if you find any strange ember."")","(AssetGuid=4675EF239CF84C3094F7397E75F26B19)","None","None","None","None","None","None","1","","True",""
Default_Zaya_Quip4,"((RowName=""Zaya""))","Bubble","NSLOCTEXT(""DialogueTable"", ""2BCD7B964539DF71D40FD4A946A9193A"", ""Isn\'t this place amazing?"")","(AssetGuid=4675EF239CF84C3094F7397E75F26B19)","None","None","None","None","None","None","1","","True",""
Default_Zaya_Quip5,"((RowName=""Zaya""))","Bubble","NSLOCTEXT(""DialogueTable"", ""326EEB784957D03CB9CAA780F5E11983"", ""Hi there!"")","(AssetGuid=4675EF239CF84C3094F7397E75F26B19)","None","None","None","None","None","None","1","","True",""
Default_Zaya_Quip6,"((RowName=""Zaya""))","Bubble","NSLOCTEXT(""DialogueTable"", ""4525299A43E001D41E3D52BF3EC06863"", ""Yes, how can I help you?"")","(AssetGuid=4675EF239CF84C3094F7397E75F26B19)","None","None","None","None","None","None","1","","True",""
Default_Zaya_Quip7,"((RowName=""Zaya""))","Bubble","NSLOCTEXT(""DialogueTable"", ""3130BC40445C6DF9E69E98A13A46FF6E"", ""No, sparkle! This one\'s a friend."")","(AssetGuid=4675EF239CF84C3094F7397E75F26B19)","None","None","None","None","None","None","1","","True",""
Default_Zaya_Quip8,"((RowName=""Zaya""))","Bubble","NSLOCTEXT(""DialogueTable"", ""B13423094BB5F2E67021D6854BACA927"", ""I\'m sure we can help each other."")","(AssetGuid=4675EF239CF84C3094F7397E75F26B19)","None","None","None","None","None","None","1","","True",""
Quest_DemoFinish,"((RowName=""GeneralGraye_DenOfEvil""))","Quest","NSLOCTEXT(""DialogueTable"", ""8639D5294C1AFE5A10379488D8D9CB68"", ""This stinking hole is full of goblins that raided our forward camp.\r\n\r\nThe gobs are led by some big goblin boss named \""Wideload.\""\r\nGet in there and make him pay!"")","(AssetGuid=AC33C04C61DB48DB8EB6E1ED866B8046)","None","None","None","None","None","None","1","","True",""
Quest_DemoStart:Task_TurnIn,"((RowName=""GeneralGraye_DenOfEvil""))","Quest","NSLOCTEXT(""DialogueTable"", ""7F50FDEF477B8C5B98DEB0A5F6A1423F"", ""Well done. That\'s a good choice of gear. You look much more capable."")","(AssetGuid=AC33C04C61DB48DB8EB6E1ED866B8046)","None","None","None","None","None","None","1","","True",""
Quest_DemoStart:Task_Talk,"((RowName=""GeneralGraye_Demo""))","Quest","NSLOCTEXT(""DialogueTable"", ""0090B2E142E9DC39928D2A9993B324D5"", ""Welcome, adventurer! You\'re here just in time.\r\n\r\nWe\'re recovering from a goblin raid — they slaughtered our soldiers and stole our gear.\r\n\r\nKill those goblins, gear up with what you find and meet me outside the Den of Upheaval.\r\n\r\nWe don\'t have much time. Go!"")","(AssetGuid=AC33C04C61DB48DB8EB6E1ED866B8046)","None","None","None","None","None","None","1","","True",""
Default_GeneralGraye_Quip1,"((RowName=""GeneralGraye_Demo""))","Bubble","NSLOCTEXT(""DialogueTable"", ""4F52D54E440A0F1586983584670C0483"", ""Hey, get out there and kick some goblin butts!"")","(AssetGuid=35F42952D3F94782B31536241E1BE043)","None","None","None","None","None","None","1","","True",""
Default_GeneralGraye_Quip2,"((RowName=""GeneralGraye_Demo""))","Bubble","NSLOCTEXT(""DialogueTable"", ""20CC1D8C4C25DF291D4C5EAFDEA316C8"", ""Your assistance is much appreciated."")","(AssetGuid=35F42952D3F94782B31536241E1BE043)","None","None","None","None","None","None","1","","True",""
Default_GeneralGraye_Quip3,"((RowName=""GeneralGraye_Demo""))","Bubble","NSLOCTEXT(""DialogueTable"", ""6EB2E980452CA019A5EA09A08E72ED89"", ""We could really use your help around here."")","(AssetGuid=35F42952D3F94782B31536241E1BE043)","None","None","None","None","None","None","1","","True",""
Default_GeneralGraye_Quip4,"((RowName=""GeneralGraye_Demo""))","Bubble","NSLOCTEXT(""DialogueTable"", ""8818388445B8D91D4D24B0BE96C2E05C"", ""Hey there."")","(AssetGuid=35F42952D3F94782B31536241E1BE043)","None","None","None","None","None","None","1","","True",""
Default_GeneralGraye_Quip5,"((RowName=""GeneralGraye_Demo""))","Bubble","NSLOCTEXT(""DialogueTable"", ""C5F8E96A4B010F6AD979C7986F564137"", ""Hi, can I help you with something?"")","(AssetGuid=35F42952D3F94782B31536241E1BE043)","None","None","None","None","None","None","1","","True",""
Default_GeneralGrayeDoSE_Quip1,"((RowName=""GeneralGraye_DenOfEvil""))","Bubble","NSLOCTEXT(""DialogueTable"", ""CB80AEC546D2B4D5035053A3D5FDEFBD"", ""Hey, get out there and kick some goblin butts!"")","(AssetGuid=35F42952D3F94782B31536241E1BE043)","None","None","None","None","None","None","1","","True",""
Default_GeneralGrayeDoSE_Quip2,"((RowName=""GeneralGraye_DenOfEvil""))","Bubble","NSLOCTEXT(""DialogueTable"", ""5F11924D4B1E89005F8474898673595D"", ""Your assistance is much appreciated."")","(AssetGuid=35F42952D3F94782B31536241E1BE043)","None","None","None","None","None","None","1","","True",""
Default_GeneralGrayeDoSE_Quip3,"((RowName=""GeneralGraye_DenOfEvil""))","Bubble","NSLOCTEXT(""DialogueTable"", ""2797DF064C823FA5A6D8B49CB6931B73"", ""We could really use your help around here."")","(AssetGuid=35F42952D3F94782B31536241E1BE043)","None","None","None","None","None","None","1","","True",""
Default_GeneralGrayeDoSE_Quip4,"((RowName=""GeneralGraye_DenOfEvil""))","Bubble","NSLOCTEXT(""DialogueTable"", ""0394EC7A4618A7B160F011AADA1130BC"", ""Hey there."")","(AssetGuid=35F42952D3F94782B31536241E1BE043)","None","None","None","None","None","None","1","","True",""
