---,AffixText,AffixTextDescription,bRequiresAreas,RowType,NoPickWeight,EntryType1,Entry1,EntryTags1,WeightOrCount1,RequireQuest1,EntryType2,Entry2,EntryTags2,WeightOrCount2,RequireQuest2,EntryType3,Entry3,EntryTags3,WeightOrCount3,RequireQuest3,EntryType4,Entry4,EntryTags4,WeightOrCount4,RequireQuest4,EntryType5,Entry5,EntryTags5,WeightOrCount5,RequireQuest5,EntryType6,Entry6,EntryTags6,WeightOrCount6,RequireQuest6,EntryType7,Entry7,EntryTags7,WeightOrCount7,RequireQuest7,EntryType8,Entry8,EntryTags8,WeightOrCount8,RequireQuest8,DataCurves,Weight,OwnedGameplayTags,DungeonRequireAllTags,DungeonRequireAnyTags,DungeonExcludeAnyTags,Entries,Notes
EndlessDungeon_Bosses_Goblins_Red,"","","True","Pick","0","GotoRow","EndlessDungeon_Boss_Goblins_Red_1","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Boss_Goblins_Red_2","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Boss_Goblins_Red_3","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Boss_Goblins_Red_1,"","","True","PerArea","0","None","","(GameplayTags=)","0","","SetProperty","BossMonsters|((RowName=""GoblinRider_Story_Boss""))","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Boss_Goblins_Red_2,"","","True","PerArea","0","None","","(GameplayTags=)","0","","SetProperty","BossMonsters|((RowName=""Goblin_Engineer_Red_Mapworks_Boss""))","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Boss_Goblins_Red_3,"","","True","PerArea","0","None","","(GameplayTags=)","0","","SetProperty","BossMonsters|((RowName=""Goblin_Miner_Red_Mapworks_Boss""))","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Monsters_Goblins_Blue,"NSLOCTEXT(""MapWorksTable"", ""C043C55E4A3CCDA18C05E1B0AA46BE5A"", ""Monsters: Goblins (Blue)"")","","True","All","0","SetGameplayTagContainer","MonsterTags","(GameplayTags=((TagName=""Character.Monster.Global""),(TagName=""Character.Monster.Goblin.Stabby.Blue""),(TagName=""Character.Monster.Goblin.Gunner.Normal.Blue""),(TagName=""Character.Monster.Goblin.Bomber.Blue""),(TagName=""Character.Monster.Goblin.Chanter.Normal.Blue"")))","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=((TagName=""ItemQuality.Magic""),(TagName=""ItemQuality.Normal""),(TagName=""ItemQuality.Rare"")))","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Bosses_Goblins_Blue,"","","True","Pick","0","GotoRow","EndlessDungeon_Boss_Goblins_Blue_1","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Boss_Goblins_Blue_2","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Boss_Goblins_Blue_3","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Boss_Goblins_Blue_1,"","","True","PerArea","0","None","","(GameplayTags=)","0","","SetProperty","BossMonsters|((RowName=""Goblin_Brute_Story_Boss3""))","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Boss_Goblins_Blue_2,"","","True","PerArea","0","None","","(GameplayTags=)","0","","SetProperty","BossMonsters|((RowName=""Goblin_Chanter_Blue_Mapworks_Boss""))","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Boss_Goblins_Blue_3,"","","True","PerArea","0","None","","(GameplayTags=)","0","","SetProperty","BossMonsters|((RowName=""Goblin_Gunner_Blue_Mapworks_Boss""))","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Monsters_Goblins_White,"NSLOCTEXT(""MapWorksTable"", ""646CAC8D481C486478B8138E0D44DE0C"", ""Monsters: Goblins (White)"")","","True","All","0","SetGameplayTagContainer","MonsterTags","(GameplayTags=((TagName=""Character.Monster.Global""),(TagName=""Character.Monster.Goblin.Stabby.Caves.Normal""),(TagName=""Character.Monster.Goblin.Miner.Caves""),(TagName=""Character.Monster.Goblin.Gunner.Normal.Caves""),(TagName=""Character.Monster.Goblin.Bomber.Caves""),(TagName=""Character.Monster.Goblin.Engineer.Caves"")))","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=((TagName=""ItemQuality.Magic""),(TagName=""ItemQuality.Normal""),(TagName=""ItemQuality.Rare"")))","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Bosses_Goblins_White,"","","True","Pick","0","GotoRow","EndlessDungeon_Boss_Goblins_White_1","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Boss_Goblins_White_2","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Boss_Goblins_White_3","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Boss_Goblins_White_1,"","","True","PerArea","0","None","","(GameplayTags=)","0","","SetProperty","BossMonsters|((RowName=""Goblin_Brute_Cave_Mapworks_Boss""))","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Boss_Goblins_White_2,"","","True","PerArea","0","None","","(GameplayTags=)","0","","SetProperty","BossMonsters|((RowName=""Goblin_Engineer_Cave_Mapworks_Boss""))","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Boss_Goblins_White_3,"","","True","PerArea","0","None","","(GameplayTags=)","0","","SetProperty","BossMonsters|((RowName=""Goblin_Miner_Pale_Mapworks_Boss""))","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Monsters_Undead_Physical,"NSLOCTEXT(""MapWorksTable"", ""055A4BB14A88E244F34C9F8F1EFDEAA0"", ""Monsters: Undead (Physical)"")","","True","All","0","SetGameplayTagContainer","MonsterTags","(GameplayTags=((TagName=""Character.Monster.Global""),(TagName=""Character.Monster.Skeleton.Melee.Physical.Normal""),(TagName=""Character.Monster.Skeleton.Ranged.Physical""),(TagName=""Character.Monster.Skeleton.Shield.Physical""),(TagName=""Character.Monster.Zombie.Melee.Normal"")))","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=((TagName=""ItemQuality.Magic""),(TagName=""ItemQuality.Normal""),(TagName=""ItemQuality.Rare"")))","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Bosses_Undead_Physical,"","","True","Pick","0","GotoRow","EndlessDungeon_Boss_Undead_Physical_1","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Boss_Undead_Physical_2","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Boss_Undead_Physical_3","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Boss_Undead_Physical_4","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Boss_Undead_Physical_1,"","","True","PerArea","0","None","","(GameplayTags=)","0","","SetProperty","BossMonsters|((RowName=""SkeletonMelee_Rando_Boss2_Mapworks""))","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Boss_Undead_Physical_2,"","","True","PerArea","0","None","","(GameplayTags=)","0","","SetProperty","BossMonsters|((RowName=""SkeletonShield_Rando_Boss3_Mapworks""))","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Boss_Undead_Physical_3,"","","True","PerArea","0","None","","(GameplayTags=)","0","","SetProperty","BossMonsters|((RowName=""ZombieMelee_Rando_Boss2_Mapworks""))","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Boss_Undead_Physical_4,"","","True","PerArea","0","None","","(GameplayTags=)","0","","SetProperty","BossMonsters|((RowName=""Witch_Story_Boss2_Mapworks""))","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Monsters_Undead_Fire,"NSLOCTEXT(""MapWorksTable"", ""08E6FF804039FD185F0337BE8BF701B7"", ""Monsters: Undead (Fire)"")","","True","All","0","SetGameplayTagContainer","MonsterTags","(GameplayTags=((TagName=""Character.Monster.Global""),(TagName=""Character.Monster.Skeleton.Melee.Fire""),(TagName=""Character.Monster.Skeleton.Ranged.Fire""),(TagName=""Character.Monster.Skeleton.Shield.Fire"")))","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=((TagName=""ItemQuality.Magic""),(TagName=""ItemQuality.Normal""),(TagName=""ItemQuality.Rare"")))","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Bosses_Undead_Fire,"","","True","Pick","0","GotoRow","EndlessDungeon_Boss_Undead_Fire_1","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Boss_Undead_Fire_2","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Boss_Undead_Fire_3","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Boss_Undead_Fire_1,"","","True","PerArea","0","None","","(GameplayTags=)","0","","SetProperty","BossMonsters|((RowName=""SkeletonRangedFire_Story_Boss_Mapworks""))","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Boss_Undead_Fire_2,"","","True","PerArea","0","None","","(GameplayTags=)","0","","SetProperty","BossMonsters|((RowName=""Skeleton_MeleeFire_Rando_Boss_Mapworks""))","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Boss_Undead_Fire_3,"","","True","PerArea","0","None","","(GameplayTags=)","0","","SetProperty","BossMonsters|((RowName=""Witch_Story_Boss_Mapworks""))","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Monsters_Undead_Poison,"NSLOCTEXT(""MapWorksTable"", ""C580A7CE4C48AF1B199180ACE6CABD0E"", ""Monsters: Undead (Poison)"")","","True","All","0","SetGameplayTagContainer","MonsterTags","(GameplayTags=((TagName=""Character.Monster.Global""),(TagName=""Character.Monster.Skeleton.Melee.Poison""),(TagName=""Character.Monster.Skeleton.Ranged.Poison""),(TagName=""Character.Monster.Skeleton.Shield.Poison""),(TagName=""Character.Monster.Zombie.Ranged"")))","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=((TagName=""ItemQuality.Magic""),(TagName=""ItemQuality.Normal""),(TagName=""ItemQuality.Rare"")))","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Bosses_Undead_Poison,"","","True","Pick","0","GotoRow","EndlessDungeon_Boss_Undead_Poison_1","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Boss_Undead_Poison_2","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Boss_Undead_Poison_3","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Boss_Undead_Poison_4","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Boss_Undead_Poison_5","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Boss_Undead_Poison_1,"","","True","PerArea","0","None","","(GameplayTags=)","0","","SetProperty","BossMonsters|((RowName=""SkeletonRangedPoison_Rando_Boss_Mapworks""))","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Boss_Undead_Poison_2,"","","True","PerArea","0","None","","(GameplayTags=)","0","","SetProperty","BossMonsters|((RowName=""SkeletonShieldPoison_Rando_Boss_Mapworks""))","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Boss_Undead_Poison_3,"","","True","PerArea","0","None","","(GameplayTags=)","0","","SetProperty","BossMonsters|((RowName=""Witch_Story_Boss2_Mapworks""))","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Boss_Undead_Poison_4,"","","True","PerArea","0","None","","(GameplayTags=)","0","","SetProperty","BossMonsters|((RowName=""ZombieRanged_Rando_Boss_Mapworks""))","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Boss_Undead_Poison_5,"","","True","PerArea","0","None","","(GameplayTags=)","0","","SetProperty","BossMonsters|((RowName=""ZombieMelee_Rando_Boss2_Mapworks""))","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Monsters_Undead_Electric,"NSLOCTEXT(""MapWorksTable"", ""58EFEB98460ED398C4B4E0ADBC202B24"", ""Monsters: Undead (Electric)"")","","True","All","0","SetGameplayTagContainer","MonsterTags","(GameplayTags=((TagName=""Character.Monster.Global""),(TagName=""Character.Monster.Skeleton.Melee.Electric""),(TagName=""Character.Monster.Skeleton.Ranged.Electric""),(TagName=""Character.Monster.Skeleton.Shield.Electric""),(TagName=""Character.Monster.Zombie.Electric"")))","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=((TagName=""ItemQuality.Magic""),(TagName=""ItemQuality.Normal""),(TagName=""ItemQuality.Rare"")))","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Bosses_Undead_Electric,"","","True","Pick","0","GotoRow","EndlessDungeon_Boss_Undead_Electric_1","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Boss_Undead_Electric_2","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Boss_Undead_Electric_3","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Boss_Undead_Electric_1,"","","True","PerArea","0","None","","(GameplayTags=)","0","","SetProperty","BossMonsters|((RowName=""Witch_Story_Boss_Mapworks""))","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Boss_Undead_Electric_2,"","","True","PerArea","0","None","","(GameplayTags=)","0","","SetProperty","BossMonsters|((RowName=""SkeletonShield_Electric_Mapworks_Boss""))","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Boss_Undead_Electric_3,"","","True","PerArea","0","None","","(GameplayTags=)","0","","SetProperty","BossMonsters|((RowName=""Zombie_Melee_Electric_Mapworks_Boss""))","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Monsters_Hyvid_A,"NSLOCTEXT(""MapWorksTable"", ""B63E508640969A0F8CD946B9809E2843"", ""Monsters: Hyvid (A)"")","","True","All","0","SetGameplayTagContainer","MonsterTags","(GameplayTags=((TagName=""Character.Monster.Vespid.Egg""),(TagName=""Character.Monster.Vespid.Larvae""),(TagName=""Character.Monster.Vespid.Soldier.Normal""),(TagName=""Character.Monster.Vespid.Flier.Normal""),(TagName=""Character.Monster.Vespid.Charger.Newbie""),(TagName=""Character.Monster.Vespid.Guardian""),(TagName=""Character.Monster.Vespid.EggPod""),(TagName=""Character.Monster.InfestedGoblin.Cocoon"")))","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=((TagName=""ItemQuality.Magic""),(TagName=""ItemQuality.Normal""),(TagName=""ItemQuality.Rare"")))","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Monsters_Hyvid_B,"NSLOCTEXT(""MapWorksTable"", ""F4CD0CC14D2CADE5E1F9EF9C1D860168"", ""Monsters: Hyvid (B)"")","","True","All","0","SetGameplayTagContainer","MonsterTags","(GameplayTags=((TagName=""Character.Monster.Vespid.Egg""),(TagName=""Character.Monster.Vespid.Larvae""),(TagName=""Character.Monster.Vespid.Soldier.Tough""),(TagName=""Character.Monster.Vespid.Flier.Normal""),(TagName=""Character.Monster.Vespid.Charger.Newbie""),(TagName=""Character.Monster.Vespid.Guardian""),(TagName=""Character.Monster.Vespid.EggPod""),(TagName=""Character.Monster.InfestedGoblin.Cocoon"")))","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=((TagName=""ItemQuality.Magic""),(TagName=""ItemQuality.Normal""),(TagName=""ItemQuality.Rare"")))","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Bosses_Hyvid,"","","True","Pick","0","GotoRow","EndlessDungeon_Boss_Hyvid_1","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Boss_Hyvid_2","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Boss_Hyvid_3","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Boss_Hyvid_4","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Boss_Hyvid_5","(GameplayTags=)","1","","GotoRow","EndlessDungeon_Boss_Hyvid_6","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Boss_Hyvid_1,"","","True","PerArea","0","None","","(GameplayTags=)","0","","SetProperty","BossMonsters|((RowName=""VespidFlier_Rando_Boss3_Mapworks""))","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Boss_Hyvid_2,"","","True","PerArea","0","None","","(GameplayTags=)","0","","SetProperty","BossMonsters|((RowName=""VespidGuardian_Rando_Boss6_Mapworks""))","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Boss_Hyvid_3,"","","True","PerArea","0","None","","(GameplayTags=)","0","","SetProperty","BossMonsters|((RowName=""VespidSoldier_Story_Boss_Mapworks""))","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Boss_Hyvid_4,"","","True","PerArea","0","None","","(GameplayTags=)","0","","SetProperty","BossMonsters|((RowName=""VespidSoldier_Story_Boss2_Mapworks""))","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
EndlessDungeon_Boss_Hyvid_5,"","","True","PerArea","0","None","","(GameplayTags=)","0","","SetProperty","BossMonsters|((RowName=""VespidCharger_Competitive_Boss""))","(GameplayTags=)","1","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","","(GameplayTags=)","0","","None","1","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","(GameplayTags=)","",""
